,binarize,graph_type,res,threshold,seed,param_key,modularity
399,True,Gad,0.5,3,12492278,NovSloan,0.48928189021500534
400,True,Gad,0.55,0,59038724,PriamReid,0.43970619318862275
401,True,Gad,0.55,1,65289094,DunkirkMichele,0.4494177869476813
402,True,Gad,0.55,2,32938096,BasqueColombo,0.489345405174508
403,True,Gad,0.55,3,93890683,BaltimoreanShea,0.5016824927114999
404,True,Gad,0.6,0,83179678,PictGreg,0.4537549725773666
405,True,Gad,0.6,1,36167935,CassiopeiaSevern,0.46671922295324864
406,True,Gad,0.6,2,43831302,DarrellChinook,0.4932775782904483
407,True,Gad,0.6,3,31110470,HokanBroadway,0.4993668417335676
408,True,G,0.35,0,67923657,ErieBrock,0.4151735881801027
409,True,G,0.35,1,27490477,HaguePerry,0.44815744622845016
410,True,G,0.35,2,33193485,JeromeKilgore,0.46089197672279864
411,True,G,0.35,3,67135761,JosiahBurmese,0.48802328373398046
412,True,G,0.4,0,47618185,GaloisTexaco,0.43004959254001307
413,True,G,0.4,1,49588902,AndersenHiggins,0.45789358432596045
414,True,G,0.4,2,92063116,CobolConnors,0.4738869249921777
415,True,G,0.4,3,43727968,OceaniaBagley,0.49334621257365563
416,True,G,0.45,0,95320575,BrownianLaocoon,0.4366592888080593
417,True,G,0.45,1,66447687,SophocleanTeutonic,0.4720180092165723
418,True,G,0.45,2,27667529,LynchburgGlidden,0.4868745384623056
419,True,G,0.45,3,23945417,BakeliteDelft,0.4982086442993498
420,True,G,0.5,0,89983160,ConfuciusSchafer,0.45972054283907177
421,True,G,0.5,1,33431367,FullertonFelicia,0.48020494752200993
422,True,G,0.5,2,54271600,CataloniaCorp,0.4942712289991313
423,True,G,0.5,3,6614628,SomersetPelham,0.5055856661041034
424,True,G,0.55,0,12685519,GreenblattDonahue,0.46349595320790493
425,True,G,0.55,1,5110408,AtroposBanbury,0.49358156523501595
426,True,G,0.55,2,30529872,CostaJerusalem,0.5104719188342719
427,True,G,0.55,3,30005067,RobertoMarie,0.517402039022867
428,True,G,0.6,0,7450005,WinslowHarlem,0.4666212971753851
429,True,G,0.6,1,11934159,CatherineSalerno,0.5033568659979515
430,True,G,0.6,2,74419758,SonoraChaplin,0.5169145389803843
431,True,G,0.6,3,89860783,MariettaEvansville,0.5313486244386026
432,False,Gad,0.35,0,82143431,ElizabethanHilton,0.4568493109416047
433,False,Gad,0.35,1,40582607,HagerGrosset,0.4706779237172189
434,False,Gad,0.35,2,80358912,PygmalionNazi,0.5028454674374738
435,False,Gad,0.35,3,91092782,HughRaphael,0.5093747176098153
436,False,Gad,0.4,0,88658781,AstarteChrysler,0.46888861288797323
437,False,Gad,0.4,1,8649936,ClioSinology,0.48257062018268787
438,False,Gad,0.4,2,68477068,DadeIsabella,0.5020446115489265
439,False,Gad,0.4,3,69007802,DanubeCarlton,0.5267722118111938
440,False,Gad,0.45,0,11842647,MarylandMcKnight,0.4770981439247177
441,False,Gad,0.45,1,44620473,EdisonFreeport,0.4967609463706143
442,False,Gad,0.45,2,65353405,NovHecuba,0.5139168048506565
443,False,Gad,0.45,3,58537818,CharlemagneNazi,0.5278851564421778
444,False,Gad,0.5,0,35256396,PaulusAntoinette,0.486518368107246
445,False,Gad,0.5,1,68219519,HeusenWronskian,0.5062073907323271
446,False,Gad,0.5,2,58563574,TeledyneMeyer,0.5211970992934088
447,False,Gad,0.5,3,86981661,KenneyGottfried,0.5304712374837055
448,False,Gad,0.55,0,93310374,HitlerHuntsville,0.49122336189658444
449,False,Gad,0.55,1,52529254,JakartaAfrica,0.5134092215769134
450,False,Gad,0.55,2,6581394,FordhamO'Dwyer,0.5360307140515281
451,False,Gad,0.55,3,94679920,SikkimAquinas,0.543065138150306
452,False,Gad,0.6,0,3511706,BenedictineMagnuson,0.5037107032785805
453,False,Gad,0.6,1,85780134,HarveyArmonk,0.5219196104650029
454,False,Gad,0.6,2,72160190,FrancesClaude,0.5348756385135482
455,False,Gad,0.6,3,96888121,McGinnisLombard,0.5488540071892527
456,False,G,0.35,0,76072704,LiseFritz,0.4579290316310552
457,False,G,0.35,1,54285717,PersephoneBayesian,0.48026870178459946
458,False,G,0.35,2,55793471,GaspeeKeynes,0.5004770516851894
459,False,G,0.35,3,72728205,CretanSikorsky,0.5159879768086124
460,False,G,0.4,0,55330577,BrightonHubbell,0.4691292636296689
461,False,G,0.4,1,58227947,ChapmanLuther,0.48754262185304487
462,False,G,0.4,2,7065387,HaagHodgkin,0.5089444772331212
463,False,G,0.4,3,46340497,AntonioAquinas,0.5229966374914248
464,False,G,0.45,0,2563853,SaoSenegal,0.48045313457213046
465,False,G,0.45,1,58624969,BattelleHebraic,0.499366992527508
466,False,G,0.45,2,68110342,HorowitzPeachtree,0.5112587935180509
467,False,G,0.45,3,22314849,QatarMerle,0.5279404227326401
468,False,G,0.5,0,63351043,JanosLachesis,0.48953668201578715
469,False,G,0.5,1,53484676,TinaDonovan,0.5056769881620478
470,False,G,0.5,2,88731996,DearbornSalerno,0.5307337242986873
471,False,G,0.5,3,28485048,AdamsonJacobean,0.5305808100931195
472,False,G,0.55,0,98818476,DeliaFresno,0.4939353943360113
473,False,G,0.55,1,93153897,BillikenSicily,0.5264592509624899
474,False,G,0.55,2,65851196,CulbertsonGottfried,0.5346471791519087
475,False,G,0.55,3,97988899,ChopinStrom,0.5459198470327926
476,False,G,0.6,0,67669488,AbramsonHeuser,0.500889115312374
477,False,G,0.6,1,32570955,YaleMontclair,0.5274318631643617
478,False,G,0.6,2,16071057,RandCaucasus,0.5347532665922341
479,False,G,0.6,3,90857300,NatalieHaiti,0.5382333952025045
480,True,Gad,0.35,0,20283233,OlduvaiCincinnati,0.38189066319375575
481,True,Gad,0.35,1,14804037,IberiaLetitia,0.4169234573936999
482,True,Gad,0.35,2,84324885,TennecoSpirogyra,0.4427911356394304
483,True,Gad,0.35,3,48271646,HalLorelei,0.4672361962560584
484,True,Gad,0.4,0,65438851,OrcaBulgaria,0.41976399429120587
485,True,Gad,0.4,1,41569071,EspositoPotts,0.42609321603387756
486,True,Gad,0.4,2,88307946,ZenAlexandra,0.46505801198552615
487,True,Gad,0.4,3,17470068,CambodiaLafayette,0.47022492870836996
488,True,Gad,0.45,0,58849200,HardinHamburg,0.42666344564470166
489,True,Gad,0.45,1,71192913,CessnaHermann,0.4515717810737146
490,True,Gad,0.45,2,34910163,DisBoone,0.460111330564592
491,True,Gad,0.45,3,91072970,JoannaHolland,0.4921536629950414
492,True,Gad,0.5,0,52718260,SommerfeldEffie,0.42508830818175614
493,True,Gad,0.5,1,202747,LouisvilleDenmark,0.4578856304759471
494,True,Gad,0.5,2,14871747,IdaBoca,0.4795355920766298
495,True,Gad,0.5,3,73581615,UniroyalMcKeon,0.49296379004953317
496,True,Gad,0.55,0,31773374,LabanKennecott,0.44726198271055323
497,True,Gad,0.55,1,69856196,PasoHausa,0.4612158991798344
498,True,Gad,0.55,2,71939947,GoaDevon,0.4765693978957679
499,True,Gad,0.55,3,89476913,AtwaterArcadia,0.5045451570974012
500,True,Gad,0.6,0,5251974,EssexKiewit,0.44764344807707696
501,True,Gad,0.6,1,62046046,LangleyFerdinand,0.4571985497250542
502,True,Gad,0.6,2,78623550,LetheYvette,0.4978334881581016
503,True,Gad,0.6,3,14139252,FebKnox,0.5150230547972873
504,True,G,0.35,0,73550937,SumterLipscomb,0.4205788867204853
505,True,G,0.35,1,32477634,RanierRabin,0.44946694590260583
506,True,G,0.35,2,30593425,GurkhaWerner,0.4645387081847383
507,True,G,0.35,3,32369832,CarrieAngelica,0.49362419710319844
508,True,G,0.4,0,55860974,DetroitMartha,0.44445270912600415
509,True,G,0.4,1,68099934,SinbadBurke,0.4560486676403832
510,True,G,0.4,2,49242638,UkraineFilipino,0.48389862644640913
511,True,G,0.4,3,74389665,ReaganSean,0.49253106755895165
512,True,G,0.45,0,59898968,PretoriaMildred,0.4476204596526063
513,True,G,0.45,1,75358440,EdmondsWolfgang,0.47153080682895426
514,True,G,0.45,2,26614388,CapistranoSheffield,0.4837178824378092
515,True,G,0.45,3,20913626,LockwoodScotia,0.49926610325707155
516,True,G,0.5,0,9926098,AdamsonPocono,0.46240664632067363
517,True,G,0.5,1,22807073,GreeneEden,0.4858929398591087
518,True,G,0.5,2,70338875,RosaEddie,0.49363136665115054
519,True,G,0.5,3,63005022,ElyAlicia,0.49953687353087706
520,True,G,0.55,0,73089147,RoselandGreenbriar,0.4678406588486679
521,True,G,0.55,1,72772934,HeinzButtrick,0.4881502783647803
522,True,G,0.55,2,76509800,FilipinoGrossman,0.5034108181054563
523,True,G,0.55,3,2700660,LancashireChris,0.5151433391039113
524,True,G,0.6,0,57653466,BavariaEisner,0.4824562359914377
525,True,G,0.6,1,88397190,ArdenPauline,0.49594467189972957
526,True,G,0.6,2,3430093,BenthamPocono,0.5071589837427487
527,True,G,0.6,3,17155182,ElaineParrish,0.5103038348759029
528,False,Gad,0.35,0,79045693,NorwalkBritannic,0.45538565438249534
529,False,Gad,0.35,1,90203519,GobiRockford,0.47623168913324093
530,False,Gad,0.35,2,84949805,AntonyShylock,0.4985883912465174
531,False,Gad,0.35,3,68001521,FloridaLevi,0.511885568531279
532,False,Gad,0.4,0,3611144,GaussianBlomberg,0.47191415031100625
533,False,Gad,0.4,1,52142496,HeineSeth,0.48340907580021886
534,False,Gad,0.4,2,72009114,AmericaAitken,0.4994750989357928
535,False,Gad,0.4,3,96381361,AlvarezAustralia,0.5230589649560552
536,False,Gad,0.45,0,81363998,BillikenDarwinian,0.486705358242127
537,False,Gad,0.45,1,80205532,ShariGoodman,0.4996873298609229
538,False,Gad,0.45,2,80688067,HyadesJuly,0.5148833034940186
539,False,Gad,0.45,3,65400215,JoyceSegovia,0.5404685544989435
540,False,Gad,0.5,0,90655950,NovemberLizzie,0.48511351312700646
541,False,Gad,0.5,1,91493766,DumptyCollier,0.5122614179949833
542,False,Gad,0.5,2,365647,SwedenSeminole,0.5270983596954221
543,False,Gad,0.5,3,25111423,MichelCanaveral,0.5387305087721665
544,False,Gad,0.55,0,75033946,PaulusMendel,0.49586346637956535
545,False,Gad,0.55,1,44672857,PauloAllegheny,0.5111719002031568
546,False,Gad,0.55,2,81217278,PiscesMontevideo,0.5324944002860883
547,False,Gad,0.55,3,27179564,SchubertSaudi,0.542361099875813
548,False,Gad,0.6,0,49628316,ScottyHastings,0.49961155013562186
549,False,Gad,0.6,1,98907922,BonnSavoyard,0.5202731767345872
550,False,Gad,0.6,2,31757092,SistinePaterson,0.5281846531264629
551,False,Gad,0.6,3,13317395,HondurasJohnny,0.5450281649572408
552,False,G,0.35,0,75885526,LamarckBatchelder,0.4530712717570305
553,False,G,0.35,1,71089982,CalvaryXhosa,0.4844142916597804
554,False,G,0.35,2,68206020,TennecoAres,0.4953323324246336
555,False,G,0.35,3,18341650,PappasSuzuki,0.5140732331982555
556,False,G,0.4,0,53907864,GreenfieldAllyn,0.4692516949418219
557,False,G,0.4,1,8404077,GoodrichPict,0.49574270361758005
558,False,G,0.4,2,57649007,BenedictineNostrand,0.5051888743342515
559,False,G,0.4,3,85414614,BantuMafioso,0.5241498163064956
560,False,G,0.45,0,42335773,JacquelineCinderella,0.4875435525677179
561,False,G,0.45,1,91266580,ShelbyStanton,0.49678385249547885
562,False,G,0.45,2,63090053,LucerneWhitcomb,0.5137248406564144
563,False,G,0.45,3,37593585,ParkinsonLittleton,0.5339641528253886
564,False,G,0.5,0,59848271,BarrettBlackfoot,0.4947401573684226
565,False,G,0.5,1,62023951,CamelotMedici,0.5096266184938222
566,False,G,0.5,2,23131890,SchroederYankton,0.5169999565351475
567,False,G,0.5,3,76201332,EisnerStephenson,0.5347713482034937
568,False,G,0.55,0,78325355,LibrevilleNorthampton,0.5023019627725772
569,False,G,0.55,1,24374023,SusieHanover,0.5272978652006144
570,False,G,0.55,2,19137186,WaterhouseVail,0.5329715907329157
571,False,G,0.55,3,61810259,BrittanyDavison,0.5434709139051203
572,False,G,0.6,0,12632571,AbernathyOrr,0.5136429733498205
573,False,G,0.6,1,5091490,MississippianJanus,0.5197525139164053
574,False,G,0.6,2,16817601,NigeriaKlan,0.5363871172826091
575,False,G,0.6,3,46813600,BurlingtonEuclid,0.5407598191070413
576,True,Gad,0.35,0,86556344,OsloWyatt,0.38380379952219085
577,True,Gad,0.35,1,15399328,HyannisNeptune,0.41997468279291916
578,True,Gad,0.35,2,47684631,StokesRuben,0.44605220886819813
579,True,Gad,0.35,3,62606008,LockhartTrianon,0.46069530185061924
580,True,Gad,0.4,0,63006863,ChenElizabethan,0.419279302704364
581,True,Gad,0.4,1,13877222,PrestonLowell,0.41921365842411423
582,True,Gad,0.4,2,59550200,HainesGriffith,0.45075694358848006
583,True,Gad,0.4,3,406047,RandallBeirut,0.4779004140438541
584,True,Gad,0.45,0,75593330,CarrollBette,0.41235029302394954
585,True,Gad,0.45,1,9945530,PriscillaEdison,0.440173219479855
586,True,Gad,0.45,2,7596371,EddieMauritius,0.45434593894790665
587,True,Gad,0.45,3,80519964,JedSutherland,0.48799859309009497
588,True,Gad,0.5,0,6751205,MacMillanMissoula,0.43872742396280817
589,True,Gad,0.5,1,90060577,PaulineEaton,0.44521733007730013
590,True,Gad,0.5,2,45286655,FreyaMoresby,0.46700289573429593
591,True,Gad,0.5,3,75934609,PilateGreenbriar,0.491953542897438
592,True,Gad,0.55,0,61579862,GibsonSharon,0.43857611574369637
593,True,Gad,0.55,1,84005988,CamembertAires,0.4744506578051032
594,True,Gad,0.55,2,45268535,SomaliaStockton,0.47615944471149446
595,True,Gad,0.55,3,58557334,RomaniaYost,0.4952854783178811
596,True,Gad,0.6,0,27888590,FahrenheitFormica,0.44335797138044064
597,True,Gad,0.6,1,19715796,ColumbiaBini,0.47370311183886316
598,True,Gad,0.6,2,24105600,NabiscoSalton,0.4898408364040817
599,True,Gad,0.6,3,61990245,EisenhowerRaritan,0.5103778707227545
600,True,G,0.35,0,52033518,AucklandSiamese,0.41174688036152
601,True,G,0.35,1,48274110,SantiagoJohnson,0.437710456634255
602,True,G,0.35,2,9683025,CowanMonrovia,0.4714255661583465
603,True,G,0.35,3,97384499,RutherfordJericho,0.47830269732702707
604,True,G,0.4,0,61967099,CooleyPortuguese,0.4214262329208687
605,True,G,0.4,1,68539234,SocUtrecht,0.462557668395753
606,True,G,0.4,2,58668453,HalseyIcarus,0.47248619935620895
607,True,G,0.4,3,50473378,LaoMaier,0.4940123228639827
608,True,G,0.45,0,25004134,PiusBurmese,0.45153889151642324
609,True,G,0.45,1,91725431,OaklandNina,0.47507784925419516
610,True,G,0.45,2,34565274,HenriTennessee,0.48713460409643417
611,True,G,0.45,3,51126219,HalversonYakima,0.49855780050137166
612,True,G,0.5,0,76118409,HondaFanny,0.4639438164648337
613,True,G,0.5,1,26472433,DoloresToronto,0.48606420626358526
614,True,G,0.5,2,83107611,JarvinPythagorean,0.4847264722532202
615,True,G,0.5,3,71830266,HernandezPierre,0.5118019659691992
616,True,G,0.55,0,36764947,AnthonyAsiatic,0.4797717724034903
617,True,G,0.55,1,19268189,ShintoAgamemnon,0.49056514374890325
618,True,G,0.55,2,7349316,NorthumberlandKeats,0.5067231180983763
619,True,G,0.55,3,73339990,CallaghanMontevideo,0.5128453156515035
620,True,G,0.6,0,56502082,ReillyVera,0.4714340146379733
621,True,G,0.6,1,92467671,HagenTogo,0.49115694428161666
622,True,G,0.6,2,69889801,ThailandAquarius,0.5053022047498881
623,True,G,0.6,3,57662245,SriBurgundy,0.5174023977890926
624,False,Gad,0.35,0,39400416,BurnhamSkopje,0.4561262025506442
625,False,Gad,0.35,1,24679956,CranfordPriestley,0.47364435744719113
626,False,Gad,0.35,2,316537,ScorpioDearborn,0.49295108104452584
627,False,Gad,0.35,3,94486603,IberiaAnita,0.511171360178189
628,False,Gad,0.4,0,65613488,MassachusettsCecropia,0.46473961973729366
629,False,Gad,0.4,1,28322125,MirfakRenault,0.494102393191803
630,False,Gad,0.4,2,13621709,VickyFlanagan,0.506400524299354
631,False,Gad,0.4,3,24688242,DemeterTommie,0.5218471168394447
632,False,Gad,0.45,0,41811800,ZionBernoulli,0.47702958549646685
633,False,Gad,0.45,1,34660610,AdrienneVancouver,0.5010576140605475
634,False,Gad,0.45,2,68659992,LansingCapetown,0.5181836833594011
635,False,Gad,0.45,3,97935479,CamelotHirsch,0.5268496889108963
636,False,Gad,0.5,0,67966426,SwazilandPelham,0.4953162716896037
637,False,Gad,0.5,1,87378206,DaedalusZulu,0.5013870101593259
638,False,Gad,0.5,2,528918,EastmanBurton,0.5186682075278284
639,False,Gad,0.5,3,40629617,GutenbergLeigh,0.5409654790654324
640,False,Gad,0.55,0,31192489,PuritanSardinia,0.4902720524465839
641,False,Gad,0.55,1,92771502,JamesLowell,0.521620076375953
642,False,Gad,0.55,2,72731497,CarpathiaSalk,0.535028028825589
643,False,Gad,0.55,3,97343259,ArabyBriggs,0.5448679433311002
644,False,Gad,0.6,0,44209328,MilesLockwood,0.501498036264661
645,False,Gad,0.6,1,22114001,AberdeenSchofield,0.5156102454124618
646,False,Gad,0.6,2,99090064,BernhardKnightsbridge,0.5269260422399054
647,False,Gad,0.6,3,14344679,SharonMacbeth,0.5471679565545173
648,False,G,0.35,0,94022021,AugustusVida,0.45368045671755625
649,False,G,0.35,1,63103263,ParrLounsbury,0.4818634743919612
650,False,G,0.35,2,19896617,JehovahIrish,0.5042672097494233
651,False,G,0.35,3,71368703,HalpernJacky,0.5146460429928744
652,False,G,0.4,0,21554840,FerdinandHendrickson,0.47291280519890166
653,False,G,0.4,1,43669434,McDowellTaylor,0.4846824110876021
654,False,G,0.4,2,87993502,HaneyKiwanis,0.5092863643065222
655,False,G,0.4,3,4751303,SalvatoreDesmond,0.5266885405559434
656,False,G,0.45,0,69884898,GranvilleRaoul,0.47462821478860584
657,False,G,0.45,1,99103220,HolmdelMalraux,0.5018012283147252
658,False,G,0.45,2,75166102,KievCharta,0.5152684770957384
659,False,G,0.45,3,55501328,HerschelGreenbelt,0.5287346555409176
660,False,G,0.5,0,69785537,FiberglasDayton,0.4869441665508227
661,False,G,0.5,1,63650896,CoventryCaruso,0.5031195916209973
662,False,G,0.5,2,74350328,FergusonSchumann,0.5226625390324362
663,False,G,0.5,3,635698,BakeliteIra,0.5376314667447767
664,False,G,0.55,0,9517142,VancouverMayo,0.5016973277631188
665,False,G,0.55,1,65664279,HindiEastland,0.520737524250821
666,False,G,0.55,2,66291420,IdahoEuropa,0.5336555452136837
667,False,G,0.55,3,20863240,EphesusFrederic,0.5410050805276466
668,False,G,0.6,0,16518597,KrugerDoria,0.5051123286426056
669,False,G,0.6,1,36858482,FooteDutchmen,0.522828899152821
670,False,G,0.6,2,94475413,TunisiaMallory,0.5365205936919961
671,False,G,0.6,3,87136182,MartyLoomis,0.5416845187931267
672,True,Gad,0.35,0,30242532,DunbarCaesar,0.3867148135510073
673,True,Gad,0.35,1,91089957,GordonTiber,0.4192005716697439
674,True,Gad,0.35,2,77541473,RodriguezO'Shea,0.44403857648284767
675,True,Gad,0.35,3,85511593,TiogaAhmedabad,0.4695815512958449
676,True,Gad,0.4,0,24561422,ScrippsO'Sullivan,0.4058609404620828
677,True,Gad,0.4,1,92681316,BlairAngelo,0.43787526739890176
678,True,Gad,0.4,2,80442261,BlenheimEgyptian,0.4464546740652036
679,True,Gad,0.4,3,82846694,ShirleyJudaica,0.47321354940124416
680,True,Gad,0.45,0,6404872,UtahHopkinsian,0.41670161766470637
681,True,Gad,0.45,1,90259906,MindanaoThrace,0.4284197229616123
682,True,Gad,0.45,2,50366451,MontagueNorton,0.4670343827037475
683,True,Gad,0.45,3,74911931,MesozoicSeagram,0.4881408811001361
684,True,Gad,0.5,0,91475675,NietzscheSignor,0.4348767757229607
685,True,Gad,0.5,1,94517201,GallowayMalone,0.44742094577357655
686,True,Gad,0.5,2,43889059,CupidEuropa,0.47556991523573905
687,True,Gad,0.5,3,88203954,JimmieFredericton,0.4943384151619094
688,True,Gad,0.55,0,38806861,OsborneQuakeress,0.43098055264718843
689,True,Gad,0.55,1,40628981,GlaswegianSylvester,0.45691730390210933
690,True,Gad,0.55,2,85214544,HumboldtLockwood,0.4801975981928042
691,True,Gad,0.55,3,47139685,CaucasianAmelia,0.5062727869367158
692,True,Gad,0.6,0,80634998,KyotoBamako,0.4542157941465763
693,True,Gad,0.6,1,94806971,L'vovBayport,0.45871294066169516
694,True,Gad,0.6,2,92431308,WorcesterBern,0.494639806134329
695,True,Gad,0.6,3,42414771,NoetherianPrincipia,0.5078462229647164
696,True,G,0.35,0,29782192,ManaguaHibernia,0.41087915766867267
697,True,G,0.35,1,59893617,SinologyPinsky,0.43937604835874605
698,True,G,0.35,2,84039325,GhentNathaniel,0.47049702268840876
699,True,G,0.35,3,29069713,BonnevilleHubbard,0.48752519882030626
700,True,G,0.4,0,26313922,MontyBorealis,0.43647857791406613
701,True,G,0.4,1,26732423,SaratogaVanderbilt,0.4561955931141082
702,True,G,0.4,2,9864732,StokesSimonson,0.472652629893215
703,True,G,0.4,3,24885075,ClaytonKuwait,0.48879687116177417
704,True,G,0.45,0,38654644,KochabAnnie,0.44479667643828597
705,True,G,0.45,1,89675189,AmarilloBangui,0.476187208435934
706,True,G,0.45,2,23706082,CranstonCaracas,0.4832137074744554
707,True,G,0.45,3,88535788,RecifeFrederic,0.5063466344240406
708,True,G,0.5,0,83722928,EisnerLockwood,0.4542078827801148
709,True,G,0.5,1,80290801,BrazilianMarceau,0.47854621913371787
710,True,G,0.5,2,40808154,PicassoChiang,0.497315198316102
711,True,G,0.5,3,87904725,BerlitzMedea,0.5143877486837055
712,True,G,0.55,0,16533493,FredLouisiana,0.46537843044115546
713,True,G,0.55,1,91836809,KaneNetherlands,0.4958126728259292
714,True,G,0.55,2,71620155,KnutsenFrancoise,0.5093139875196515
715,True,G,0.55,3,37056991,SieglindaArkansan,0.5140938712296308
716,True,G,0.6,0,44815410,FibonacciBarr,0.4751439362619998
717,True,G,0.6,1,21606619,HettieColeman,0.49717459126160385
718,True,G,0.6,2,79738189,FrieslandLeslie,0.5097326782110315
719,True,G,0.6,3,59739773,KoranTokyo,0.5238257387081334
720,False,Gad,0.35,0,3617644,CanberraVikram,0.456990971929891
721,False,Gad,0.35,1,21643291,RawlinsonVishnu,0.47243565723052416
722,False,Gad,0.35,2,45041202,JuddGaines,0.48982226876460516
723,False,Gad,0.35,3,68493278,YukiDoreen,0.509559629745309
724,False,Gad,0.4,0,48781354,TasmaniaCaleb,0.4599981808982015
725,False,Gad,0.4,1,52688646,MyronCincinnati,0.49090396656726926
726,False,Gad,0.4,2,28680155,InterpolMcLaughlin,0.5037246747101217
727,False,Gad,0.4,3,99065792,MaltonSturbridge,0.5207414962114661
728,False,Gad,0.45,0,82999109,SalesianIverson,0.47656237011120073
729,False,Gad,0.45,1,97891300,YemenKnossos,0.4899583080073887
730,False,Gad,0.45,2,62291158,SturbridgeSolomon,0.511986886685203
731,False,Gad,0.45,3,36433705,AmocoNegro,0.5361825504830126
732,False,Gad,0.5,0,97995958,CitroenBeethoven,0.49226995222854397
733,False,Gad,0.5,1,50800180,ThursdayRafael,0.5046540991146121
734,False,Gad,0.5,2,94114558,SonoraDurham,0.5206786984959496
735,False,Gad,0.5,3,88793675,TartaryMouton,0.5403640301659455
736,False,Gad,0.55,0,32318036,EdinburghDerek,0.4979508967843555
737,False,Gad,0.55,1,27599715,PembrokeGalbreath,0.5202536331760029
738,False,Gad,0.55,2,69413294,TeutonicCarlisle,0.5305353032164087
739,False,Gad,0.55,3,63772791,SeptemberToronto,0.5464269413261483
740,False,Gad,0.6,0,31030687,PetersenArgentine,0.5008855795864309
741,False,Gad,0.6,1,92249,TutankhamenStyrofoam,0.5196961009009139
742,False,Gad,0.6,2,43071153,RodriguezSinai,0.5386438355491368
743,False,Gad,0.6,3,5195027,RembrandtBinghamton,0.551214624795422
744,False,G,0.35,0,88771597,CamilleAlexandre,0.45629681628449587
745,False,G,0.35,1,44386609,ManfredKremlin,0.4866286150085
746,False,G,0.35,2,97964106,HanoiChang,0.4998972632432679
747,False,G,0.35,3,67348648,EuniceAubrey,0.5105620977909514
748,False,G,0.4,0,56985357,StevensonLeroy,0.46660446860029464
749,False,G,0.4,1,8494698,EllwoodSkopje,0.4898897462809619
750,False,G,0.4,2,93423216,AlgeriaPeggy,0.5139347908695442
751,False,G,0.4,3,80496022,IthacaLaurent,0.5224681366862103
752,False,G,0.45,0,91405918,MonacoJulius,0.47211534852845205
753,False,G,0.45,1,10561233,KhmerAdriatic,0.4994455843945281
754,False,G,0.45,2,99607119,CoatesPaulus,0.5111087485662403
755,False,G,0.45,3,22341595,TuscanApollo,0.5287299205869428
756,False,G,0.5,0,86642172,CygnusSikh,0.48667496594730475
757,False,G,0.5,1,53610022,PittstonMerrimack,0.5102651734069801
758,False,G,0.5,2,32016080,TroutmanBorealis,0.5198157036417479
759,False,G,0.5,3,33102075,StonehengeLubell,0.5396899887142845
760,False,G,0.55,0,5489016,CharlieLeon,0.48852059050024826
761,False,G,0.55,1,70707099,HadamardMcNulty,0.5235588892231201
762,False,G,0.55,2,67334763,LissajousGaelic,0.5308426091586887
763,False,G,0.55,3,3907191,LouisePhobos,0.543778921425182
764,False,G,0.6,0,21386453,BerthaSchenectady,0.5004306571512834
765,False,G,0.6,1,20178248,GuentherLarry,0.5271712638889992
766,False,G,0.6,2,19118094,DoubledayLise,0.5290103776846018
767,False,G,0.6,3,74203597,AboRenault,0.546540580138317
768,True,Gad,0.35,0,25538885,ScarsdaleKenyon,0.3961100802085448
769,True,Gad,0.35,1,87846159,AnacreonAylesbury,0.41923364198982477
770,True,Gad,0.35,2,5817143,SandburgNorris,0.45262085433181337
771,True,Gad,0.35,3,61633964,FaulknerNorthampton,0.4650120910824542
772,True,Gad,0.4,0,82609862,BriceWabash,0.39778465588053574
773,True,Gad,0.4,1,99282542,ArchimedesLansing,0.43366777036882187
774,True,Gad,0.4,2,86420563,IraqKong,0.4454527895337476
775,True,Gad,0.4,3,41770416,ElmhurstMaureen,0.4735432579875307
776,True,Gad,0.45,0,88366705,SkyeHindu,0.4237085512162402
777,True,Gad,0.45,1,9757132,ArmstrongPakistani,0.4398532856901802
778,True,Gad,0.45,2,56954745,DietzMarie,0.4711428218832679
779,True,Gad,0.45,3,40053699,ManhattanVenezuela,0.48009659418338063
780,True,Gad,0.5,0,70387616,DumptyCady,0.43722797914052053
781,True,Gad,0.5,1,19540897,CoreyAstarte,0.4497310327319164
782,True,Gad,0.5,2,49919918,DelftGrimm,0.47096047017151665
783,True,Gad,0.5,3,70598382,AshevilleFahrenheit,0.4843800323464199
784,True,Gad,0.55,0,68375853,LuciferSchweitzer,0.4493229934843772
785,True,Gad,0.55,1,28607940,PrecambrianNicholas,0.45194208206450864
786,True,Gad,0.55,2,72785858,BrennanKeenan,0.48322228780896187
787,True,Gad,0.55,3,86957604,GruyereBrontosaurus,0.5141750606804136
788,True,Gad,0.6,0,65630414,ChinamenCarrie,0.4453353218099811
789,True,Gad,0.6,1,51871577,BethesdaCalkins,0.47921724195755355
790,True,Gad,0.6,2,19798032,FahrenheitHarlem,0.479404900332651
791,True,Gad,0.6,3,96757327,YanktonPuritan,0.5081704884102487
792,True,G,0.35,0,13230956,AldebaranLeopold,0.41537631320048196
793,True,G,0.35,1,88118448,DorisCasey,0.445942828172088
794,True,G,0.35,2,39881894,SeagramLehman,0.46052864843580027
795,True,G,0.35,3,16861046,HolmLovelace,0.4890584063497171
796,True,G,0.4,0,20674689,BaptistMcCall,0.4314771422885848
797,True,G,0.4,1,89232320,KarenHubert,0.45886131773475614
798,True,G,0.4,2,4191020,MuncieChalmers,0.4713731289136844
