,0,1
775,523,1335
776,523,1336
777,523,1339
778,523,1438
779,523,1439
780,523,1441
781,523,1442
782,523,1455
783,523,1456
784,523,1457
785,523,1478
786,523,1480
787,523,1508
788,523,1564
789,523,1586
790,523,1587
791,523,1588
792,523,1655
793,523,1656
794,523,1657
795,523,1675
796,523,1688
797,523,1698
798,523,1711
799,523,1762
800,523,1771
801,523,1794
802,523,1810
803,523,1816
804,523,1823
805,523,1824
806,523,1856
807,523,1899
808,523,1914
809,523,1919
810,523,1945
811,523,1964
812,523,1967
813,523,1968
814,523,1969
815,523,1970
816,523,1971
817,523,2006
818,523,2007
819,523,2012
820,523,2032
821,523,2034
822,523,2057
823,523,2072
824,523,2118
825,523,2268
826,523,2372
827,523,2373
828,523,2374
829,523,2382
830,524,0
831,524,9
832,524,20
833,524,59
834,524,86
835,524,89
836,524,90
837,524,136
838,524,137
839,524,165
840,524,170
841,524,182
842,524,204
843,524,222
844,524,223
845,524,224
846,524,225
847,524,240
848,524,241
849,524,242
850,524,245
851,524,246
852,524,249
853,524,250
854,524,253
855,524,259
856,524,260
857,524,285
858,524,287
859,524,288
860,524,314
861,524,318
862,524,319
863,524,320
864,524,360
865,524,370
866,524,400
867,524,403
868,524,405
869,524,406
870,524,407
871,524,414
872,524,415
873,524,416
874,524,418
875,524,419
876,524,421
877,524,422
878,524,435
879,524,444
880,524,445
881,524,452
882,524,453
883,524,458
884,524,460
885,524,461
886,524,463
887,524,487
888,524,488
889,524,509
890,524,526
891,524,701
892,524,726
893,524,727
894,524,755
895,524,756
896,524,762
897,524,766
898,524,767
899,524,768
900,524,769
901,524,770
902,524,771
903,524,776
904,524,782
905,524,809
906,524,862
907,524,874
908,524,895
909,524,914
910,524,916
911,524,918
912,524,926
913,524,940
914,524,975
915,524,976
916,524,1007
917,524,1009
918,524,1010
919,524,1015
920,524,1016
921,524,1059
922,524,1093
923,524,1094
924,524,1120
925,524,1121
926,524,1122
927,524,1125
928,524,1126
929,524,1162
930,524,1165
931,524,1194
932,524,1195
933,524,1196
934,524,1204
935,524,1211
936,524,1212
937,524,1213
938,524,1214
939,524,1234
940,524,1235
941,524,1335
942,524,1336
943,524,1339
944,524,1438
945,524,1439
946,524,1441
947,524,1442
948,524,1455
949,524,1456
950,524,1457
951,524,1478
952,524,1480
953,524,1508
954,524,1564
955,524,1586
956,524,1587
957,524,1588
958,524,1655
959,524,1656
960,524,1657
961,524,1675
962,524,1688
963,524,1698
964,524,1711
965,524,1762
966,524,1771
967,524,1794
968,524,1810
969,524,1816
970,524,1823
971,524,1824
972,524,1856
973,524,1899
974,524,1914
975,524,1919
976,524,1945
977,524,1964
978,524,1967
979,524,1968
980,524,1969
981,524,1970
982,524,1971
983,524,2006
984,524,2007
985,524,2012
986,524,2032
987,524,2034
988,524,2057
989,524,2072
990,524,2118
991,524,2268
992,524,2372
993,524,2373
994,524,2374
995,524,2382
996,525,0
997,525,9
998,525,20
999,525,59
1000,525,86
1001,525,89
1002,525,90
1003,525,136
1004,525,137
1005,525,165
1006,525,170
1007,525,182
1008,525,204
1009,525,222
1010,525,223
1011,525,224
1012,525,225
1013,525,240
1014,525,241
1015,525,242
1016,525,245
1017,525,246
1018,525,249
1019,525,250
1020,525,253
1021,525,259
1022,525,260
1023,525,285
1024,525,287
1025,525,288
1026,525,314
1027,525,318
1028,525,319
1029,525,320
1030,525,360
1031,525,370
1032,525,400
1033,525,403
1034,525,405
1035,525,406
1036,525,407
1037,525,414
1038,525,415
1039,525,416
1040,525,418
1041,525,419
1042,525,421
1043,525,422
1044,525,435
1045,525,444
1046,525,445
1047,525,452
1048,525,453
1049,525,458
1050,525,460
1051,525,461
1052,525,463
1053,525,487
1054,525,488
1055,525,509
1056,525,526
1057,525,701
1058,525,726
1059,525,727
1060,525,755
1061,525,756
1062,525,762
1063,525,766
1064,525,767
1065,525,768
1066,525,769
1067,525,770
1068,525,771
1069,525,776
1070,525,782
1071,525,809
1072,525,862
1073,525,874
1074,525,895
1075,525,914
1076,525,916
1077,525,918
1078,525,926
1079,525,940
1080,525,975
1081,525,976
1082,525,1007
1083,525,1009
1084,525,1010
1085,525,1015
1086,525,1016
1087,525,1059
1088,525,1093
1089,525,1094
1090,525,1120
1091,525,1121
1092,525,1122
1093,525,1125
1094,525,1126
1095,525,1162
1096,525,1165
1097,525,1194
1098,525,1195
1099,525,1196
1100,525,1204
1101,525,1211
1102,525,1212
1103,525,1213
1104,525,1214
1105,525,1234
1106,525,1235
1107,525,1335
1108,525,1336
1109,525,1339
1110,525,1438
1111,525,1439
1112,525,1441
1113,525,1442
1114,525,1455
1115,525,1456
1116,525,1457
1117,525,1478
1118,525,1480
1119,525,1508
1120,525,1564
1121,525,1586
1122,525,1587
1123,525,1588
1124,525,1655
1125,525,1656
1126,525,1657
1127,525,1675
1128,525,1688
1129,525,1698
1130,525,1711
1131,525,1762
1132,525,1771
1133,525,1794
1134,525,1810
1135,525,1816
1136,525,1823
1137,525,1824
1138,525,1856
1139,525,1899
1140,525,1914
1141,525,1919
1142,525,1945
1143,525,1964
1144,525,1967
1145,525,1968
1146,525,1969
1147,525,1970
1148,525,1971
1149,525,2006
1150,525,2007
1151,525,2012
1152,525,2032
1153,525,2034
1154,525,2057
1155,525,2072
1156,525,2118
1157,525,2268
1158,525,2372
1159,525,2373
1160,525,2374
1161,525,2382
1162,527,0
1163,527,9
1164,527,20
1165,527,59
1166,527,86
1167,527,89
1168,527,90
1169,527,136
1170,527,137
1171,527,165
1172,527,170
1173,527,182
1174,527,204
1175,527,222
1176,527,223
1177,527,224
1178,527,225
1179,527,240
1180,527,241
1181,527,242
1182,527,245
1183,527,246
1184,527,249
1185,527,250
1186,527,253
1187,527,259
1188,527,260
1189,527,285
1190,527,287
1191,527,288
1192,527,314
1193,527,318
1194,527,319
1195,527,320
1196,527,360
1197,527,370
1198,527,400
1199,527,403
1200,527,405
1201,527,406
1202,527,407
1203,527,414
1204,527,415
1205,527,416
1206,527,418
1207,527,419
1208,527,421
1209,527,422
1210,527,435
1211,527,444
1212,527,445
1213,527,452
1214,527,453
1215,527,458
1216,527,460
1217,527,461
1218,527,463
1219,527,487
1220,527,488
1221,527,509
1222,527,526
1223,527,701
1224,527,726
1225,527,727
1226,527,755
1227,527,756
1228,527,762
1229,527,766
1230,527,767
1231,527,768
1232,527,769
1233,527,770
1234,527,771
1235,527,776
1236,527,782
1237,527,809
1238,527,862
1239,527,874
1240,527,895
1241,527,914
1242,527,916
1243,527,918
1244,527,926
1245,527,940
1246,527,975
1247,527,976
1248,527,1007
1249,527,1009
1250,527,1010
1251,527,1015
1252,527,1016
1253,527,1059
1254,527,1093
1255,527,1094
1256,527,1120
1257,527,1121
1258,527,1122
1259,527,1125
1260,527,1126
1261,527,1162
1262,527,1165
1263,527,1194
1264,527,1195
1265,527,1196
1266,527,1204
1267,527,1211
1268,527,1212
1269,527,1213
1270,527,1214
1271,527,1234
1272,527,1235
1273,527,1335
1274,527,1336
1275,527,1339
1276,527,1438
1277,527,1439
1278,527,1441
1279,527,1442
1280,527,1455
1281,527,1456
1282,527,1457
1283,527,1478
1284,527,1480
1285,527,1508
1286,527,1564
1287,527,1586
1288,527,1587
1289,527,1588
1290,527,1655
1291,527,1656
1292,527,1657
1293,527,1675
1294,527,1688
1295,527,1698
1296,527,1711
1297,527,1762
1298,527,1771
1299,527,1794
1300,527,1810
1301,527,1816
1302,527,1823
1303,527,1824
1304,527,1856
1305,527,1899
1306,527,1914
1307,527,1919
1308,527,1945
1309,527,1964
1310,527,1967
1311,527,1968
1312,527,1969
1313,527,1970
1314,527,1971
1315,527,2006
1316,527,2007
1317,527,2012
1318,527,2032
1319,527,2034
1320,527,2057
1321,527,2072
1322,527,2118
1323,527,2268
1324,527,2372
1325,527,2373
1326,527,2374
1327,527,2382
1328,528,0
1329,528,9
1330,528,20
1331,528,59
1332,528,86
1333,528,89
1334,528,90
1335,528,136
1336,528,137
1337,528,165
1338,528,170
1339,528,182
1340,528,204
1341,528,222
1342,528,223
1343,528,224
1344,528,225
1345,528,240
1346,528,241
1347,528,242
1348,528,245
1349,528,246
1350,528,249
1351,528,250
1352,528,253
1353,528,259
1354,528,260
1355,528,285
1356,528,287
1357,528,288
1358,528,314
1359,528,318
1360,528,319
1361,528,320
1362,528,360
1363,528,370
1364,528,400
1365,528,403
1366,528,405
1367,528,406
1368,528,407
1369,528,414
1370,528,415
1371,528,416
1372,528,418
1373,528,419
1374,528,421
1375,528,422
1376,528,435
1377,528,444
1378,528,445
1379,528,452
1380,528,453
1381,528,458
1382,528,460
1383,528,461
1384,528,463
1385,528,487
1386,528,488
1387,528,509
1388,528,526
1389,528,701
1390,528,726
1391,528,727
1392,528,755
1393,528,756
1394,528,762
1395,528,766
1396,528,767
1397,528,768
1398,528,769
1399,528,770
1400,528,771
1401,528,776
1402,528,782
1403,528,809
1404,528,862
1405,528,874
1406,528,895
1407,528,914
1408,528,916
1409,528,918
1410,528,926
1411,528,940
1412,528,975
1413,528,976
1414,528,1007
1415,528,1009
1416,528,1010
1417,528,1015
1418,528,1016
1419,528,1059
1420,528,1093
1421,528,1094
1422,528,1120
1423,528,1121
1424,528,1122
1425,528,1125
1426,528,1126
1427,528,1162
1428,528,1165
1429,528,1194
1430,528,1195
1431,528,1196
1432,528,1204
1433,528,1211
1434,528,1212
1435,528,1213
1436,528,1214
1437,528,1234
1438,528,1235
1439,528,1335
1440,528,1336
1441,528,1339
1442,528,1438
1443,528,1439
1444,528,1441
1445,528,1442
1446,528,1455
1447,528,1456
1448,528,1457
1449,528,1478
1450,528,1480
1451,528,1508
1452,528,1564
1453,528,1586
1454,528,1587
1455,528,1588
1456,528,1655
1457,528,1656
1458,528,1657
1459,528,1675
1460,528,1688
1461,528,1698
1462,528,1711
1463,528,1762
1464,528,1771
1465,528,1794
1466,528,1810
1467,528,1816
1468,528,1823
1469,528,1824
1470,528,1856
1471,528,1899
1472,528,1914
1473,528,1919
1474,528,1945
1475,528,1964
1476,528,1967
1477,528,1968
1478,528,1969
1479,528,1970
1480,528,1971
1481,528,2006
1482,528,2007
1483,528,2012
1484,528,2032
1485,528,2034
1486,528,2057
1487,528,2072
1488,528,2118
1489,528,2268
1490,528,2372
1491,528,2373
1492,528,2374
1493,528,2382
1494,531,0
1495,531,9
1496,531,20
1497,531,59
1498,531,86
1499,531,89
1500,531,90
1501,531,136
1502,531,137
1503,531,165
1504,531,170
1505,531,182
1506,531,204
1507,531,222
1508,531,223
1509,531,224
1510,531,225
1511,531,240
1512,531,241
1513,531,242
1514,531,245
1515,531,246
1516,531,249
1517,531,250
1518,531,253
1519,531,259
1520,531,260
1521,531,285
1522,531,287
1523,531,288
1524,531,314
1525,531,318
1526,531,319
1527,531,320
1528,531,360
1529,531,370
1530,531,400
1531,531,403
1532,531,405
1533,531,406
1534,531,407
1535,531,414
1536,531,415
1537,531,416
1538,531,418
1539,531,419
1540,531,421
1541,531,422
1542,531,435
1543,531,444
1544,531,445
1545,531,452
1546,531,453
1547,531,458
1548,531,460
1549,531,461
1550,531,463
1551,531,487
1552,531,488
1553,531,509
1554,531,526
1555,531,701
1556,531,726
1557,531,727
1558,531,755
1559,531,756
1560,531,762
1561,531,766
1562,531,767
1563,531,768
1564,531,769
1565,531,770
1566,531,771
1567,531,776
1568,531,782
1569,531,809
1570,531,862
1571,531,874
1572,531,895
1573,531,914
1574,531,916
1575,531,918
1576,531,926
1577,531,940
1578,531,975
1579,531,976
1580,531,1007
1581,531,1009
1582,531,1010
1583,531,1015
1584,531,1016
1585,531,1059
1586,531,1093
1587,531,1094
1588,531,1120
1589,531,1121
1590,531,1122
1591,531,1125
1592,531,1126
1593,531,1162
1594,531,1165
1595,531,1194
1596,531,1195
1597,531,1196
1598,531,1204
1599,531,1211
1600,531,1212
1601,531,1213
1602,531,1214
1603,531,1234
1604,531,1235
1605,531,1335
1606,531,1336
1607,531,1339
1608,531,1438
1609,531,1439
1610,531,1441
1611,531,1442
1612,531,1455
1613,531,1456
1614,531,1457
1615,531,1478
1616,531,1480
1617,531,1508
1618,531,1564
1619,531,1586
1620,531,1587
1621,531,1588
1622,531,1655
1623,531,1656
1624,531,1657
1625,531,1675
1626,531,1688
1627,531,1698
1628,531,1711
1629,531,1762
1630,531,1771
1631,531,1794
1632,531,1810
1633,531,1816
1634,531,1823
1635,531,1824
1636,531,1856
1637,531,1899
1638,531,1914
1639,531,1919
1640,531,1945
1641,531,1964
1642,531,1967
1643,531,1968
1644,531,1969
1645,531,1970
1646,531,1971
1647,531,2006
1648,531,2007
1649,531,2012
1650,531,2032
1651,531,2034
1652,531,2057
1653,531,2072
1654,531,2118
1655,531,2268
1656,531,2372
1657,531,2373
1658,531,2374
1659,531,2382
1660,534,0
1661,534,9
1662,534,20
1663,534,59
1664,534,86
1665,534,89
1666,534,90
1667,534,136
1668,534,137
1669,534,165
1670,534,170
1671,534,182
1672,534,204
1673,534,222
1674,534,223
1675,534,224
1676,534,225
1677,534,240
1678,534,241
1679,534,242
1680,534,245
1681,534,246
1682,534,249
1683,534,250
1684,534,253
1685,534,259
1686,534,260
1687,534,285
1688,534,287
1689,534,288
1690,534,314
1691,534,318
1692,534,319
1693,534,320
1694,534,360
1695,534,370
1696,534,400
1697,534,403
1698,534,405
1699,534,406
1700,534,407
1701,534,414
1702,534,415
1703,534,416
1704,534,418
1705,534,419
1706,534,421
1707,534,422
1708,534,435
1709,534,444
1710,534,445
1711,534,452
1712,534,453
1713,534,458
1714,534,460
1715,534,461
1716,534,463
1717,534,487
1718,534,488
1719,534,509
1720,534,526
1721,534,701
1722,534,726
1723,534,727
1724,534,755
1725,534,756
1726,534,762
1727,534,766
1728,534,767
1729,534,768
1730,534,769
1731,534,770
1732,534,771
1733,534,776
1734,534,782
1735,534,809
1736,534,862
1737,534,874
1738,534,895
1739,534,914
1740,534,916
1741,534,918
1742,534,926
1743,534,940
1744,534,975
1745,534,976
1746,534,1007
1747,534,1009
1748,534,1010
1749,534,1015
1750,534,1016
1751,534,1059
1752,534,1093
1753,534,1094
1754,534,1120
1755,534,1121
1756,534,1122
1757,534,1125
1758,534,1126
1759,534,1162
1760,534,1165
1761,534,1194
1762,534,1195
1763,534,1196
1764,534,1204
1765,534,1211
1766,534,1212
1767,534,1213
1768,534,1214
1769,534,1234
1770,534,1235
1771,534,1335
1772,534,1336
1773,534,1339
1774,534,1438
1775,534,1439
1776,534,1441
1777,534,1442
1778,534,1455
1779,534,1456
1780,534,1457
1781,534,1478
1782,534,1480
1783,534,1508
1784,534,1564
1785,534,1586
1786,534,1587
1787,534,1588
1788,534,1655
1789,534,1656
1790,534,1657
1791,534,1675
1792,534,1688
1793,534,1698
1794,534,1711
1795,534,1762
1796,534,1771
1797,534,1794
1798,534,1810
1799,534,1816
1800,534,1823
1801,534,1824
1802,534,1856
1803,534,1899
1804,534,1914
1805,534,1919
1806,534,1945
1807,534,1964
1808,534,1967
1809,534,1968
1810,534,1969
1811,534,1970
1812,534,1971
1813,534,2006
1814,534,2007
1815,534,2012
1816,534,2032
1817,534,2034
1818,534,2057
1819,534,2072
1820,534,2118
1821,534,2268
1822,534,2372
1823,534,2373
1824,534,2374
1825,534,2382
1826,536,0
1827,536,9
1828,536,20
1829,536,59
1830,536,86
1831,536,89
1832,536,90
1833,536,136
1834,536,137
1835,536,165
1836,536,170
1837,536,182
1838,536,204
1839,536,222
1840,536,223
1841,536,224
1842,536,225
1843,536,240
1844,536,241
1845,536,242
1846,536,245
1847,536,246
1848,536,249
1849,536,250
1850,536,253
1851,536,259
1852,536,260
1853,536,285
1854,536,287
1855,536,288
1856,536,314
1857,536,318
1858,536,319
1859,536,320
1860,536,360
1861,536,370
1862,536,400
1863,536,403
1864,536,405
1865,536,406
1866,536,407
1867,536,414
1868,536,415
1869,536,416
1870,536,418
1871,536,419
1872,536,421
1873,536,422
1874,536,435
1875,536,444
1876,536,445
1877,536,452
1878,536,453
1879,536,458
1880,536,460
1881,536,461
1882,536,463
1883,536,487
1884,536,488
1885,536,509
1886,536,526
1887,536,701
1888,536,726
1889,536,727
1890,536,755
1891,536,756
1892,536,762
1893,536,766
1894,536,767
1895,536,768
1896,536,769
1897,536,770
1898,536,771
1899,536,776
1900,536,782
1901,536,809
1902,536,862
1903,536,874
1904,536,895
1905,536,914
1906,536,916
1907,536,918
1908,536,926
1909,536,940
1910,536,975
1911,536,976
1912,536,1007
1913,536,1009
1914,536,1010
1915,536,1015
1916,536,1016
1917,536,1059
1918,536,1093
1919,536,1094
1920,536,1120
1921,536,1121
1922,536,1122
1923,536,1125
1924,536,1126
1925,536,1162
1926,536,1165
1927,536,1194
1928,536,1195
1929,536,1196
1930,536,1204
1931,536,1211
1932,536,1212
1933,536,1213
1934,536,1214
1935,536,1234
1936,536,1235
1937,536,1335
1938,536,1336
1939,536,1339
1940,536,1438
1941,536,1439
1942,536,1441
1943,536,1442
1944,536,1455
1945,536,1456
1946,536,1457
1947,536,1478
1948,536,1480
1949,536,1508
1950,536,1564
1951,536,1586
1952,536,1587
1953,536,1588
1954,536,1655
1955,536,1656
1956,536,1657
1957,536,1675
1958,536,1688
1959,536,1698
1960,536,1711
1961,536,1762
1962,536,1771
1963,536,1794
1964,536,1810
1965,536,1816
1966,536,1823
1967,536,1824
1968,536,1856
1969,536,1899
1970,536,1914
1971,536,1919
1972,536,1945
1973,536,1964
1974,536,1967
1975,536,1968
1976,536,1969
1977,536,1970
1978,536,1971
1979,536,2006
1980,536,2007
1981,536,2012
1982,536,2032
1983,536,2034
1984,536,2057
1985,536,2072
1986,536,2118
1987,536,2268
1988,536,2372
1989,536,2373
1990,536,2374
1991,536,2382
1992,538,0
1993,538,9
1994,538,20
1995,538,59
1996,538,86
1997,538,89
1998,538,90
1999,538,136
2000,538,137
2001,538,165
2002,538,170
2003,538,182
