,binarize,graph_type,res,threshold,seed,param_key,modularity
0,True,Gad,0.2,0,67906046,CataloniaMavis,0.31362822766746845
1,True,Gad,0.2,1,35731949,DooleyBeethoven,0.36415775133135186
2,True,Gad,0.2,2,64021743,OrionFinland,0.40536476960351536
3,True,Gad,0.2,3,63247510,PiedmontSegovia,0.43641369599575114
4,True,Gad,0.25,0,63467879,BelgiumHarvey,0.35777376360112556
5,True,Gad,0.25,1,7062318,FrederickBlvd,0.39951081285720813
6,True,Gad,0.25,2,95805433,SiegfriedPaterson,0.4252846373782235
7,True,Gad,0.25,3,58508177,OceaniaSpica,0.4428442703816421
8,True,Gad,0.3,0,80562576,SeattleAleutian,0.37572697584300274
9,True,Gad,0.3,1,57833181,SardiniaAgee,0.4122351048235622
10,True,Gad,0.3,2,5804812,EcuadorSydney,0.4431602374031046
11,True,Gad,0.3,3,20828000,DamascusClaremont,0.4663076348968622
12,True,Gad,0.35,0,34157177,DruryBridgewater,0.39638864785679023
13,True,Gad,0.35,1,86279683,VenetoAquinas,0.42226580993256746
14,True,Gad,0.35,2,9444304,NiobeAshley,0.4488784337984516
15,True,Gad,0.35,3,30761958,PaulsonCumberland,0.47487627673267213
16,True,Gad,0.4,0,13633939,HottentotBritish,0.40771535722658603
17,True,Gad,0.4,1,63780830,ArabyThayer,0.4330495906741071
18,True,Gad,0.4,2,42722683,AllanCohen,0.4496453200448872
19,True,Gad,0.4,3,82165940,PaulusFraser,0.4844714741364197
20,True,Gad,0.45,0,86895335,RivieraHeinz,0.42271695580569213
21,True,Gad,0.45,1,10184072,BeloitSino,0.44851044931801654
22,True,Gad,0.45,2,42079350,SchillerIsaiah,0.4787791298970506
23,True,Gad,0.45,3,23710243,DoolittleZambia,0.4937889978684355
24,True,G,0.2,0,36337324,MirandaMohammed,0.35570894405228687
25,True,G,0.2,1,8601141,WyliePerez,0.40158582495093537
26,True,G,0.2,2,42142553,JesseWei,0.40692562854195435
27,True,G,0.2,3,92852094,JeremyMimi,0.4306629003029725
28,True,G,0.25,0,12462458,KlanDes,0.3788399756714635
29,True,G,0.25,1,11125375,TientsinChopin,0.4254795356605663
30,True,G,0.25,2,15774486,PythagorasCarrie,0.44851157022294397
31,True,G,0.25,3,58704478,SisyphusSalvatore,0.46070138591779153
32,True,G,0.3,0,75895370,CetusRaleigh,0.3969512929239635
33,True,G,0.3,1,21045642,KumarMediterranean,0.44508495604334797
34,True,G,0.3,2,41798265,TheresaIcarus,0.46271962562395325
35,True,G,0.3,3,41484114,BrunoOlivetti,0.4751480203379265
36,True,G,0.35,0,47407465,HadrianHenrietta,0.4111218408896149
37,True,G,0.35,1,97450720,DenebolaAlastair,0.4460464087880319
38,True,G,0.35,2,6399198,MaierHolm,0.47158881501610966
39,True,G,0.35,3,23777934,AnselmoLangley,0.48967713193433987
40,True,G,0.4,0,60007810,CaucasusOshkosh,0.4454279926562315
41,True,G,0.4,1,92474178,RawlinsonBrie,0.46084931449321775
42,True,G,0.4,2,36882430,FinnNixon,0.4796120710376686
43,True,G,0.4,3,87425378,CushingBrendan,0.498131134627327
44,True,G,0.45,0,42288081,AppletonEphraim,0.445800891759862
45,True,G,0.45,1,72981033,FoxhallGibbs,0.47956500400848134
46,True,G,0.45,2,99609304,SchumacherMoluccas,0.49510251498839936
47,True,G,0.45,3,5934884,AdriaticNikolai,0.5042628789617245
48,False,Gad,0.2,0,89193843,AdrienneAubrey,0.4120144397473371
49,False,Gad,0.2,1,80489839,SomervilleBonnie,0.43653154793091725
50,False,Gad,0.2,2,1399088,FerberHaiti,0.4541957435545106
51,False,Gad,0.2,3,37376331,BauerGloucester,0.47470613889662416
52,False,Gad,0.25,0,8160264,EstherBrunswick,0.43061671425507164
53,False,Gad,0.25,1,22554556,MinoanBlackwell,0.4553228862441155
54,False,Gad,0.25,2,91000422,AldebaranNorman,0.4687006083103244
55,False,Gad,0.25,3,89355375,BaghdadGalway,0.4915540121614702
56,False,Gad,0.3,0,80375888,ManvilleLeland,0.4429606823113205
57,False,Gad,0.3,1,22335314,ChristieEmerson,0.4644826962695302
58,False,Gad,0.3,2,56545588,RyanEric,0.49125089100023217
59,False,Gad,0.3,3,32545311,ChartresShiva,0.5086453755739945
60,False,Gad,0.35,0,14456620,LesterHebraic,0.46233087268583556
61,False,Gad,0.35,1,99763170,LincolnLeland,0.4780721732177822
62,False,Gad,0.35,2,8210940,GavinDonahue,0.5022371653127654
63,False,Gad,0.35,3,95161119,CharlottesvilleEkstrom,0.520606567940097
64,False,Gad,0.4,0,78186145,AdlerianPurcell,0.4683552266851634
65,False,Gad,0.4,1,84590684,RoyceO'Neill,0.4910794522194024
66,False,Gad,0.4,2,88875591,ColomboDodson,0.5125410235385912
67,False,Gad,0.4,3,61861562,OligoceneHattiesburg,0.526924290445726
68,False,Gad,0.45,0,4492229,ChryslerDraconian,0.4850617924719459
69,False,Gad,0.45,1,44119240,GrossmanMonmouth,0.5019047096413324
70,False,Gad,0.45,2,58782060,KnudsenBrunswick,0.5219300791189473
71,False,Gad,0.45,3,8832047,BelizeAhmedabad,0.5323606307127599
72,False,G,0.2,0,60672447,LaidlawBizet,0.40955403048712574
73,False,G,0.2,1,9544238,RankinPinsky,0.41889417147152297
74,False,G,0.2,2,26839779,RossLindberg,0.44258456045688604
75,False,G,0.2,3,42842563,AugSemitic,0.46295693432550256
76,False,G,0.25,0,36907112,AldrichShelton,0.43193939923635677
77,False,G,0.25,1,61810986,JackieTompkins,0.45931616028721245
78,False,G,0.25,2,94832001,NorwegianFirestone,0.47003966379666373
79,False,G,0.25,3,73626903,RegulusFermi,0.49825348776313605
80,False,G,0.3,0,96540446,ThaliaAbner,0.4535714412906825
81,False,G,0.3,1,76244980,CretanJudy,0.48114248678002813
82,False,G,0.3,2,17998424,PonceSirius,0.48573897552459
83,False,G,0.3,3,35147636,PolyhymniaPhil,0.5072754201651747
84,False,G,0.35,0,21811377,SalisburyChantilly,0.4631567012046746
85,False,G,0.35,1,64781205,NicholasPythagoras,0.49197805035269887
86,False,G,0.35,2,57931632,JuddArtie,0.5056658959481058
87,False,G,0.35,3,9230814,McElroyCatherine,0.5145880292599115
88,False,G,0.4,0,37711686,WalterEzekiel,0.47229434976488854
89,False,G,0.4,1,36799126,ThessalyLippincott,0.4954718522887357
90,False,G,0.4,2,81439359,NebuchadnezzarVolta,0.5083691790240435
91,False,G,0.4,3,11172231,ManaguaMcAllister,0.5218662558435119
92,False,G,0.45,0,54022569,HollingsworthCinerama,0.4789877851171045
93,False,G,0.45,1,6471401,GestapoTeledyne,0.5154593757309005
94,False,G,0.45,2,52332026,EkstromHan,0.5209082508230777
95,False,G,0.45,3,26223561,SalvatoreEva,0.5365346720180276
96,True,Gad,0.2,0,43560438,SwazilandHutchins,0.32781841443821347
97,True,Gad,0.2,1,51634446,CuvierMajorca,0.3693717922586006
98,True,Gad,0.2,2,53458373,FrauCarlo,0.408514323404846
99,True,Gad,0.2,3,31165511,LeedsPoynting,0.43189536698975345
100,True,Gad,0.25,0,50907014,ManvilleCepheus,0.35879221494478786
101,True,Gad,0.25,1,56457493,CelsiusLockhart,0.39055833915803606
102,True,Gad,0.25,2,1849212,GerardBois,0.4180581310366413
103,True,Gad,0.25,3,28751947,FontaineMadras,0.4503722712248953
104,True,Gad,0.3,0,1576319,DanzigGalbreath,0.3736483311150542
105,True,Gad,0.3,1,9391209,PavlovSebastian,0.41035642210764023
106,True,Gad,0.3,2,24557716,SouthamptonGuelph,0.4373846367418123
107,True,Gad,0.3,3,59694755,GaribaldiEllwood,0.4695653439767478
108,True,Gad,0.35,0,4840687,CainDenmark,0.3921945502612989
109,True,Gad,0.35,1,28959925,PradoBurtt,0.41707528502716773
110,True,Gad,0.35,2,54322754,LindberghMarianne,0.4506604234497704
111,True,Gad,0.35,3,31519051,GilesGordian,0.47310656219164243
112,True,Gad,0.4,0,58636821,SimlaMcBride,0.40799109207091244
113,True,Gad,0.4,1,47327343,LenaSabina,0.43304535175728953
114,True,Gad,0.4,2,96894036,VivianHieronymus,0.4557011230171766
115,True,Gad,0.4,3,39356487,HolmdelMachiavelli,0.4764151240792779
116,True,Gad,0.45,0,5961115,LeroyAndrei,0.42521925861697285
117,True,Gad,0.45,1,28045334,SudaneseMagog,0.44586885247582936
118,True,Gad,0.45,2,87962868,ClarkMaximilian,0.47259404445603376
119,True,Gad,0.45,3,11672491,RidgwayRomania,0.4980434189109458
120,True,G,0.2,0,40166360,VenusMerritt,0.36173105544067785
121,True,G,0.2,1,45692167,LarsonAvernus,0.4005659165767647
122,True,G,0.2,2,71384528,DonahueCurran,0.4197772576487743
123,True,G,0.2,3,15344500,GeoffreyShannon,0.4294692314284657
124,True,G,0.25,0,39082375,AriesChatham,0.3826091066915518
125,True,G,0.25,1,49354496,LehmanRunnymede,0.4215635523959316
126,True,G,0.25,2,47177348,LotteLucerne,0.4423341203577666
127,True,G,0.25,3,33039681,PamelaLenten,0.4525885465225463
128,True,G,0.3,0,35424405,HecubaCarolingian,0.401622279318928
129,True,G,0.3,1,68673400,ToshibaHalpern,0.442702679625037
130,True,G,0.3,2,48068862,MoscowShakespeare,0.46204105974820453
131,True,G,0.3,3,53625408,IreneHamilton,0.4725488754168239
132,True,G,0.35,0,59665197,MasseyCaviness,0.4192951921787885
133,True,G,0.35,1,24421198,TransiteBalboa,0.44939860242681845
134,True,G,0.35,2,32161339,CamelotBirgit,0.4698120179694176
135,True,G,0.35,3,1594800,BrumidiKilgore,0.49368915032775584
136,True,G,0.4,0,63020904,RonnieBernstein,0.4369783947983023
137,True,G,0.4,1,6835674,BettyBusch,0.46468533729445266
138,True,G,0.4,2,59412212,AssyriologySioux,0.4810818219187566
139,True,G,0.4,3,34604055,CostaBryan,0.49883246297906336
140,True,G,0.45,0,84286290,StyrofoamCathy,0.45569553637550225
141,True,G,0.45,1,78623534,HugoAlger,0.4753602249216774
142,True,G,0.45,2,77434754,PickeringMarino,0.4832722132001195
143,True,G,0.45,3,32245021,JuneCypriot,0.5055936873052925
144,False,Gad,0.2,0,44330640,AndyDearborn,0.4099296581293802
145,False,Gad,0.2,1,5891265,EbenCalder,0.43119365543407445
146,False,Gad,0.2,2,72345750,WillisLeo,0.45040608420979894
147,False,Gad,0.2,3,96833118,ColumbiaHaines,0.4700803626573948
148,False,Gad,0.25,0,46175755,RigaMississippi,0.43486471868562343
149,False,Gad,0.25,1,63940686,KruseBuckley,0.45698301234450805
150,False,Gad,0.25,2,39759320,O'DwyerCorvus,0.47410564016496204
151,False,Gad,0.25,3,34891699,TysonHelvetica,0.48540476403131066
152,False,Gad,0.3,0,7709105,AndorraCelanese,0.4495194782865773
153,False,Gad,0.3,1,7774842,DrGraff,0.469578833455972
154,False,Gad,0.3,2,47742982,KeynesianHarriet,0.4921285512016056
155,False,Gad,0.3,3,4580389,BolshevikDelilah,0.5096212327203475
156,False,Gad,0.35,0,97047758,SchumannAnalects,0.4619407064203689
157,False,Gad,0.35,1,83409447,AbigailRousseau,0.48335492687469783
158,False,Gad,0.35,2,15745575,SeagramPhiladelphia,0.5047280987778076
159,False,Gad,0.35,3,94818400,DamascusDominique,0.5244547772653193
160,False,Gad,0.4,0,13531488,EuclideanBotswana,0.471557456793623
161,False,Gad,0.4,1,71932577,BrynWinslow,0.48995540938865106
162,False,Gad,0.4,2,87543591,NellieJulius,0.5133081443884869
163,False,Gad,0.4,3,45976410,ThompsonFabian,0.5302515540934799
164,False,Gad,0.45,0,79962928,SerbiaAve,0.48613752642666763
165,False,Gad,0.45,1,97717085,YanktonVinson,0.5030352602889765
166,False,Gad,0.45,2,9469020,SadlerGerber,0.5180925736670762
167,False,Gad,0.45,3,13598620,DublinGaberones,0.5411436712993165
168,False,G,0.2,0,76910377,JunoFelice,0.40896933728051926
169,False,G,0.2,1,92610056,RutherfordEnglishmen,0.4257303782900476
170,False,G,0.2,2,86655572,UkrainianBayport,0.441711739559008
171,False,G,0.2,3,81264228,EnglewoodHaberman,0.46643978954243315
172,False,G,0.25,0,46161486,HyadesPleiades,0.4371410984560445
173,False,G,0.25,1,74104084,SelkirkDanube,0.4554499456359609
174,False,G,0.25,2,75544036,LouiseGrimaldi,0.4703482953067898
175,False,G,0.25,3,96781705,AeneidDamon,0.4964757326774
176,False,G,0.3,0,71133192,IthacaDerbyshire,0.4487922902383288
177,False,G,0.3,1,37071246,AyersSusie,0.47259762083542617
178,False,G,0.3,2,85018285,DurkeeSaxon,0.49094869407029423
179,False,G,0.3,3,76497333,MadonnaSaracen,0.5049608466151144
180,False,G,0.35,0,98004361,ClausiusFlagler,0.46391108951291354
181,False,G,0.35,1,42404717,WongStearns,0.4873564464063582
182,False,G,0.35,2,39075875,RasmussenMitchell,0.5093007079314961
183,False,G,0.35,3,3077399,ShirleyCarolyn,0.517941747573776
184,False,G,0.4,0,5315737,EdmondsDoherty,0.4722778434024288
185,False,G,0.4,1,77385240,BlochWolfe,0.4971692585882532
186,False,G,0.4,2,68490966,AlexandreMicky,0.5048951304974411
187,False,G,0.4,3,4471190,NorrisLennox,0.5276843709534137
188,False,G,0.45,0,40722792,TarrytownSnyder,0.4933884494836963
189,False,G,0.45,1,86909776,FernandoChrist,0.504638508975313
190,False,G,0.45,2,22378439,AnglophobiaLeo,0.5200294597941338
191,False,G,0.45,3,5295642,CanterburyJura,0.5371187708929607
192,True,Gad,0.2,0,24747629,PunicCornelia,0.3253781668503323
193,True,Gad,0.2,1,64262415,PlinyHal,0.3690200828204369
194,True,Gad,0.2,2,46002729,GrecianCompagnie,0.40506886960508565
195,True,Gad,0.2,3,4022783,MerrillMinnie,0.4210714010840415
196,True,Gad,0.25,0,40777306,DarwinDeimos,0.34385740618237115
197,True,Gad,0.25,1,34034767,SaxonPotts,0.3907448784014147
198,True,Gad,0.25,2,25556291,BradburyBruegel,0.4247536721113074
199,True,Gad,0.25,3,8349685,TacitusTuscarora,0.4445783544509707
200,True,Gad,0.3,0,2311384,PeruLakehurst,0.3801996058324622
201,True,Gad,0.3,1,69462784,OdinFayetteville,0.4175385848982876
202,True,Gad,0.3,2,63958306,CapricornGoleta,0.44199891332775887
203,True,Gad,0.3,3,33682108,LinusEisner,0.4632216416454202
204,True,Gad,0.35,0,74540108,BuenosJacqueline,0.37900418800870955
205,True,Gad,0.35,1,14027903,BethesdaMacGregor,0.42409544529517085
206,True,Gad,0.35,2,98621410,MinskyAntarctica,0.44309464940030063
207,True,Gad,0.35,3,32376360,AlbrightPlymouth,0.471513311906658
208,True,Gad,0.4,0,41333896,SalkXhosa,0.41098537638285987
209,True,Gad,0.4,1,26411268,BeijingElinor,0.4311380393344073
210,True,Gad,0.4,2,73558707,BalticSteinberg,0.46317194743140505
211,True,Gad,0.4,3,14843654,AntillesOrwell,0.4836690793922234
212,True,Gad,0.45,0,63829105,OctoberGeiger,0.42908267415528234
213,True,Gad,0.45,1,60071239,MalawiCenozoic,0.44455002146814276
214,True,Gad,0.45,2,44021208,KalamazooKenney,0.46893195860737213
215,True,Gad,0.45,3,24714784,EdwardineBismark,0.501481120636792
216,True,G,0.2,0,87473008,ElkhartSalesian,0.35412230855024324
217,True,G,0.2,1,36829695,BrownianAlasdair,0.4032431947674652
218,True,G,0.2,2,89180295,WhitneySirius,0.40565336330460205
219,True,G,0.2,3,25836687,SwansonHilbert,0.4057035115738672
220,True,G,0.25,0,76607578,MontmartreBette,0.38032597671387647
221,True,G,0.25,1,3107270,MayoSisyphus,0.4242633686663934
222,True,G,0.25,2,10586326,SelwynDyke,0.4412163727854476
223,True,G,0.25,3,35692304,BowdoinTechnion,0.45671105395455724
224,True,G,0.3,0,58083139,MagruderMagdalene,0.3986338876264194
225,True,G,0.3,1,29169488,BonnStanton,0.4404983858629658
226,True,G,0.3,2,83106649,WoodstockChevrolet,0.4590597731492905
227,True,G,0.3,3,47310162,LaurenPatti,0.4764290747793296
228,True,G,0.35,0,64768660,StetsonHarold,0.4057921899880295
229,True,G,0.35,1,57872420,LamarckHuber,0.45253649625157705
230,True,G,0.35,2,97078697,WalthamEpsom,0.478406249371913
231,True,G,0.35,3,53364682,SerbiaCantonese,0.49090144106542954
232,True,G,0.4,0,47742617,BraunDutch,0.44822691504717094
233,True,G,0.4,1,51721094,DavisonAthabascan,0.46490551449207157
234,True,G,0.4,2,51521161,WyethLatinate,0.4835249789287969
235,True,G,0.4,3,49535189,DianneDuPont,0.5025402784034871
236,True,G,0.45,0,97316588,LockianJordan,0.44912417874822513
237,True,G,0.45,1,21373069,SomervilleIranian,0.4803193458141905
238,True,G,0.45,2,30573616,PoAleutian,0.48960802359644223
239,True,G,0.45,3,40392437,BoisMalton,0.49893673981484565
240,False,Gad,0.2,0,17910251,MercatorClayton,0.4113866155506558
241,False,Gad,0.2,1,3983226,ElsinoreLuxembourg,0.43356069838142813
242,False,Gad,0.2,2,9741340,RinehartDel,0.44796664269171343
243,False,Gad,0.2,3,25496486,PhDAlmaden,0.4730923362681694
244,False,Gad,0.25,0,21994739,GallagherHindi,0.43646483502441835
245,False,Gad,0.25,1,48585803,GalateaIlyushin,0.4588739771687753
246,False,Gad,0.25,2,51045115,AntoinetteMontevideo,0.4727141836028321
247,False,Gad,0.25,3,26287053,HepburnSylvania,0.4944321132526395
248,False,Gad,0.3,0,63280181,JungianBentham,0.4486709338619656
249,False,Gad,0.3,1,2720217,MarlboroughNoreen,0.4744976176923761
250,False,Gad,0.3,2,50330146,LaytonPurdue,0.488460237315654
251,False,Gad,0.3,3,91469108,AerobacterWahl,0.509973170802562
252,False,Gad,0.35,0,79174923,WaringBaltimore,0.4629799671556737
253,False,Gad,0.35,1,80801075,OsbornWaring,0.48075324740394443
254,False,Gad,0.35,2,35214345,DianneThea,0.5013824300631698
255,False,Gad,0.35,3,25838152,PizarroElliot,0.5266691182704551
256,False,Gad,0.4,0,18818890,MachMadras,0.4755041320662738
257,False,Gad,0.4,1,55458063,HadrianCameroon,0.4966273501758477
258,False,Gad,0.4,2,49329929,IgorAllyn,0.5069948937715472
259,False,Gad,0.4,3,27383231,PlutarchElmira,0.5356649869780832
260,False,Gad,0.45,0,5091455,CochranMilton,0.48442943386588017
261,False,Gad,0.45,1,98475164,RonnieDravidian,0.5033378511078997
262,False,Gad,0.45,2,36206840,AustraliaFredrickson,0.5203720873968182
263,False,Gad,0.45,3,14462424,BertieSiemens,0.5443618142109928
264,False,G,0.2,0,8084254,SternoLouisiana,0.41524699918587643
265,False,G,0.2,1,14585755,BobbieBurlington,0.4274158675882944
266,False,G,0.2,2,61405950,HolstGoodwin,0.44895756491623506
267,False,G,0.2,3,56475508,FedoraCochrane,0.4561668238663534
268,False,G,0.25,0,45969810,GettysburgBurch,0.4335121736572485
269,False,G,0.25,1,71710609,DalhousieCapetown,0.46002669220930087
270,False,G,0.25,2,87229465,NikolaiNobel,0.4761021425994429
271,False,G,0.25,3,57825351,AndorraGiovanni,0.49116199512663783
272,False,G,0.3,0,8412052,BoliviaMaximilian,0.4477144730201791
273,False,G,0.3,1,38829355,HaynesLinnaeus,0.47213087393942715
274,False,G,0.3,2,12230292,HamiltonFe,0.491484774266809
275,False,G,0.3,3,46157250,WernerDouglass,0.5077902589600325
276,False,G,0.35,0,61878486,IroquoisParaguay,0.4646449743361499
277,False,G,0.35,1,83159364,DairyleaSirius,0.4841167490526038
278,False,G,0.35,2,85647229,AdelaideMoluccas,0.5077167202215469
279,False,G,0.35,3,42756219,PhyllisSana,0.5251740488360223
280,False,G,0.4,0,18797804,PortoSelectric,0.4780355253711579
281,False,G,0.4,1,82534863,NovosibirskNiagara,0.49535491436900225
282,False,G,0.4,2,73005102,AntonBennett,0.5083430629392326
283,False,G,0.4,3,32746244,TanakaKoch,0.531536048461743
284,False,G,0.45,0,88684769,DurangoAnastasia,0.48804080183678655
285,False,G,0.45,1,98128010,EdwinaFilipino,0.5081995178435188
286,False,G,0.45,2,45953447,JoveCoriolanus,0.5183629352381074
287,False,G,0.45,3,31981804,EleanorMarcel,0.5332196277263263
288,True,Gad,0.2,0,37281725,PackardRyder,0.3232705654318923
289,True,Gad,0.2,1,81505125,CaesarianDeirdre,0.37315367158404694
290,True,Gad,0.2,2,38294906,AikenClaudia,0.4045595699052181
291,True,Gad,0.2,3,99579203,MalayJonas,0.43162717482684015
292,True,Gad,0.25,0,1711376,EspositoGiacomo,0.3571261522380433
293,True,Gad,0.25,1,19380082,StaffordFresno,0.3943165585691788
294,True,Gad,0.25,2,4229845,KlanChristina,0.428160664633792
295,True,Gad,0.25,3,43151646,BajaFoley,0.4482762605458159
296,True,Gad,0.3,0,98319410,O'SullivanWhitlock,0.37877417480816483
297,True,Gad,0.3,1,86469333,SylviaCassius,0.41583394968558923
298,True,Gad,0.3,2,79547809,TarrytownFrey,0.43263877572540155
299,True,Gad,0.3,3,7752551,JohnsonCarr,0.4673619175477097
300,True,Gad,0.35,0,28094035,KnightsbridgeSpaniard,0.3848893379843217
301,True,Gad,0.35,1,83720031,ClarkeLeopold,0.42832032831832967
302,True,Gad,0.35,2,22703613,SamsonMarkovian,0.4477524026597991
303,True,Gad,0.35,3,27102556,SocraticAnnie,0.47372650631038654
