, neuron_name,Class 1,Merge Class,is_pdiff,is_usplit,is_LNpre,is_brain,Hemisphere,Pair,Pair ID,Class 2,n_asym_edges,n_asym_out_edges,n_asym_in_edges
3793681, (DAMv12_med Munin Output right) [*DAMv12_med_r akira] #3793681,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,3945225,59,,5,1,4
3793760, (Output of Munin 3 right - PAIR #1; CP4 9) [*CPd_r akira] #3793760,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,3931398,55,,5,4,1
3806573, (picky 2 right) [*BAla12_r akira] #3806573,pLN,pLN,FALSE,FALSE,FALSE,TRUE,R,8877971,303,,5,3,2
11986594, (I of GPhN left (ipsilateral PN to LH)) [*BAlc post_l akira] #11986594,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,6218461,1079,,5,4,1
17360225, (DALv1 contralateral 1 right) [*DALv1_r akira] #17360225,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17360286,947,,5,1,4
17360076,MB2IN-141 (DPlal simple bilateral e left) [*DPlal1-3_ant_l akira] #17360076,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15655801,942,,5,4,1
9057998,MB2ON-86 (S ; Convergence Sibling AB Left; DALcm12 L m ant lat 2_left) [*DALcm12-m_l akira] #9057998,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,14214039,312,,5,3,2
12000033, (BAmas12 SEZ descending left; Another SOG PN left) [*BAmas12_dor_l akira] #12000033,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9750356,526,,5,2,3
12252572, (BLAv12 hook 1 left) [*BLAv12_post_l akira] #12252572,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16651566,533,,5,2,3
3925724, (ITP candidate 1 left) [*ncc_d_l akira] #3925724,O_ITP,O_ITP,FALSE,FALSE,FALSE,TRUE,L,5956787,48,,5,0,5
3944626, (DPMpm1 bushy descending left) [*DPMpm1_l akira] #3944626,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16195633,57,,5,1,4
14082322,MBON-e1 (MBE9b left) [*CPc_l akira] #14082322,MBON,MBON,FALSE,FALSE,FALSE,TRUE,L,7840791,620,,5,5,0
17352470, (DPMpl12 Brain into SEZ? right) [*DPMpl12_r akira] #17352470,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,7338309,214,,5,2,3
8840343, (BLA pointer right) [*BLAl_r akira] #8840343,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16007457,736,,5,1,4
3979181,MB2ON-39 (ipsigoro left) [*DPMl_ant_ven_l akira] #3979181,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,5794678,69,,5,1,4
17321919, (DPMl Sloppy left) [*DPMl_ant_dor_l akira] #17321919,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,4215611,917,,5,0,5
4108016,Thermo PN 7 (Upper Looping PN Left - AVM004) [*BAla12_l akira] #4108016,tPN,tPN,FALSE,FALSE,FALSE,TRUE,L,3002410,70,,5,5,0
4110483, (BAmv12 descending 1 left) [*BAmv12_ven_l akira] #4110483,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,17587730,71,,5,0,5
9141404,CN-59,FBN,FBN,FALSE,FALSE,FALSE,TRUE,L,16691937,320,,5,4,1
9154024,MB2ON-203 (DALv23 L LAL #10 counterpart left) [*DALv23_l akira] #9154024,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16947349,321,,5,3,2
3561724, (IPC 5 right) [*Dilp_r akira] #3561724,O_IPC,O_IPC,FALSE,FALSE,FALSE,TRUE,R,3281684,34,,5,0,5
9527522,CN-60,FBN,FBN,FALSE,FALSE,FALSE,TRUE,L,14083681,354,,5,2,3
18566361,MB2ON-167 (BS ; Left) [ni-neurons MB_l akira] #18566361,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16471422,1040,,5,3,2
19190681, (ASB Gust descending right) [*BAmd2_v_r akira] #19190681,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,17358891,930,,5,1,4
9842000, (PTTH 1 right) [*BLDc_r akira] #9842000,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,9372642,334,,5,0,5
18076102, (UNK descending 1 left) [unknown lineage] #18076102,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,17654514,1021,,5,0,5
10240382, (CM13 hook 3 left) [*CM13_lat_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5895651,390,,5,5,0
19884188, (BLVp12 sickle 2 left) [*BLVp1_l akira] #19884188,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,10945581,1067,,5,4,1
10403609, (DALv1 contralateral 2 right; Tel-like 11? ) [*DALv1_r akira] #10403609,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16961482,868,,5,5,0
10418394, (DH44 1 left) [*Dilp_l akira] #10418394,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,2260755,403,,5,0,5
20981350, (Neuron 20981351 no cell body) [unknown lineage] #20981350,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8715940,1073,,5,2,3
10543751,CN-10,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,11464638,412,,5,4,1
17728605, (sneak left) [*BAlc post_l akira] #17728605,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16463097,969,,5,1,4
17379372,MB2ON-235 (CM4 dor med_r; CM4 dor ant 8 right) [*CM4-dm_r akira,Unk,Unk,FALSE,TRUE,TRUE,TRUE,R,10018260,381,,5,0,5
9503203, (v'td_a4r (Abdominal Sensory)) [] #9503203,sens,sens-vtd,FALSE,FALSE,FALSE,FALSE,R,9835169,1107,vtd,5,5,0
2775707, (LN4;right) [*BLAd-OL_r akira] #2775707,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16087799,743,,5,5,0
9372642, (PTTH 1 left) [*BLDc_l akira] #9372642,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9842000,334,,5,0,5
9348984, (BLVa hook 1 left) [*BLVa34_l akira] #9348984,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,2772093,332,,5,2,3
17529547, (BAla12 descending 2 right) [*BAla12_r akira] #17529547,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11229136,488,,5,2,3
17466463, (CM13 hook 2 right; CM13 lat 16 - Uncertain At Gap) [*CM13_lat_r akira] #17466463,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,20421224,1076,,5,5,0
11524047,MBON-g2 (MBE15b right) [*DALv23_r akira] #11524047,MBON,MBON,FALSE,FALSE,FALSE,TRUE,R,5395823,134,,5,5,0
11600886,CN-2,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,7980189,500,,5,5,0
11637003,FFN-4,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,3945232,60,,5,3,2
3498479, (contra-vine right) [unknown lineage] #3498479,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,3414508,35,,5,2,3
17177115,FFN-22,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,17177103,904,,5,2,3
12452356, (BAlc post ascending 2 left) [*BAlc post_l akira] #12452356,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,6250655,560,,5,4,1
4393350, (AB right; Timo's Tel-like anterior cell body) [*DALv1_r akira] #4393350,Unk,Unk,FALSE,TRUE,TRUE,TRUE,R,17360254,943,,5,0,5
5474852,CN-25,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,17591442,136,,5,0,5
16545264, (BAmv12 local neuron left) [*BAmv12_dor_l akira] #16545264,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5164129,803,,5,3,2
4411688,FB2IN-3,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,R,18035864,1017,,5,4,1
16937799, (BLP12 bilateral horseshoe 1 left) [*BLP12_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17654991,857,,5,2,3
5476653,MB2IN-149 (BAmas d 1 neuron right) [*BAmas12_dor_r akira] #5476653,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,13854190,612,,5,4,1
13713529,MB2ON-205 (DPLc_post_med descending right) [*DPLc_post_med_r akira] #13713529,Unk,Unk,FALSE,TRUE,TRUE,TRUE,R,2797480,20,,5,0,5
16906721, (BAmas12_dor ascending 1 left) [*BAmas12_dor_l akira] #16906721,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5590611,851,,5,3,2
16852622, (LAL output neuron DALcm left) [*DALcm12-v_l akira] #16852622,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,16950767,845,,5,0,5
16637377, (plume left; Left Bridge IV ????) [*DPLl_l akira] #16637377,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,7962986,822,,5,1,4
4985759,Thermo PN 2 (AVL011 PN Left) [*BAlp4_l akira] #4985759,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,9291474,120,,5,0,5
4337398,FB2IN-13,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,R,17280216,912,,5,4,1
5010581, (EH right) [unknown lineage] #5010581,O_dVNC,O_dVNC,FALSE,TRUE,TRUE,TRUE,R,4188290,74,,5,0,5
13736919, (BAmd2 descending 1 left) [*BAmd2_v_l akira] #13736919,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,17877682,603,,5,0,5
5053417, (MBE29b? left) [*BAmas12_ven_l akira] #5053417,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16188942,123,,5,4,1
13749806, (telegoro-2 left; Txx_t1r) [*DPMl_ant_dor_l akira] #13749806,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,14034206,605,,5,1,4
16561284,MB2IN-171 (DALv3 ring1_left (LAL neuron)) [*DALv3_l akira] #16561284,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17173922,813,,5,5,0
13751194, (DH44 2 right) [*Dilp_r akira] #13751194,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,4400767,88,,5,0,5
8357933,MB2ON-62 (BT; BAmd2 ven desc lat 5_left -AXON WRONG) [*BAmd2_v_l akira] #8357933,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,13764822,278,,5,0,5
5291791, (picky 0 left) [*BAla12_l akira] #5291791,pLN,pLN,FALSE,FALSE,FALSE,TRUE,L,8199671,131,,5,4,1
869360, (SEZ cup right) [*BAmas12_ven_r akira] #869360,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,17359133,933,,5,4,1
13764822,MB2ON-62 (BSD; BAmd2 ven desc lat 5_right - AXON WRONG) [*BAmd2_v_r akira] #13764822,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,8357933,278,,5,0,5
13007383, (BAmv12 contralateral 1 right) [*BAmv12_dor_r akira] #13007383,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,18305476,1030,,5,1,4
5704424, (UNK basal left) [*BLVp1_l akira] #5704424,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3166745,151,,5,5,0
17083341,MB2ON-73 (CM13 med right) [*CM13_med_r akira] #17083341,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17813457,1007,,5,3,2
8245014,59a PN (59a PN right) [*BAmv3_r akira] #8245014,uPN,uPN,FALSE,FALSE,FALSE,TRUE,R,7864823,231,,5,5,0
5754346,_telegoro-1 (telegoro-1L) [*BLVp1_l akira] #5754346,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,3764792,160,,5,2,3
5744502, (PVC_left) [*BLP34_l akira] #5744502,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,1805406,155,,5,3,2
17075832, (BAlp descending 1 left) [unknown lineage] #17075832,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,14039007,880,,5,0,5
4234559,MB2ON-78 (CM13 lat 3_right) [*CM13_lat_r akira] #4234559,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,4409374,93,,5,0,5
5778133, (BLP34 posterior ventral ipsilateral neuron left) [*BLP34_l akira] #5778133,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4127905,168,,5,5,0
16427492,FB-39,FBN,FBN,FALSE,FALSE,FALSE,TRUE,L,4180774,771,,5,2,3
17165621, (Basal Tel-like 7 left; forced Soma) [*BLAvm post_l akira] #17165621,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9422291,896,,5,3,2
4235139,MBIN-e1 (AVM011f right) [*BAmv12_ven_r akira] #4235139,MBIN,MBIN,FALSE,FALSE,FALSE,TRUE,R,14541927,645,,5,3,2
16435686, (BAla34 ascending 1 left) [*BAla34_l akira] #16435686,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,18861011,778,,5,3,2
5577650, (MIXED brancher left) [*BLAd-vm_l akira] #5577650,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13358515,138,,5,1,4
5503982, (BLVa_t ascending medial 3 right) [*BLVa_t_r akira] #5503982,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,8347907,276,,5,5,0
7612147,CN-14,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11257084,489,,5,3,2
16347283,MB2IN-156 (CM13 lat 14 right) [*CM13_lat_r akira] #16347283,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10229852,386,,5,2,3
9841469,FFN-5,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,3945454,63,,4,3,1
11051740,FFN-13,FFN,FFN,FALSE,FALSE,FALSE,TRUE,L,7421507,473,,4,1,3
9927082, (LN1;left) [*BLAd-OL_l akira] #9927082,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,7874184,371,,4,4,0
7865696,1a PN (1a PN left) [*BAmv3_l akira] #7865696,uPN,uPN,FALSE,FALSE,FALSE,TRUE,L,8252067,233,,4,2,2
10710503, (CM4 do pos 3 left) [*CM4-dm_l akira] #10710503,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,18142558,426,,4,1,3
8310087,CN-56,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12138418,529,,4,2,2
8154054, (BAmas12_dor center output 1 left) [*BAmas12_dor_l akira] #8154054,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,858479,260,,4,2,2
7864823,59a PN (59a PN left) [*BAmv3_l akira] #7864823,uPN,uPN,FALSE,FALSE,FALSE,TRUE,L,8245014,231,,4,4,0
10673895,DAN-g1 (MBE4f right) [*CPb_r akira] #10673895,MBIN,MBIN-DAN,FALSE,FALSE,FALSE,TRUE,R,4381377,84,DAN,4,3,1
10959064, (BAla34 Ipsilateral Hook right) [*BAla34_r akira] #10959064,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5080991,124,,4,0,4
7851153,82a PN (82a PN left) [*BAmv3_l akira] #7851153,uPN,uPN,FALSE,FALSE,FALSE,TRUE,L,8245146,229,,4,1,3
10728328, (MDNb_left) [*DPMm1_l akira] #10728328,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,13557064,431,,4,2,2
8068173,KC (LON KC right) [Lineage MBNB C right] #8068173,KC,KC-3claw,FALSE,FALSE,FALSE,TRUE,R,8262372,267,3claw,4,0,4
11717014, (BLP12 descending 2 left; dpn_left_1304_4) [*BLP12_l akira] #11717014,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,20344845,508,,4,1,3
11286854, (BLVa34 hook left) [*BLVa34_l akira] #11286854,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8942413,491,,4,3,1
8710444, (BLAv1_2_right) [*BLAv12_ant_r akira] #8710444,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,13714311,601,,4,4,0
12839441,CN-32,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,17125520,582,,4,0,4
8755914, (peptidergic with docked vesicles_left) [*CPf_l akira] #8755914,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,8741619,290,,4,0,4
8814524, (DPM long neck left) [*DPMl_ant_dor_l akira] #8814524,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,17340973,298,,4,0,4
8741619, (peptidergic with docked vesicles_right) [*CPf_r akira] #8741619,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,8755914,290,,4,0,4
8821758, (BLVa34 small ipsi 2 right; BLVa34 a 5) [*BLVa34_r akira] #8821758,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17729424,984,,4,2,2
12509506, (BLA ipsilateral left) [*BLAd-vm_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16841026,567,,4,1,3
13081886,MB2ON-209 (ASB Orca right 3081887 PVM21?; CM4 dor ant 13 DNs) [*CM4-dm_r akira] #13081886,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,6572414,184,,4,1,3
12398622,FB2IN-7,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,L,4103336,555,,4,3,1
12366640, (BLV hook 1 left) [*BLVa_t_l akira] #12366640,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17897298,549,,4,3,1
12335381, (BAmas12 midline 3 right) [*BAmas12_ven_r akira] #12335381,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,18440675,1032,,4,3,1
12049797,MB2IN-154,Unk,Unk,FALSE,TRUE,TRUE,TRUE,R,15770140,726,,4,0,4
9252296,FB2IN-10,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,L,4201555,331,,4,0,4
7980189,CN-2,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11600886,500,,4,4,0
13191017, (BAmas12_ven descending 3 right) [*BAmas12_ven_r akira] #13191017,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9787592,363,,4,3,1
13313410, (BAla34 ventral cluster 3 left) [*BAla34_l akira] #13313410,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16586265,596,,4,3,1
9069084, (DALcl contralateral 2 right; DALcl12 vv 2 right; DALcl12 vv 8 ) [*DALcl12-v_r akira] #9069084,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15525794,690,,4,3,1
14757992, (DALv1_PB4_right) [*DALv1_r akira] #14757992,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17360296,948,,4,4,0
8509534,MB2IN-212,mPN,mPN-multi,FALSE,FALSE,FALSE,TRUE,L,16515871,282,multi,4,4,0
11717045, (BLP12 descending 3 left; dpn_left_1304_9) [*BLP12_l akira] #11717045,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8954684,512,,4,2,2
12654063, (UNK ipsilateral 2 left) [unknown lineage] #12654063,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,10986253,575,,4,2,2
14898816,KC (KC13) [Lineage MBNB B left] #14898816,KC,KC-1claw,FALSE,FALSE,FALSE,TRUE,L,4230739,663,1claw,4,1,3
8451818, (ADC1_right) [*DPMl_ant_dor_r akira] #8451818,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11216417,486,,4,0,4
13137623, (DPlal Small 1 right) [*DPlal1-3_lat_r akira] #13137623,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17352824,920,,4,1,3
10013517, (Axon upstairs right) [*BAla12_r akira] #10013517,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17277623,911,,4,4,0
16547287, (BAmv12 looper 3 left) [*BAmv12_dor_l akira] #16547287,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,5167842,807,,4,0,4
17814107, (BAla34 ventral cluster 4 left) [*BAla34_l akira] #17814107,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,10167116,1009,,4,4,0
17658978, (CPf descending 1 right) [*CPf_r akira] #17658978,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,5680013,144,,4,0,4
4541081, (BAmas12_dor center output 2 right) [*BAmas12_dor_r akira] #4541081,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,8216541,263,,4,0,4
4575178,CN-63,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17176911,902,,4,3,1
4598109,MBON-f1 (MBE34 right) [*CPd_r akira] #4598109,MBON,MBON,FALSE,FALSE,FALSE,TRUE,R,15253921,672,,4,1,3
4598363,MBON-g1 (MBE15a right) [*DALv23_r akira] #4598363,MBON,MBON,FALSE,FALSE,FALSE,TRUE,R,4401350,89,,4,4,0
2652641, (BLVa_t hook 2 left) [*BLVa_t_l akira] #2652641,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,12882179,19,,4,4,0
17728723, (lasso-top left) [*BAlp_ant_l akira] #17728723,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13084891,972,,4,3,1
16547268, (BAmv12 looper 1 left) [*BAmv12_dor_l akira] #16547268,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15732485,805,,4,1,3
5322337, (Maxillary Nerve LN 2 left) [*BAlc post_l akira] #5322337,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,6219781,132,,4,3,1
2584838, (30a ORN right) [] #2584838,sens,sens-ORN,FALSE,FALSE,FALSE,FALSE,R,3768025,1085,ORN,4,4,0
17729167, (BLDc gnarly left) [*BLDc_l akira] #17729167,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17324637,980,,4,2,2
2557644, (BAla34 ventral cluster 1 right) [*BAla34_r akira] #2557644,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17356454,927,,4,1,3
2439134,MB2ON-199 (BLDa b 6_from Another temp PN (ds5th-2) left) [*BLAd-vl_l akira] #2439134,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4099900,13,,4,0,4
1646076,MB2IN-157 (DALd_l  3) [*DALd_l akira] #1646076,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,10276161,2,,4,4,0
5680013, (CPf descending 1 left) [*CPf_l akira] #5680013,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,17658978,144,,4,1,3
16433696, (BLAl_I-X 2 left) [*BLAl_l akira] #16433696,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,19132527,774,,4,2,2
16431065, (BAla34 large span neuron left) [*BAla34_l akira] #16431065,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17587710,773,,4,3,1
16424131, (BAmas12_ven descending 1 left) [*BAmas12_ven_l akira] #16424131,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,13167025,770,,4,0,4
16393165, (KS LN 4a right) [*BAmas12_ven_r akira] #16393165,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,17062823,879,,4,1,3
16195633, (DPMpm1 bushy descending right) [*DPMpm1_r akira] #16195633,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,3944626,57,,4,0,4
17732291, (DPMpl12 twig left) [*DPMpl12_l akira] #17732291,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,17659219,992,,4,1,3
5971400,MB2IN-152,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12424940,558,,4,4,0
5995125, (DPMl a 3 DPPT right) [*DPMl12_post_r akira] #5995125,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,17732311,993,,4,1,3
16952671, (DALd midloop 2 left; DALd_l  13) [*DALd_l akira] #16952671,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,6154200,865,,4,0,4
16952691, (DALd descending 1 left; DALd_l X?) [*DALd_l akira] #16952691,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,5052370,866,,4,1,3
4381377,DAN-g1 (MBE4f left) [*CPb_l akira] #4381377,MBIN,MBIN-DAN,FALSE,FALSE,FALSE,TRUE,L,10673895,84,DAN,4,1,3
4103336,FB2IN-7,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,R,12398622,555,,4,0,4
17373283,MB2ON-75 (DPMpm1 3_left) [*DPMpm1_l akira] #17373283,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,10339991,951,,4,0,4
3813723, (45b ORN right) [] #3813723,sens,sens-ORN,FALSE,FALSE,FALSE,FALSE,R,5090549,1091,ORN,4,4,0
17357979,MB2ON-134 (BQ_right) [*DPMm2_r akira] #17357979,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10964258,457,,4,4,0
3650006, (PN of GPhN to LH (left)) [*BAla34_l akira] #3650006,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15829660,41,,4,4,0
3944330, (Output of PC Hugin left) [*BAmd1_l akira] #3944330,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,15732050,56,,4,0,4
17355745, (BAla12 descending 3 left) [*BAla12_l akira] #17355745,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16158918,923,,4,3,1
3299214,MBON-j1 (MBE2a right) [*DAMd1_r akira] #3299214,MBON,MBON,FALSE,FALSE,FALSE,TRUE,R,15421363,676,,4,4,0
3963891, (45a ORN right) [] #3963891,sens,sens-ORN,FALSE,FALSE,FALSE,FALSE,R,3716797,1090,ORN,4,4,0
17473163, (DPMl contralateral descending left) [*DPMl_ant_dor_l akira] #17473163,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,16571210,961,,4,0,4
4022539,CN-41,MBON,MBON,FALSE,FALSE,FALSE,TRUE,R,17016974,874,,4,3,1
4117305,KC (KC72) [Lineage MBNB D left] #4117305,KC,KC-1claw,FALSE,FALSE,FALSE,TRUE,L,16720240,72,1claw,4,2,2
17655000, (BLP12 bilateral horseshoe 2 right) [*BLP12_r akira] #17655000,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,8142831,259,,4,3,1
3048606, (Coaster (NPF) Left) [*DPMl_ant_dor_l akira] #3048606,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,3009700,29,,4,0,4
4188290, (EH left) [unknown lineage] #4188290,O_dVNC,O_dVNC,FALSE,TRUE,TRUE,TRUE,L,5010581,74,,4,0,4
17125520,CN-32,Unk,Unk,FALSE,TRUE,TRUE,TRUE,R,12839441,582,,4,0,4
17589475, (UNK descending contralateral right) [unknown lineage] #17589475,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,11013583,467,,4,1,3
17102002, (DPMl_ant_ven descending left) [*DPMl_ant_ven_l akira] #17102002,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,1065967,883,,4,0,4
3009700, (Coaster (NPF) Right ) [*DPMl_ant_dor_r akira] #3009700,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,3048606,29,,4,1,3
17036132, (BAmd1 PN 2 right) [*BAmd1_r akira] #17036132,Unk,Unk,FALSE,TRUE,TRUE,TRUE,R,15547235,693,,4,0,4
4311586,CN-36,Unk,Unk,FALSE,TRUE,TRUE,TRUE,R,2628785,18,,4,0,4
17013073,CN-42,MBON,MBON,FALSE,FALSE,FALSE,TRUE,R,16868923,848,,4,2,2
16978882,FFN-15,FFN,FFN,FALSE,FALSE,FALSE,TRUE,L,14127447,870,,4,3,1
15770140,MB2IN-154,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,12049797,726,,4,0,4
3771794, (49a ORN left) [] #3771794,sens,sens-ORN,FALSE,FALSE,FALSE,FALSE,L,7658146,1093,ORN,4,4,0
17937991, (BLVa_t ascending medial 2 right) [*BLVa_t_r akira] #17937991,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,6729443,191,,4,4,0
6445994, (Pre PMN left) [*DPMm2_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3436420,179,,4,3,1
