,skid_left,class1_left,class2_left,merge_class_left,In edgesum_left,Out edgesum_left,Total edgesum_left,In degree_left,Out degree_left,Total degree_left,Pair ID_left,hemisphere_left,skid_right,class1_right,class2_right,merge_class_right,In edgesum_right,Out edgesum_right,Total edgesum_right,In degree_right,Out degree_right,Total degree_right,Pair ID_right,hemisphere_right,flat_diff_euclidean,color_diff_euclidean,rank_flat_euclidean,rank_color_euclidean,flat_diff_cosine,color_diff_cosine,rank_flat_cosine,rank_color_cosine
179,6572414,dVNC,,dVNC,156.0,17.0,173.0,56,9,65,183,L,13081886,dVNC,,dVNC,225.0,39.0,264.0,61,19,80,183,R,0.003667500389121449,0.002283998586404609,606.0,572.0,0.005072277522259536,0.0025214901500667007,542.0,450.0
68,4108016,tPN,,tPN,121.0,170.0,291.0,12,17,29,70,L,3002410,tPN,,tPN,95.0,122.0,217.0,11,14,25,70,R,0.0018291738386125831,0.0011082806598673607,879.0,838.0,0.005044654645034684,0.0005339664383825618,543.0,888.0
51,3928574,RG,CA-LP,RG-CA-LP,51.0,0.0,51.0,15,0,15,53,L,5890323,RG,CA-LP,RG-CA-LP,58.0,0.0,58.0,20,0,20,53,R,0.0007400866125403593,0.0010071590100147096,1072.0,863.0,0.0050394048982048065,0.01195278539753014,544.0,126.0
163,5769582,LHN2,,LHN2,161.0,107.0,268.0,58,48,106,166,L,9753418,LHN2,,LHN2,156.0,117.0,273.0,55,52,107,166,R,0.00276164087010382,0.0011071436438148436,720.0,839.0,0.005020247257197151,0.0011441792799533107,545.0,681.0
83,4391317,LHN,,LHN,130.0,185.0,315.0,53,45,98,85,L,11826171,LHN,,LHN,138.0,156.0,294.0,52,34,86,85,R,0.008052245084241362,0.0032318650932403126,218.0,419.0,0.004998171571660728,0.0007928303787977783,546.0,788.0
1016,18500988,CN2,,CN2,338.0,725.0,1063.0,92,134,226,1034,L,14334367,CN2,,CN2,482.0,706.0,1188.0,114,147,261,1034,R,0.016927112433912258,0.011139831610233386,20.0,16.0,0.00499014650588946,0.0017734787289320352,547.0,559.0
533,12356747,unk,,unk,47.0,78.0,125.0,31,29,60,544,L,19857573,unk,,unk,47.0,68.0,115.0,25,32,57,544,R,0.003455947842757687,0.0010446071075222803,636.0,852.0,0.004973528069823941,0.0003255584104876061,548.0,966.0
877,17150791,LHN,,LHN,225.0,206.0,431.0,83,57,140,893,L,8712361,LHN,,LHN,278.0,191.0,469.0,91,60,151,893,R,0.013612651549846633,0.0068411649702175914,51.0,103.0,0.004973130346837227,0.0009374949741334119,549.0,737.0
708,15722867,KC,1claw,KC-1claw,73.0,218.0,291.0,30,55,85,721,L,9609048,KC,1claw,KC-1claw,105.0,238.0,343.0,37,59,96,721,R,0.014223124887466349,0.008290269452771386,42.0,61.0,0.004970637578007349,0.00023967512155088406,550.0,1005.0
315,9154024,CX,,CX,58.0,164.0,222.0,26,33,59,320,L,16947349,CX,,CX,87.0,139.0,226.0,33,29,62,320,R,0.0016903407326183555,0.001006261780154053,903.0,864.0,0.004924773257817443,0.0015842911643334807,551.0,595.0
918,17360010,LHN2,,LHN2,75.0,68.0,143.0,33,39,72,934,L,15638906,LHN2,,LHN2,110.0,74.0,184.0,34,43,77,934,R,0.002950905227317573,0.0015777146529453927,706.0,728.0,0.004910601081646776,0.0021176770834497164,552.0,503.0
744,16348875,unk,,unk,46.0,53.0,99.0,27,32,59,758,L,15601640,unk,,unk,79.0,82.0,161.0,38,44,82,758,R,0.002747902539515264,0.001466012877099193,723.0,752.0,0.00490135894998878,0.0014371209829193152,553.0,623.0
542,12398622,FB2N,,FB2N,161.0,150.0,311.0,54,41,95,554,L,4103336,FB2N,,FB2N,179.0,158.0,337.0,51,43,94,554,R,0.00538035100472862,0.0035091830342958504,426.0,376.0,0.004873513814953209,0.001536095962764532,554.0,603.0
524,12279941,unk,,unk,76.0,81.0,157.0,26,20,46,535,L,17328632,unk,,unk,136.0,73.0,209.0,50,21,71,535,R,0.002996659244162729,0.001981092858428301,697.0,638.0,0.0048583453759382215,0.001881438455734225,555.0,539.0
780,16494105,LHN,,LHN,69.0,52.0,121.0,34,30,64,794,L,4108720,LHN,,LHN,107.0,77.0,184.0,46,36,82,794,R,0.0033901825432012017,0.0017379470625602245,641.0,689.0,0.004829903437188088,0.0015107271852969732,556.0,609.0
1044,19880680,unk,,unk,29.0,58.0,87.0,20,36,56,1063,L,9806510,unk,,unk,39.0,60.0,99.0,20,21,41,1063,R,0.0025408427018555496,0.0016486357299465445,759.0,711.0,0.004821358675590046,0.003122737323416323,557.0,390.0
1011,18305476,dSEZ,,dSEZ,19.0,0.0,19.0,8,0,8,1029,L,13007383,dSEZ,,dSEZ,24.0,3.0,27.0,11,2,13,1029,R,0.0009952967838551853,0.0004829758296620031,1030.0,1032.0,0.004815887978468659,0.0008708673506846126,558.0,755.0
875,17140424,dSEZ;CN,,dSEZ;CN,334.0,53.0,387.0,71,17,88,891,L,9753530,dSEZ;CN,,dSEZ;CN,279.0,64.0,343.0,85,18,103,891,R,0.003374764566266765,0.0018393488575272094,642.0,663.0,0.004798417443782065,0.0009934424805564603,559.0,724.0
56,3945136,unk,,unk,82.0,50.0,132.0,36,23,59,58,L,13948718,unk,,unk,58.0,61.0,119.0,26,27,53,58,R,0.001845549960129694,0.002228717752791139,876.0,581.0,0.0047845598164002485,0.010187437922942563,560.0,148.0
945,17513284,unk,,unk,75.0,42.0,117.0,31,21,52,962,L,17361566,unk,,unk,78.0,51.0,129.0,30,24,54,962,R,0.002027120189270895,0.0012569133428511222,848.0,808.0,0.004781761015299293,0.0020026650579541066,561.0,520.0
566,12782494,LHN2,,LHN2,92.0,83.0,175.0,40,32,72,578,L,15585114,LHN2,,LHN2,67.0,100.0,167.0,39,33,72,578,R,0.003929220402735127,0.0033679875713016256,570.0,397.0,0.0047754833991737,0.005521157845198653,562.0,250.0
104,4635057,LHN,,LHN,96.0,128.0,224.0,32,28,60,106,L,7971031,LHN,,LHN,90.0,104.0,194.0,36,26,62,106,R,0.0032828895890683234,0.0013119704943360697,656.0,794.0,0.004764089775129879,0.0008118099539133529,563.0,783.0
156,5754346,dVNC,,dVNC,120.0,21.0,141.0,50,12,62,159,L,3764792,dVNC,,dVNC,161.0,28.0,189.0,54,17,71,159,R,0.0019649449653742867,0.0011432931421954911,861.0,830.0,0.004742097195672382,0.0022980533888163623,564.0,475.0
25,2988292,LHN2,,LHN2,116.0,137.0,253.0,49,34,83,25,L,19046339,LHN2,,LHN2,137.0,225.0,362.0,53,40,93,25,R,0.00428361558546747,0.0025669401293539813,530.0,522.0,0.004727651485582119,0.0018907064676119808,565.0,537.0
393,10400440,unk,,unk,63.0,59.0,122.0,28,38,66,400,L,18264509,unk,,unk,74.0,103.0,177.0,38,52,90,400,R,0.008317293030125945,0.003739803283134997,202.0,348.0,0.004687599755519542,0.0006445946601168302,566.0,837.0
631,14540633,CN,,CN,382.0,209.0,591.0,110,63,173,643,L,4473922,CN,,CN,419.0,243.0,662.0,116,74,190,643,R,0.012687935375238593,0.009714151498656995,64.0,30.0,0.00467795959434567,0.0019933116967364726,567.0,522.0
765,16444548,LHN2,,LHN2,107.0,107.0,214.0,47,37,84,779,L,7807684,LHN2,,LHN2,107.0,82.0,189.0,43,33,76,779,R,0.007187606160728724,0.0057581763159448756,267.0,153.0,0.0046454423187511345,0.0014019229587107077,568.0,630.0
293,8838927,unk,,unk,47.0,117.0,164.0,23,48,71,298,L,17107661,unk,,unk,69.0,179.0,248.0,31,56,87,298,R,0.006933969038088808,0.003888933824967412,290.0,330.0,0.0046424627968792214,0.0011963856794931483,569.0,675.0
208,7335439,dVNC,,dVNC,78.0,14.0,92.0,29,5,34,212,L,5500958,dVNC,,dVNC,79.0,6.0,85.0,30,3,33,212,R,0.002571510949080155,0.003019433293825617,754.0,453.0,0.004604561785936325,0.015946751774341433,570.0,91.0
726,16051878,LHN2,,LHN2,65.0,99.0,164.0,37,50,87,740,L,8951591,LHN2,,LHN2,60.0,98.0,158.0,33,52,85,740,R,0.0049349580620732135,0.002120990130703519,465.0,605.0,0.0046018989234219276,0.0008390024794116719,571.0,770.0
571,12866697,CN,,CN,90.0,90.0,180.0,49,34,83,583,L,11465297,CN,,CN,161.0,119.0,280.0,69,40,109,583,R,0.005650830912553405,0.006365410713084995,391.0,122.0,0.004577444821115082,0.01067499190244744,572.0,141.0
820,16838915,unk,,unk,53.0,28.0,81.0,25,14,39,835,L,8544824,unk,,unk,32.0,34.0,66.0,15,21,36,835,R,0.0018352568551198696,0.0012968349618389828,878.0,802.0,0.004546542897464695,0.0029043232148460866,573.0,406.0
153,5745929,unk,,unk,96.0,162.0,258.0,31,50,81,156,L,16617920,unk,,unk,107.0,159.0,266.0,38,50,88,156,R,0.006324542463398445,0.0033075435772138948,336.0,408.0,0.004539659510114039,0.0018994413120149993,574.0,534.0
454,11004239,CN;LHN,,CN;LHN,236.0,232.0,468.0,61,67,128,461,L,8069478,CN;LHN,,CN;LHN,293.0,202.0,495.0,71,92,163,461,R,0.012198792052744904,0.0037393973657403865,71.0,349.0,0.0045348626898917,0.0010828604789509956,575.0,694.0
692,15594113,unk,,unk,140.0,209.0,349.0,49,60,109,705,L,15590555,unk,,unk,253.0,247.0,500.0,84,62,146,705,R,0.007255881723233944,0.003383396681062825,262.0,395.0,0.004534179522613754,0.0006242059935319004,576.0,848.0
465,11051740,LHN2,,LHN2,315.0,183.0,498.0,87,60,147,472,L,7421507,LHN2,,LHN2,376.0,170.0,546.0,100,64,164,472,R,0.012153471885331944,0.004325296772424109,72.0,278.0,0.0045093706229386386,0.0006351628533487039,577.0,841.0
774,16474159,LHN,,LHN,64.0,72.0,136.0,32,29,61,788,L,9291437,LHN,,LHN,64.0,57.0,121.0,29,18,47,788,R,0.007168130505226985,0.002096648305354,269.0,609.0,0.004498405876008946,0.0010167066060360816,578.0,720.0
289,8802069,unk,,unk,77.0,150.0,227.0,27,42,69,294,L,4665627,unk,,unk,75.0,165.0,240.0,16,44,60,294,R,0.002410822327554577,0.001291619901771908,777.0,803.0,0.004488507856793096,0.0017075364251415877,579.0,569.0
988,17809869,dSEZ;dVNC,,dSEZ;dVNC,63.0,2.0,65.0,32,1,33,1005,L,15934458,dSEZ;dVNC,,dSEZ;dVNC,88.0,2.0,90.0,25,1,26,1005,R,0.008682420955670546,0.005051266513005104,182.0,197.0,0.004477412891532827,0.0022418138040450784,580.0,484.0
47,3886356,MBIN,DAN,MBIN-DAN,392.0,206.0,598.0,133,40,173,47,L,5966099,MBIN,DAN,MBIN-DAN,396.0,194.0,590.0,128,37,165,47,R,0.01726778716763125,0.008182869091349354,16.0,62.0,0.004466654302277217,0.002075065738945243,581.0,510.0
604,14071449,CN,,CN,181.0,176.0,357.0,75,74,149,616,L,13953546,CN,,CN,191.0,151.0,342.0,73,73,146,616,R,0.007105546029625669,0.003222234326459845,276.0,421.0,0.004420916804263835,0.0008457399573012788,582.0,768.0
120,5033480,unk,,unk,67.0,128.0,195.0,38,49,87,122,L,5700090,unk,,unk,109.0,148.0,257.0,47,59,106,122,R,0.003112285969184086,0.0015847068509642118,678.0,723.0,0.004401909515795923,0.002504512388007788,583.0,452.0
832,16868923,MBON,,MBON,353.0,188.0,541.0,90,59,149,847,L,17013073,MBON,,MBON,303.0,210.0,513.0,88,73,161,847,R,0.01034521522254561,0.008626025680888744,131.0,49.0,0.004393637370732628,0.001320063989916589,584.0,647.0
49,3926438,RG,,RG,16.0,1.0,17.0,8,1,9,49,L,3762787,RG,,RG,18.0,0.0,18.0,5,0,5,49,R,0.00034922590776828214,0.0003637366953996027,1122.0,1078.0,0.004383568605367717,0.0007104804120705696,585.0,813.0
900,17321919,dSEZ,,dSEZ,35.0,21.0,56.0,19,12,31,916,L,4215611,dSEZ,,dSEZ,73.0,31.0,104.0,31,18,49,916,R,0.0007370938250698964,0.0019556412915050793,1074.0,642.0,0.004375940537638906,0.026859106415341283,586.0,41.0
1122,17067625,unk,,unk,19.0,37.0,56.0,10,21,31,1147,L,16340011,unk,,unk,63.0,59.0,122.0,27,35,62,1147,R,0.0015719026480491359,0.0013665694679521679,924.0,780.0,0.00437487835509818,0.004132036538479917,587.0,316.0
379,10234576,unk,,unk,52.0,69.0,121.0,25,34,59,386,L,19090042,unk,,unk,46.0,75.0,121.0,18,26,44,386,R,0.00569695273832704,0.0022954125434063717,386.0,568.0,0.004360650737595256,0.0017692545169504512,588.0,560.0
7,2142817,unk,,unk,106.0,123.0,229.0,46,49,95,7,L,15225589,unk,,unk,178.0,155.0,333.0,61,47,108,7,R,0.005398887622281419,0.002728212311952567,421.0,495.0,0.004348878430934437,0.0010730823778653305,589.0,698.0
160,5763407,dVNC,,dVNC,52.0,1.0,53.0,31,1,32,163,L,10945111,dVNC,,dVNC,85.0,15.0,100.0,36,4,40,163,R,0.001134483827777971,0.0006498185148866328,1010.0,970.0,0.004342508525517136,0.0018795270137262313,590.0,540.0
65,3946432,LHN,,LHN,93.0,86.0,179.0,33,34,67,67,L,2935173,LHN,,LHN,129.0,84.0,213.0,33,33,66,67,R,0.0036132721672100234,0.002451993004802706,614.0,539.0,0.004334863465650729,0.002231782249599353,591.0,487.0
215,7557604,unk,,unk,149.0,144.0,293.0,42,27,69,220,L,3276003,unk,,unk,214.0,124.0,338.0,47,25,72,220,R,0.002570142695727798,0.002431126990113487,755.0,542.0,0.004324438761609843,0.0037046777175864724,592.0,343.0
232,7916593,uPN,,uPN,102.0,173.0,275.0,15,47,62,237,L,8256186,uPN,,uPN,133.0,246.0,379.0,17,60,77,237,R,0.008478909555423348,0.004457424136487429,196.0,263.0,0.004308112065623691,0.0010494128031814938,593.0,706.0
650,14981128,unk,,unk,74.0,88.0,162.0,36,40,76,663,L,9039416,unk,,unk,119.0,100.0,219.0,51,48,99,663,R,0.0058410358527248765,0.002107358330122067,371.0,608.0,0.004291588205710822,0.0004129292743941499,594.0,937.0
418,10710503,LHN,,LHN,144.0,116.0,260.0,62,39,101,425,L,18142558,LHN,,LHN,171.0,165.0,336.0,72,56,128,425,R,0.008106892973470151,0.00450208066954419,211.0,258.0,0.004290722797532552,0.0014665890880255056,595.0,615.0
140,5679304,unk,,unk,77.0,114.0,191.0,36,25,61,143,L,8689148,unk,,unk,99.0,155.0,254.0,45,32,77,143,R,0.007943775458821953,0.005021223154735396,225.0,203.0,0.00427209299393976,0.0014408015454889002,596.0,622.0
332,9421292,LHN,,LHN,89.0,98.0,187.0,19,38,57,337,L,5507096,LHN,,LHN,116.0,116.0,232.0,25,40,65,337,R,0.0063149602891677875,0.0037795823783629908,337.0,341.0,0.0042719054654562685,0.001690181265119401,597.0,576.0
750,16386470,LHN,,LHN,98.0,168.0,266.0,43,52,95,764,L,17013169,LHN,,LHN,174.0,197.0,371.0,59,63,122,764,R,0.013356649828893475,0.009779699574347817,53.0,29.0,0.004164398821599846,0.0015453577235760001,598.0,602.0
1027,19017386,LHN2,,LHN2,137.0,127.0,264.0,49,31,80,1046,L,8127390,LHN2,,LHN2,85.0,135.0,220.0,31,33,64,1046,R,0.0034613307288199036,0.002384166182893749,634.0,550.0,0.00415487329207923,0.000937233348068239,599.0,738.0
231,7910624,MBON,,MBON,145.0,182.0,327.0,48,49,97,236,L,7897469,MBON,,MBON,112.0,153.0,265.0,47,49,96,236,R,0.008461425643032641,0.009841919314688407,197.0,28.0,0.004151440985357687,0.005277743593663354,600.0,265.0
489,11468088,CN2,,CN2,63.0,112.0,175.0,23,26,49,498,L,4188325,CN2,,CN2,68.0,161.0,229.0,27,28,55,498,R,0.0038251088434815635,0.0017448003080009085,583.0,684.0,0.004140983151158759,0.000972673892660274,601.0,726.0
843,16950097,unk,,unk,42.0,53.0,95.0,20,25,45,858,L,4847079,unk,,unk,81.0,44.0,125.0,27,18,45,858,R,0.0015790526727165997,0.0014225640304208053,921.0,763.0,0.004131195571663539,0.004703521653349625,602.0,291.0
506,11821320,unk,,unk,14.0,91.0,105.0,9,12,21,517,L,11184236,unk,,unk,12.0,110.0,122.0,11,16,27,517,R,0.0016544270625288235,0.0007912637127737502,907.0,921.0,0.004115628795364652,0.0011937346742371881,603.0,676.0
941,17448356,unk,,unk,68.0,121.0,189.0,32,40,72,958,L,13675374,unk,,unk,75.0,111.0,186.0,25,38,63,958,R,0.0029681428992637364,0.002181208367127909,700.0,594.0,0.004110194789711958,0.0026113468056164677,604.0,438.0
751,16409132,LHN,,LHN,69.0,112.0,181.0,33,47,80,765,L,17896997,LHN,,LHN,119.0,148.0,267.0,56,60,116,765,R,0.009048563850273353,0.005635854194319984,170.0,160.0,0.00409999869277178,0.0014438178435595167,605.0,621.0
311,9078240,LHN2,,LHN2,153.0,114.0,267.0,49,41,90,316,L,7688300,LHN2,,LHN2,112.0,131.0,243.0,50,43,93,316,R,0.005980848602627073,0.0033084166633643706,358.0,407.0,0.0040762169219377776,0.001035864388648476,606.0,713.0
429,10792336,unk,,unk,40.0,49.0,89.0,17,16,33,436,L,5163599,unk,,unk,41.0,37.0,78.0,22,11,33,436,R,0.0008467530898217423,0.00062091742563225,1055.0,978.0,0.004071761193770949,0.0028833659762040904,607.0,408.0
583,13313410,dSEZ,,dSEZ,13.0,62.0,75.0,5,19,24,595,L,16586265,dSEZ,,dSEZ,17.0,42.0,59.0,6,16,22,595,R,0.0013027070071860171,0.00033904845219065525,969.0,1081.0,0.004036773425172692,0.00018452972605193676,608.0,1041.0
646,14797760,unk,,unk,47.0,55.0,102.0,24,38,62,659,L,15679639,unk,,unk,95.0,109.0,204.0,43,64,107,659,R,0.002793352403041631,0.0012979470584439275,719.0,801.0,0.004022031243378453,0.002207275545665923,609.0,490.0
686,15586949,unk,,unk,8.0,25.0,33.0,6,13,19,699,L,3180681,unk,,unk,31.0,59.0,90.0,18,23,41,699,R,0.0014650050699707368,0.0006301317481601522,942.0,975.0,0.004000932925219041,0.0017016790657981662,610.0,573.0
73,4260935,tPN,,tPN,115.0,168.0,283.0,23,60,83,75,L,3756659,tPN,,tPN,114.0,146.0,260.0,25,61,86,75,R,0.006623842786087189,0.004399588554817647,312.0,274.0,0.003992168364760643,0.0010445359112514834,611.0,710.0
864,17086412,unk,,unk,27.0,56.0,83.0,11,18,29,880,L,17362538,unk,,unk,22.0,55.0,77.0,10,21,31,880,R,0.00022682029326193763,0.00012707051112837846,1135.0,1129.0,0.003963582477590315,0.0017629109410588091,612.0,561.0
1142,3712893,mPN,olfac,mPN-olfac,309.0,438.0,747.0,72,135,207,1172,L,11543212,mPN,olfac,mPN-olfac,374.0,587.0,961.0,87,148,235,1172,R,0.01677626524681006,0.008613438337955212,21.0,50.0,0.003957091000970193,0.0006285846810002174,613.0,845.0
622,14437742,dSEZ,,dSEZ,177.0,115.0,292.0,28,26,54,634,L,3806652,dSEZ,,dSEZ,159.0,83.0,242.0,27,21,48,634,R,0.0037967350185756903,0.0027675480637707746,590.0,491.0,0.003933572237361856,0.0023054096438325077,614.0,473.0
869,17105977,unk,,unk,21.0,26.0,47.0,12,11,23,885,L,8970595,unk,,unk,47.0,67.0,114.0,22,30,52,885,R,0.001415760294515193,0.000684013522576324,948.0,961.0,0.0039180084731358445,0.001884830042175529,615.0,538.0
769,16445073,LHN2,,LHN2,99.0,106.0,205.0,41,27,68,783,L,8981761,LHN2,,LHN2,159.0,88.0,247.0,42,27,69,783,R,0.0030959090158413343,0.0016462802147125888,682.0,713.0,0.0039110357055502296,0.00144457616962567,616.0,620.0
1101,5746180,LHN2,,LHN2,90.0,95.0,185.0,43,46,89,1124,L,20443501,LHN2,,LHN2,91.0,80.0,171.0,48,36,84,1124,R,0.003299311631984922,0.002618538074222411,652.0,511.0,0.00390885984161971,0.0036990779518803448,617.0,344.0
1034,19166349,unk,,unk,25.0,65.0,90.0,12,25,37,1053,L,13242336,unk,,unk,49.0,79.0,128.0,26,40,66,1053,R,0.0037782925221130433,0.0018043324834955729,591.0,671.0,0.0039058187925863895,0.0008201382046964554,618.0,779.0
431,10797407,LHN2,,LHN2,63.0,146.0,209.0,26,61,87,438,L,14760757,LHN2,,LHN2,110.0,123.0,233.0,47,60,107,438,R,0.0034540971530303546,0.0018127289832288382,638.0,669.0,0.0038861063717763244,0.0009675660996253646,619.0,727.0
807,16637377,LHN2,,LHN2,146.0,152.0,298.0,48,43,91,821,L,7962986,LHN2,,LHN2,215.0,159.0,374.0,66,46,112,821,R,0.008266333959912572,0.004560540999127402,206.0,249.0,0.0038839891709412655,0.0007540093443638787,620.0,797.0
1023,18597845,unk,,unk,56.0,63.0,119.0,24,20,44,1042,L,15553218,unk,,unk,88.0,56.0,144.0,46,25,71,1042,R,0.0022351055820372234,0.0011262642780792817,807.0,835.0,0.0038649384781058926,0.0014046698418348526,621.0,629.0
223,7851153,uPN,,uPN,40.0,3.0,43.0,20,3,23,228,L,8245146,uPN,,uPN,73.0,3.0,76.0,14,3,17,228,R,0.00551607053747294,0.0033615480057875746,412.0,400.0,0.0038599727387204604,0.0007209450971282966,622.0,807.0
733,16100461,LHN,,LHN,217.0,121.0,338.0,63,33,96,747,L,8711574,LHN,,LHN,280.0,166.0,446.0,75,46,121,747,R,0.008407949063327917,0.004165534175118475,199.0,301.0,0.0038536194660938553,0.0004974679168965962,623.0,901.0
162,5767836,unk,,unk,14.0,37.0,51.0,8,16,24,165,L,20443505,unk,,unk,4.0,25.0,29.0,4,11,15,165,R,0.000647120326108303,0.00030086139207107946,1082.0,1092.0,0.0038471735066470236,0.00414325498287903,624.0,315.0
711,15766806,LHN,,LHN,223.0,204.0,427.0,69,58,127,724,L,13863331,LHN,,LHN,279.0,240.0,519.0,82,56,138,724,R,0.009870126811336897,0.004278492026996747,145.0,288.0,0.0038322687245676917,0.0005430133518926437,625.0,884.0
125,5169587,unk,,unk,235.0,251.0,486.0,79,78,157,127,L,4228119,unk,,unk,279.0,247.0,526.0,95,73,168,127,R,0.00903378946048149,0.006707281691718425,171.0,108.0,0.003831530368792954,0.0016463921740286803,626.0,578.0
194,7055857,MBON,app,MBON-app,277.0,194.0,471.0,41,45,86,198,L,4241237,MBON,app,MBON-app,312.0,264.0,576.0,43,63,106,198,R,0.008581607948023791,0.0052288639357858414,187.0,186.0,0.003830045432422007,0.0008246551214028189,627.0,775.0
736,16167914,unk,,unk,99.0,173.0,272.0,33,47,80,750,L,13834125,unk,,unk,95.0,180.0,275.0,42,51,93,750,R,0.005679987398458159,0.0029544754923091017,389.0,458.0,0.0038284928812881217,0.004400284751256686,628.0,303.0
78,4354933,uPN,,uPN,158.0,205.0,363.0,19,47,66,80,L,14604028,uPN,,uPN,151.0,294.0,445.0,19,63,82,80,R,0.010856196032604628,0.005023917150204084,109.0,202.0,0.0038096426174431355,0.0009377241630751571,629.0,736.0
551,12479019,unk,,unk,103.0,151.0,254.0,23,30,53,563,L,5560620,unk,,unk,70.0,129.0,199.0,22,25,47,563,R,0.002814368606093249,0.0014734133559410993,715.0,748.0,0.003809495387016101,0.000651303787214535,630.0,834.0
999,18035864,FB2N,,FB2N,459.0,210.0,669.0,90,52,142,1016,L,4411688,FB2N,,FB2N,448.0,207.0,655.0,90,50,140,1016,R,0.009549828726522873,0.004076795158797359,157.0,307.0,0.0037927846475635093,0.0003974512724994555,631.0,942.0
19,2652641,unk,,unk,4.0,37.0,41.0,3,14,17,19,L,12882179,unk,,unk,31.0,57.0,88.0,14,24,38,19,R,0.0004475829407070964,0.00023349098070080284,1111.0,1110.0,0.003783274322301964,0.0008239791142553806,632.0,777.0
80,4379603,LHN2,,LHN2,90.0,101.0,191.0,39,32,71,82,L,8307514,LHN2,,LHN2,172.0,110.0,282.0,64,34,98,82,R,0.007407061410362453,0.004600151183850381,253.0,244.0,0.0037385887646606527,0.0013621348458827491,633.0,636.0
1030,19054481,dSEZ,,dSEZ,28.0,32.0,60.0,9,13,22,1049,L,17351780,dSEZ,,dSEZ,27.0,46.0,73.0,10,15,25,1049,R,0.0010171229540294326,0.00011901842216607695,1026.0,1131.0,0.003736316661429877,0.001053982913055554,634.0,705.0
760,16434560,unk,,unk,36.0,41.0,77.0,17,23,40,774,L,17328580,unk,,unk,32.0,48.0,80.0,14,30,44,774,R,0.0013669894012067786,0.0011553360908109548,957.0,828.0,0.0036803032873801685,0.005367700608649996,635.0,258.0
72,4188290,dVNC;RG,,dVNC;RG,58.0,49.0,107.0,25,28,53,74,L,5010581,dVNC;RG,,dVNC;RG,54.0,56.0,110.0,30,28,58,74,R,0.001838459605810504,0.0016704098162727207,877.0,706.0,0.0036231972127477407,0.0009219832713688122,636.0,742.0
157,5755261,unk,,unk,37.0,43.0,80.0,16,21,37,160,L,2846555,unk,,unk,33.0,124.0,157.0,17,20,37,160,R,0.00114041760056307,0.0005791858217401418,1007.0,993.0,0.0036191757699980823,0.0029496202066472063,637.0,401.0
9,2369444,CN;LHN,,CN;LHN,456.0,324.0,780.0,107,79,186,9,L,10119916,CN;LHN,,CN;LHN,501.0,278.0,779.0,121,80,201,9,R,0.006857703376292923,0.0032393270907514434,297.0,417.0,0.003616923450251055,0.0003950337026357154,638.0,944.0
1045,19880740,unk,,unk,61.0,124.0,185.0,28,37,65,1064,L,16223688,unk,,unk,40.0,205.0,245.0,14,46,60,1064,R,0.005884128684601055,0.0033527118132005425,368.0,401.0,0.0036078744004744362,0.0026404043529291384,639.0,434.0
819,16799939,CN,,CN,110.0,99.0,209.0,48,37,85,834,L,15676571,CN,,CN,98.0,135.0,233.0,41,53,94,834,R,0.005014027219555036,0.0019363356289599707,459.0,645.0,0.0035839324334807107,0.0007653373237753926,640.0,795.0
485,11333054,unk,,unk,16.0,137.0,153.0,10,35,45,494,L,17884299,unk,,unk,25.0,174.0,199.0,13,36,49,494,R,0.00361076018305002,0.0017408455630534996,615.0,687.0,0.0035834714881863685,0.0006432856534258078,641.0,838.0
32,3157405,CN,,CN,221.0,191.0,412.0,61,61,122,32,L,8752697,CN,,CN,228.0,193.0,421.0,67,61,128,32,R,0.006456686063342101,0.0029187197542788388,325.0,464.0,0.0035834079660877994,0.0009264347946271879,642.0,740.0
98,4493199,uPN,,uPN,131.0,176.0,307.0,24,48,72,100,L,8244823,uPN,,uPN,170.0,235.0,405.0,18,56,74,100,R,0.00799129092863512,0.002721918514557589,221.0,496.0,0.003582145048437944,0.0006053007932589666,643.0,857.0
1115,11197975,unk,,unk,74.0,43.0,117.0,40,25,65,1138,L,7692008,unk,,unk,70.0,37.0,107.0,35,28,63,1138,R,0.001767923012534059,0.0011159282987727398,891.0,837.0,0.0035591193961939287,0.0016435015513021384,644.0,581.0
658,15253921,MBON,,MBON,202.0,36.0,238.0,52,21,73,671,L,4598109,MBON,,MBON,231.0,32.0,263.0,55,15,70,671,R,0.005320540672810945,0.004978914661141107,429.0,208.0,0.0035522579835652545,0.0016145055136727547,645.0,591.0
585,13380660,dSEZ,,dSEZ,81.0,42.0,123.0,25,21,46,597,L,14517691,dSEZ,,dSEZ,81.0,33.0,114.0,23,17,40,597,R,0.007597775950891089,0.004505860225822429,239.0,257.0,0.0035262145743411456,0.001497683894499636,646.0,612.0
879,17165621,unk,,unk,38.0,59.0,97.0,20,30,50,895,L,9422291,unk,,unk,88.0,78.0,166.0,40,39,79,895,R,0.0008371174800501065,0.0004480124717513258,1056.0,1046.0,0.0034907586945483325,0.0007365539353302172,647.0,803.0
845,16950121,CN2,,CN2,155.0,153.0,308.0,42,36,78,860,L,4849988,CN2,,CN2,136.0,139.0,275.0,30,32,62,860,R,0.005046421057754844,0.002636984586352895,453.0,507.0,0.0034860720565122886,0.0011867174590627265,648.0,677.0
664,15468308,unk,,unk,149.0,90.0,239.0,50,37,87,677,L,17330632,unk,,unk,147.0,87.0,234.0,41,35,76,677,R,0.008066556880776924,0.005389126622801405,216.0,172.0,0.0034853689515576096,0.001873633281416106,649.0,541.0
