,0-1-0-0-0-0-1-1,0-1-1-0-0---,0-1-1-1-1---,0-1-1-0-1---,0-0-0-0-1-0-0-1,0-1-0-0-1-0-1-1,0-0-1-1-0-0-0-0,0-1-0-1-0-1-0-0,0-1-0-1-1-0-1-,0-0-0-0-0-1-1-0,0-0-1-1-0-0-0-1,0-0-0-0-1-0-1-,0-0-0-0-0-0-0-0,0-0-1-1-0-1-0-1,0-0-0-0-0-0-1-1,0-0-0-1-0-1-0-1,0-1-0-0-0-0-1-0,0-1-0-1-1-1--,0-0-0-0-1-0-0-0,0-0-1-1-0-1-1-0,0-1-0-1-0-0-1-0,0-0-0-0-1-1-0-1,0-1-0-1-0-0-0-1,0-1-0-0-1-0-0-1,0-1-0-1-0-0-1-1,0-0-0-1-0-0-1-,0-0-0-1-0-0-0-0,0-1-0-0-0-1-0-0,0-1-0-0-0-1-0-1,0-0-0-0-0-1-0-1,0-0-0-0-0-1-0-0,0-0-1-0-0-0-1-1,0-1-0-1-0-1-0-1,0-0-1-1-0-1-0-0,0-0-0-0-1-1-0-0,0-1-0-1-0-1-1-,0-1-0-0-1-1-0-1,0-0-1-0-0-1--,0-1-0-1-0-0-0-0,0-0-0-1-0-1-0-0,0-1-1-1-0-1-1-0,0-0-0-1-1-0-0-,0-0-1-0-1-0-1-1,0-0-1-0-1-1-1-0,0-0-1-0-1-0-1-0,0-0-1-1-1-0-1-0,0-0-1-0-1-1-0-0,0-0-1-0-0-0-0-1,0-0-0-0-1-1-1-1,0-0-1-1-1-1-1-1,0-0-1-0-1-0-0-0,0-0-0-0-0-1-1-1,0-1-1-1-0-1-0-,0-0-0-1-1-1--,0-0-0-1-1-0-1-1,0-0-1-1-0-0-1-1,0-1-0-0-1-0-1-0,0-1-0-0-1-0-0-0,0-1-0-1-1-0-0-,0-1-0-0-0-0-0-,0-1-0-0-1-1-0-0,0-0-0-0-0-0-1-0,0-1-0-0-1-1-1-1,0-0-1-1-1-0-0-0,0-0-1-0-0-0-0-0,0-1-0-0-1-1-1-0,0-0-0-1-0-0-0-1,0-0-1-0-0-0-1-0,0-0-1-1-1-0-1-1,0-0-1-1-1-0-0-1,0-0-0-1-0-1-1-,0-0-0-0-0-0-0-1,0-0-1-1-1-1-0-1,0-0-1-0-1-1-0-1,0-0-1-1-1-1-1-0,0-0-1-1-0-1-1-1,0-0-0-0-1-1-1-0,0-0-1-1-0-0-1-0,0-1-1-1-0-0-0-1,0-1-1-1-0-0-1-,0-1-0-0-0-1-1-,0-0-1-0-1-1-1-1,0-1-1-1-0-0-0-0,0-0-1-1-1-1-0-0,0-0-1-0-1-0-0-1,0-1-1-1-0-1-1-1,0-0-0-1-1-0-1-0
0-1-1-1-0-1-1-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.206231560101364e-37,4.0924467768201155e-21,7.267492206892314e-16,7.236276154089265e-26,1.2460452618368659e-36,7.76284359690282e-12,4.69678508301463e-23,1.3351576708870971e-36,2.1940188581776247e-19,3.0544954123834318e-27,1.1185506793957702e-19,6.699538804882279e-11,5.502791872086759e-35,4.188643213853721e-66,5.550060350023962e-37,1.934378011309303e-22,2.0007620289163136e-54,1.1232028449850825e-19,2.7720923991489245e-32,4.611721391265919e-44,2.296180419465208e-44,2.003928238455136e-27,2.0523786491811887e-12,3.9906604463171365e-38,3.362213968855147e-99,4.000311065209967e-50,9.715996584629054e-42,9.3516993431727e-16,6.392203159889638e-39,1.039239417743529e-34,1.3421959481386981e-11,3.14120933152678e-38,1.8133330534563936e-08,9.283314177960188e-09,1.804367809859014e-10,1.3273604144612936e-24,2.254495956455123e-38,0.002463372495811035,5.6687479772654386e-05,2.576565331998532e-12,1.160804468544075e-17,0.00011340438339829716,6.879815168206075e-37,3.469890939171077e-32,8.540877401216094e-06,1.2301725631564843e-44
0-0-0-1-1-0-0-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3550877086426775e-55,6.327009838449964e-33,5.830319648788568e-37,3.5730255932090027e-71,5.879614825826156e-62,1.9991557200554903e-66,4.868028169299961e-21,6.099684818214156e-71,6.626959558909101e-19,6.420556194404161e-11,2.77514981194084e-12,1.5803960704394917e-103,2.1651762485453177e-119,4.927817894255423e-69,3.629325783936479e-28,1.5313401091572337e-87,3.314567889565671e-36,1.5450793597682635e-54,6.529497746011412e-70,4.1312085511955296e-11,9.128061384317247e-47,1.127707153137573e-62,1.6885823757504572e-93,3.43393202558876e-126,1.4605221847749147e-17,2.0458347693463135e-59,1.6074681906290397e-40,7.952484321148867e-64,2.00470495324918e-09,5.4279029338209395e-37,3.3202448846380036e-69,7.05658170130222e-71,1.244661263114313e-33,4.567705883460473e-51,1.7751543489875375e-29,2.4816842366214086e-73,3.040595177744412e-35,2.113890431435893e-46,2.5550401393293692e-17,5.560131131332319e-65,5.928491070167862e-64,1.917373437333701e-61,5.456783520315433e-12,4.714138821413209e-23,7.28005651984775e-114
0-0-1-0-1-0-1-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006233323328165078,5.053118288767445e-13,6.720867716117643e-09,3.196717642287293e-14,3.4606633857609125e-10,3.006386482531531e-44,2.9925503044070504e-13,8.303273095829743e-34,4.6804037488774236e-36,4.4174788106304613e-07,3.5077935743225946e-87,1.1239874642696418e-132,2.74880142995208e-09,3.852455634797199e-42,2.5988154986561266e-109,4.356184118898974e-48,3.8710919047442907e-78,8.104306229178397e-98,2.860530293127835e-45,4.4210607871800655e-70,8.323991270139437e-34,3.4411802397107267e-20,4.589093771098082e-164,8.087880642793411e-67,3.0681285823972733e-18,3.3998960617645934e-11,1.2476020839457755e-09,1.4159511622678225e-57,2.1880249252431073e-12,1.4664407037481045e-08,5.999199101200733e-28,8.405192925487069e-18,1.0494791059678482e-38,6.076500942077836e-42,1.3830589073865744e-12,3.1968276107574934e-15,1.9702225345068614e-29,3.432872445327512e-19,9.453545074218638e-14,2.2815909232911094e-39,9.110071668512644e-09,5.691199175395108e-51,7.614593669886404e-07,1.2520666480122425e-95
0-0-1-0-1-1-1-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.638418015056431e-13,3.982108851613459e-07,1.6854444751898553e-06,9.975143640688094e-09,3.826502721665671e-32,1.306860366532941e-09,1.3870249982465186e-25,9.570871129182192e-23,1.446393745005421e-06,1.1038294622755719e-41,1.9627199376902174e-76,4.4561918416383083e-07,1.5626796733393148e-21,5.922304055593226e-54,1.0040285470460973e-26,2.7167807865843608e-39,3.1430347001563474e-49,4.670568010694478e-29,8.977644764131424e-37,7.542579353926122e-22,4.521560156141049e-21,1.7452683481738432e-98,1.340626431634139e-39,1.2844413197972969e-10,8.295286651323691e-07,2.1877992523018294e-09,7.496938737202293e-34,1.1588550895744108e-06,3.4769343621331336e-08,7.592888218313728e-15,1.6784889455302363e-13,1.1197842241682448e-28,1.2423056081797934e-31,3.3278974866072767e-07,1.6714086131280533e-12,2.4525047694125898e-21,2.2884068554332557e-13,6.813876085654002e-08,5.325214089047451e-26,6.174133979337497e-09,1.6602723842588275e-32,5.9209116995648976e-08,1.3305056495074147e-46
0-0-1-0-1-0-1-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.657372395195658e-17,1.6784991686060118e-33,2.780583176431586e-26,2.6697438199970904e-25,5.3062050388570357e-17,9.710600402151889e-20,2.4805533333699486e-25,1.4769462380758134e-07,3.2106063022326785e-108,2.851658429637872e-146,4.1975895824613863e-19,1.1556844454140103e-36,8.892486539534466e-110,1.7106234877282164e-49,1.3869200853532587e-73,1.3944300261129816e-97,4.112344500342361e-28,8.380789913964188e-74,4.786269606102554e-45,1.7916388646906611e-31,3.998792403888146e-167,7.561070522640971e-38,3.0341516401988435e-29,3.161316686484414e-24,2.6362797966995943e-20,4.351903380710475e-40,2.7704808956755484e-25,2.1876998594948474e-19,6.40218048197246e-42,3.585753540687416e-24,8.057137047263734e-42,6.867507656637825e-32,8.459301801846251e-21,4.168446772662598e-23,2.286400418997315e-37,5.037550795091826e-22,1.1342780791641737e-31,1.8732923295514936e-49,9.991081868201927e-19,1.916484579083202e-30,1.272692166790299e-10,4.23696064439008e-118
0-0-1-1-1-0-1-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4581377810339696e-31,3.716333090655149e-20,3.02093925039976e-58,1.4323204581853693e-18,2.1889154765677578e-38,2.771868679020661e-53,5.819702233896824e-12,1.4777281117540916e-107,2.9333547343335187e-149,0.026014630584298183,9.180076455092361e-56,1.2443713302863888e-121,3.4511988259218618e-68,3.869224368025332e-95,7.904830550715623e-114,1.6488027799139822e-53,1.2874225096415517e-92,1.2882373427039513e-53,1.7181385288937326e-27,1.2484426921546257e-174,9.908332750579031e-76,3.3982055977571404e-12,1.53339358873253e-21,1.517480224186124e-06,1.839812705774462e-72,3.257915338464218e-19,0.0014106854733656178,1.0425954017278099e-46,4.532441850536554e-28,3.98611189791618e-59,1.7313486497665445e-63,0.006762502381254044,7.495280150732847e-29,2.178008775566468e-50,2.3492945825569987e-26,2.9207539835295095e-23,3.4690366450923626e-64,2.2690992801883936e-06,3.973063210544849e-67,2.3984194757447146e-14,1.5696074933749628e-114
0-0-1-0-1-1-0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343278851042452e-15,8.339339138527628e-61,1.824547841125629e-21,1.3215325868548667e-39,7.916484618288627e-38,7.507092478088725e-10,5.135408079549682e-47,6.638782198026425e-92,2.632343159947375e-31,1.4673681182346383e-38,1.6718712231268772e-94,4.734789054069355e-37,2.3259035801968113e-62,2.2461694747687383e-80,3.0213258684572896e-66,3.40225306689889e-49,1.735959057520857e-21,5.599177654250602e-40,9.990915737817895e-142,2.2021844144538627e-82,9.304320216510144e-41,9.310496036623539e-11,5.773879822536538e-34,2.92854625457402e-61,1.2362548719840295e-05,9.989235936367248e-33,4.0465637616081624e-11,1.1675332310128536e-12,2.0392981026837228e-30,2.965690495404011e-48,1.3681004380139227e-33,9.746310597669089e-08,9.649906681599508e-17,1.5998328768145228e-14,9.212824942190673e-08,8.496951675328389e-22,3.445967115666234e-32,2.1553882608359933e-60,2.3217603570247557e-07,1.1831085830215348e-54
0-0-1-0-0-0-0-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.121292485086266e-56,3.174973590714959e-23,2.116182921246729e-43,6.799525775817565e-44,1.7118349994129198e-11,4.667106957914449e-81,1.5934930385318566e-129,8.425814718874942e-20,5.43489726121733e-46,7.918966937977165e-106,2.785994541487231e-51,8.099638316472317e-79,6.322024205994149e-96,2.009324847903098e-60,6.055674922807493e-70,5.9629100585026424e-33,5.234921619364673e-16,2.7630526589435793e-161,4.110008471724471e-81,1.0785796687029052e-31,1.3613539405512828e-15,3.713168024418377e-18,1.6173254959866974e-66,5.737079136264032e-14,5.4653511171815514e-18,4.6145751913933643e-29,1.7541607629103836e-19,1.63816406605942e-38,1.831664842011758e-49,2.0992777421139383e-25,3.821715979300513e-16,1.830646586712178e-30,5.285855852426589e-22,1.3968134512048508e-15,8.135636549294346e-39,1.1024990531132388e-18,1.0466628736736593e-61,3.9327527769914685e-08,3.142031300637264e-89
0-0-0-0-1-1-1-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.204233789684015e-59,4.6997076675859456e-17,1.1643252196515424e-13,8.517984212163445e-14,8.981124374324816e-128,5.3527083444421064e-157,3.091881666529603e-56,8.501719845666565e-38,1.0844045261520726e-107,5.2917162355412895e-45,6.219336769901988e-74,6.149441546204325e-91,8.24774072364813e-15,6.759320574732059e-66,4.100023666956089e-65,9.854230836655004e-72,1.6758999189331892e-164,2.671467361179641e-29,3.1192531078255203e-55,1.2687510335671996e-39,1.4035439374384592e-49,3.486973453249376e-20,4.3561284176641326e-44,1.6979251356869944e-54,1.9942698536034308e-72,1.4280369254479718e-37,1.1232691724528074e-42,2.1138407705019315e-11,6.798421975026101e-63,6.761034884764202e-35,1.3470778090793174e-45,6.567606125421269e-25,2.4721204108305826e-65,6.589182366077705e-64,2.3913166393103293e-47,8.137296855739492e-10,1.8988082901972025e-18,1.8598349294156203e-138
0-0-1-1-1-1-1-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2957356133364274e-30,4.019409807724544e-43,2.20735102234307e-10,1.654740939293555e-84,2.4275173406018145e-127,4.0469075774430625e-22,8.352628785052933e-38,3.1996837430040574e-107,3.7084254153396282e-53,3.1793271576705684e-63,5.049558117975502e-96,2.4270120695219636e-65,7.717862273111277e-73,6.301726784014264e-36,4.727292293034136e-35,9.963454945428957e-162,7.0338521978051784e-74,2.23624159330772e-38,1.5048862202729981e-24,5.513859249949655e-31,1.2887921881750594e-65,5.259785486946971e-17,9.128698352520252e-26,7.944637297680236e-19,7.178530935974887e-19,4.720046666788271e-42,6.480104154136534e-55,5.512016940582578e-19,3.039681318256341e-17,7.146691078343913e-32,3.3421256483831936e-19,1.0966572523012393e-17,2.5736253326550993e-36,4.2757338099344597e-29,2.898258200506555e-60,1.7510622855146477e-10,4.688070581160221e-96
0-0-1-0-1-0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.753112715570761e-12,4.816079739251174e-11,5.335568373935412e-71,2.2460805630259454e-97,1.3625770690038326e-38,9.109699679400485e-13,3.754081600751661e-55,1.979156097567065e-31,2.6382035651672344e-26,7.131080949550733e-48,1.6527043270383328e-18,5.5534967703197795e-40,2.2420777129169824e-46,5.942392425464657e-63,4.754010235144198e-102,6.5664202806974995e-09,5.832387761622738e-36,1.402661337204403e-32,7.159806024756914e-42,1.7024047222332363e-12,8.716136839714036e-33,1.1150848917592645e-41,5.652907057765548e-39,1.4238918053038474e-31,6.990497767904699e-42,5.040258369984085e-25,5.136030830393582e-37,4.5987720952736784e-32,3.8825481192014755e-38,1.391246746530054e-17,1.0505402266661423e-43,8.875691676051324e-45,4.529980591288762e-40,1.3424816155133792e-10,2.3563923775390807e-23,9.077865956777695e-80
0-0-0-0-0-1-1-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142582193825985e-06,1.665559853336733e-83,7.957649242553097e-110,4.832136234518766e-52,2.5622401562907134e-14,3.9969244629950116e-82,1.8606230516062393e-22,1.2848383947482145e-37,2.757834040280413e-61,1.9805524077404185e-18,1.4430445241837149e-33,1.6184337983326974e-39,5.703168582554817e-69,3.333004169778236e-126,2.0070057482501224e-22,1.0292695714037164e-50,7.80326677809185e-24,1.424697916318088e-49,1.5683141597027217e-07,4.574170545010017e-25,9.382964859604878e-53,2.0173497169719435e-41,1.799618885337471e-20,1.207127114663829e-29,4.0888195644132716e-14,8.155644569017291e-56,1.8291705431682824e-20,7.309681329289451e-26,7.457545922986692e-11,6.305736749828264e-46,7.85825566388537e-37,2.554340773335434e-47,4.920136570513348e-06,5.04578331553242e-14,4.388592681724828e-96
0-1-1-1-0-1-0-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.449078958768889e-36,7.846739604455252e-64,5.46756091138371e-12,8.573989297685195e-08,3.0257739653663514e-39,1.3437494716330986e-15,7.058685040446415e-21,1.5191681485033984e-33,8.278677628812076e-12,1.1960850378979946e-22,4.5419871259650436e-17,5.8991713932240465e-24,5.865109327792677e-79,2.1493457656852758e-14,2.311466109773995e-12,8.528501845901451e-08,1.16904891189411e-12,7.114754313636899e-13,1.4420985232963603e-09,7.782526748191708e-13,6.559681227226969e-13,9.94092512298947e-12,2.991732978385569e-19,3.868091171844398e-15,1.391985652935436e-12,3.757259857221426e-11,1.0343426965423872e-15,1.2018267092090884e-07,1.881889587716086e-12,2.776240890508689e-19,9.76653284565503e-12,8.144108758716987e-12,9.015949543955454e-08,7.206708098026232e-42
0-0-0-1-1-1--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4748965423904994e-31,1.6016246587629524e-107,1.585291312584951e-74,7.525651871077903e-89,8.544653527586314e-65,2.718175892454213e-74,1.0014399987435697e-79,2.5323293767278212e-129,2.7564174540762452e-64,1.2294606054838418e-54,1.1684866895147913e-118,1.7220243128619232e-122,3.999234217163186e-133,3.269167785240893e-109,1.0876899089772985e-59,4.601570717071978e-114,2.4536507587325306e-103,1.544272348787298e-17,2.9364023629224204e-112,1.257969371810195e-41,2.2609170567214213e-32,1.354917812027251e-64,8.661719048186992e-113,6.115028425667503e-106,8.228097142750642e-31,2.3548789190579105e-47,1.1247040712254833e-22,9.311841632487305e-48,3.533295215071029e-49,2.266322888166175e-111,8.892894063816117e-117,6.762315427423309e-31,4.134814886833819e-05
0-0-0-1-1-0-1-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.860996075606215e-149,3.08264758347598e-98,9.437487006242483e-73,1.3935762774596403e-71,2.7995209977742892e-80,1.2643351083770778e-71,2.8158117049293677e-154,5.261582938352216e-69,6.017370393010789e-74,3.037009704915284e-162,2.710440948768023e-102,1.783481578228873e-154,6.2092740459457e-145,7.627638822715991e-97,6.221548286155794e-155,1.3308390171079822e-124,2.32952619676512e-48,7.140520095517832e-154,7.385025328662824e-82,7.366512461786053e-50,4.317788440793582e-95,1.0286187383832983e-146,1.4921013410853224e-146,1.5606900841092968e-60,2.8489889450206346e-81,9.407336231632873e-32,1.5735713904575224e-92,3.850794919760413e-83,2.8159011131179208e-152,1.135129412025902e-142,2.1041902433022083e-59,2.6169680853429296e-44
0-0-1-1-0-0-1-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.097039582092052e-55,2.327265240247369e-121,2.7542649895385274e-67,6.762722111431185e-95,4.094300430370976e-113,2.2097127758433034e-51,2.04889866405468e-91,3.247478051062954e-54,2.721107496798603e-28,3.6629199284373865e-174,4.717068816565061e-75,2.822689326667767e-11,4.659785365503503e-19,4.221534258704203e-05,7.71638527791342e-71,1.5154617264382654e-18,0.01689699161708067,3.835243837753411e-48,3.486438347022683e-28,3.77249898707877e-58,1.190315387870699e-61,0.0008077803312911142,6.827187057721036e-29,2.424239332750796e-50,4.862331570380154e-26,4.266121918595243e-24,8.836284842870085e-65,5.015066220725347e-05,1.5214034227583884e-65,2.7141034997038936e-14,2.0616227391467843e-114
0-1-0-0-1-0-1-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.761074161217645e-76,1.9822841469423238e-29,2.0649748496366735e-16,2.671860898539174e-57,2.8069793957900217e-38,8.856868887757384e-35,6.195730227572499e-46,1.221327244311299e-77,4.172820407193692e-111,1.8841643298190182e-30,8.759459687367855e-54,3.216652032477215e-29,2.157620678880011e-58,7.051919457878248e-19,5.99759405510475e-23,5.255713085431917e-59,1.854448959399267e-35,3.738701997025555e-22,2.145493501640473e-41,2.4677622642946744e-36,5.423092823147208e-55,4.4652961339374367e-23,7.046297810181686e-32,2.5134813046537734e-08,6.542573382711004e-43,8.04366174305323e-41,1.2764086849235913e-56,1.9685230775537642e-24,3.786403930633739e-17,3.619595063397404e-86
0-1-0-0-1-0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.598159154864153e-35,1.6024601752381548e-40,2.0726076783689674e-07,2.8327475843258737e-111,3.610567254310782e-32,2.091096098363586e-67,8.748610241754022e-123,2.7224015489903086e-18,7.215065137234918e-112,4.963115547012155e-122,3.0807329275839723e-83,6.095499982696983e-122,1.741977207585813e-79,1.789000515069955e-48,1.6729189335047372e-122,1.2973625539439412e-89,2.2259166210679216e-40,2.5441378895013794e-79,9.36518835866987e-98,2.831884684699601e-122,2.8314861586248634e-47,4.803340689727311e-64,1.5818928672809716e-23,9.254363741819752e-79,9.554934444184411e-79,1.2328154280581231e-120,2.6416306057300845e-96,1.911361236201477e-37,7.679956064882915e-99
0-1-0-1-1-0-0-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0510442761519038e-26,5.62518052881429e-22,8.688920424716881e-54,1.25269907704318e-07,2.9403656459174583e-18,4.28241473512805e-74,3.250100697624412e-60,1.4844435072171801e-64,6.360447584369491e-69,1.4016404881899716e-27,1.2896247487298517e-65,2.58299581241881e-35,4.456713648497585e-23,1.0879538346690643e-67,8.5932043731761e-39,1.5010890058483846e-11,7.698230635858382e-27,4.9036365558465363e-32,8.931394487071291e-71,3.800460170548313e-17,7.886340870610534e-21,5.87639507592853e-09,1.4056049657110365e-45,5.0136077257605154e-29,1.9933663804638005e-63,1.0516336083282183e-37,4.400415789236683e-15,3.9626616658868085e-79
