,binarize,graph_type,param_key,res,seed,threshold,modularity
815,False,G,RufusAudrey,0.4,75506463,3,0.5399692626294019
816,False,G,CarlReagan,0.5,63980318,0,0.508028146218317
817,False,G,FitchMafioso,0.5,82166339,1,0.5354276248013884
818,False,G,GradyGreenfield,0.5,74190890,2,0.536955128636792
819,False,G,GreekEdgerton,0.5,65955132,3,0.5541341634778283
820,False,G,NazismBudweiser,0.6,83346968,0,0.5330956482723019
821,False,G,AnnaleAnabaptist,0.6,62721310,1,0.548069383861202
822,False,G,CorinthianHan,0.6,83040517,2,0.5541660525570504
823,False,G,ElliotJovanovich,0.6,32260284,3,0.563674635944703
824,False,G,BaghdadBritish,0.7,42809232,0,0.538225498724612
825,False,G,AlexandreHillel,0.7,7883838,1,0.5526923600116636
826,False,G,HarvardThornton,0.7,19424314,2,0.561909289360772
827,False,G,KimballChauncey,0.7,3650070,3,0.5711898497221087
828,False,G,VincentTurin,0.8,63736122,0,0.542748246770826
829,False,G,MarriottBrigham,0.8,23442836,1,0.5508259025099199
830,False,G,RodriguezCorinth,0.8,53790209,2,0.5665095023116156
831,False,G,BiminiBelmont,0.8,16705340,3,0.5743166763657735
832,True,G,RussoAuberge,0.1,88804128,0,0.26141861655856874
833,True,G,BartholomewSyracuse,0.1,35470256,1,0.30029615296929546
834,True,G,LamarckHarrington,0.1,83098255,2,0.31896605630228353
835,True,G,TyrannosaurusArtie,0.1,93547547,3,0.33020518379794095
836,True,G,SevernHannah,0.2,27580469,0,0.37251163109702184
837,True,G,RutherfordDjakarta,0.2,22871578,1,0.40451263975241153
838,True,G,TibetanHelsinki,0.2,95972484,2,0.40895870110099636
839,True,G,BroglieAgricola,0.2,35012726,3,0.4177129664982949
840,True,G,CorbettCayley,0.3,9582373,0,0.42738032225176487
841,True,G,MaharashtraWier,0.3,40454365,1,0.44848224056028113
842,True,G,LouisianaFenton,0.3,7858633,2,0.47048937697302534
843,True,G,UrsaPollux,0.3,1126910,3,0.48018481307580585
844,True,G,MormonInc,0.4,60777766,0,0.4619443314000347
845,True,G,GerryRichardson,0.4,9386165,1,0.48320482687869787
846,True,G,GranvilleKnossos,0.4,30734723,2,0.49081652105221735
847,True,G,PatsyScot,0.4,92086180,3,0.5052138452732646
848,True,G,GorenGutenberg,0.5,7761571,0,0.4793132247410314
849,True,G,NicholsZagreb,0.5,35339511,1,0.5017934696118209
850,True,G,PabstGerry,0.5,66241180,2,0.5026677904679897
851,True,G,KateJacobite,0.5,51875527,3,0.5193004469812368
852,True,G,AndreIbn,0.6,56619870,0,0.5008969722799765
853,True,G,HunNeff,0.6,28203935,1,0.5176177782278869
854,True,G,ApolloClemens,0.6,6324317,2,0.5310031201984046
855,True,G,PiscatawayStirling,0.6,22751303,3,0.5371791160247076
856,True,G,ExeterGiacomo,0.7,40434602,0,0.512358123468609
857,True,G,AttleeYugoslav,0.7,21246919,1,0.5279366621306254
858,True,G,JesseTrinidad,0.7,55567225,2,0.530153842541008
859,True,G,SandiaGoleta,0.7,28822225,3,0.5461679610102274
860,True,G,FerrerMooney,0.8,16099727,0,0.514502995784319
861,True,G,StromRosenzweig,0.8,10136059,1,0.5399968603569816
862,True,G,BlackburnSiegel,0.8,64906084,2,0.533138673593938
863,True,G,CassiusPalo,0.8,1186579,3,0.5397960747469543
864,False,G,NiagaraDusenberg,0.1,4715088,0,0.2984675349020431
865,False,G,HonoluluDoric,0.1,88797218,1,0.311656857289115
866,False,G,GinsbergDominican,0.1,35141724,2,0.3296318583433034
867,False,G,VolterraPersia,0.1,7071468,3,0.3491144313320764
868,False,G,HenleyNazareth,0.2,84026418,0,0.41768042393093446
869,False,G,HalversonMickey,0.2,73461740,1,0.42876742028343107
870,False,G,AristoteleanGorton,0.2,83688476,2,0.4471438919192931
871,False,G,CunardFulton,0.2,72422584,3,0.45773204237346293
872,False,G,MaldiveTeledyne,0.3,28542781,0,0.4691248765465074
873,False,G,NikolaiHopkins,0.3,47649925,1,0.49285263008579955
874,False,G,BotswanaEulerian,0.3,58949375,2,0.5015545046741587
875,False,G,MaharashtraGeminid,0.3,93452345,3,0.5165057870298875
876,False,G,KeithArturo,0.4,54238221,0,0.4884875761840968
877,False,G,CambrianAleck,0.4,11955553,1,0.5154448785576411
878,False,G,EratoGrecian,0.4,2706733,2,0.5252571182406579
879,False,G,SidneyMoldavia,0.4,24142222,3,0.540917058107437
880,False,G,JacksonvilleAndrew,0.5,24700489,0,0.5132549583416177
881,False,G,EuridyceSchneider,0.5,93121016,1,0.5377515415492097
882,False,G,BauschElmira,0.5,31294810,2,0.5403142161560053
883,False,G,WinnipesaukeeKeenan,0.5,38299972,3,0.5519809465315155
884,False,G,RothDada,0.6,75290586,0,0.5256036520462308
885,False,G,DebraCaviness,0.6,58953376,1,0.5509062719769079
886,False,G,HetmanAlcmena,0.6,5870489,2,0.5582343592649848
887,False,G,HillelFalmouth,0.6,38984335,3,0.5558892556208529
888,False,G,MalthusianCharlottesville,0.7,31700265,0,0.5400017519158438
889,False,G,CamelotProf,0.7,54010058,1,0.5570642800185748
890,False,G,SherwinSheila,0.7,11944834,2,0.5646798986588768
891,False,G,McElroyOthello,0.7,2027799,3,0.5582947171803649
892,False,G,CerberusBrittany,0.8,78387379,0,0.5416122444941928
893,False,G,EuridyceWheatstone,0.8,94987605,1,0.5546462440289102
894,False,G,IrishPerkins,0.8,15646704,2,0.5647126933239309
895,False,G,BarbourCuster,0.8,98356181,3,0.5684493776927027
896,True,G,RhodeChesapeake,0.1,65097150,0,0.26413870388517
897,True,G,CamdenBantu,0.1,52620627,1,0.29980907320092604
898,True,G,HolmesConklin,0.1,80938798,2,0.3132655176040363
899,True,G,CitroenIsolde,0.1,9214315,3,0.33017664702415106
900,True,G,HomericBerlitz,0.2,54824431,0,0.38213835181064
901,True,G,ErasmusEverglade,0.2,79775414,1,0.39678347909146255
902,True,G,UnixHinman,0.2,55920637,2,0.4107116322429098
903,True,G,NazarethPriscilla,0.2,54948372,3,0.42324736292588316
904,True,G,JaneHanoi,0.3,54061844,0,0.4229653737267603
905,True,G,KentonBeijing,0.3,36880720,1,0.4433576770531987
906,True,G,LaurentLieberman,0.3,83976608,2,0.4759294946068661
907,True,G,EdwardianHans,0.3,53708355,3,0.478057116614655
908,True,G,VermontPatrick,0.4,26164592,0,0.453598743079927
909,True,G,GaithersburgDesmond,0.4,79107796,1,0.46831952632033313
910,True,G,NinaSullivan,0.4,50519099,2,0.49346994312867076
911,True,G,FordhamAlcoa,0.4,49251771,3,0.5066662053827045
912,True,G,AthenaMerle,0.5,21396283,0,0.48168577198441226
913,True,G,WolffLutz,0.5,11878724,1,0.5002514132171659
914,True,G,AngusMazda,0.5,64639376,2,0.5131003024244529
915,True,G,MinotaurAllen,0.5,42148319,3,0.5269395629764703
916,True,G,HanlonOslo,0.6,18315516,0,0.48611638310492855
917,True,G,ErastusVeneto,0.6,12218625,1,0.5232319645092511
918,True,G,CaucasusCasey,0.6,69690598,2,0.5372363835943618
919,True,G,JewellNapoleon,0.6,95292885,3,0.5342338073933398
920,True,G,KarpStacy,0.7,1527876,0,0.5113092771122388
921,True,G,MarquetteLeona,0.7,89625892,1,0.5287422804470111
922,True,G,BoydLavoisier,0.7,71719107,2,0.5336574277439606
923,True,G,ShoshoneLexington,0.7,61282972,3,0.5376115496714035
924,True,G,CorcoranAbo,0.8,14387212,0,0.5162689449967504
925,True,G,KoreaHewlett,0.8,99514188,1,0.5341874281021287
926,True,G,MyersNovember,0.8,78497146,2,0.5479473949427454
927,True,G,SavonarolaCushman,0.8,4646809,3,0.5502305287424847
928,False,G,BessemerFloridian,0.1,56940997,0,0.29465299523434807
929,False,G,BasqueCecil,0.1,27174701,1,0.3151220568398406
930,False,G,SchroederDacca,0.1,73181652,2,0.3356769147550934
931,False,G,GutenbergLaidlaw,0.1,24028439,3,0.34539676114568574
932,False,G,LaurentHampton,0.2,76877176,0,0.4283453738671277
933,False,G,HolmdelFontaine,0.2,59509234,1,0.4289677410073269
934,False,G,WinfieldKashmir,0.2,62837019,2,0.4382548320012487
935,False,G,PottsSigmund,0.2,29984142,3,0.4621840462959474
936,False,G,LouisvilleLuis,0.3,74392064,0,0.4711588855389292
937,False,G,FormosaWarsaw,0.3,47100377,1,0.4913680192381997
938,False,G,AlvaFerdinand,0.3,95589326,2,0.5028820954506473
939,False,G,SalkPusey,0.3,57553201,3,0.518060582481184
940,False,G,IsabellaColette,0.4,86480609,0,0.4935457649937034
941,False,G,KruegerSorensen,0.4,14682169,1,0.5071604264973735
942,False,G,ZellerbachOuagadougou,0.4,46864432,2,0.5266198083795858
943,False,G,MauritaniaSioux,0.4,17690506,3,0.5437152396207393
944,False,G,TriceratopsInc,0.5,46736001,0,0.5179774278201743
945,False,G,LeoneMoore,0.5,47848883,1,0.5341728127296453
946,False,G,HarrisburgGorham,0.5,5575559,2,0.5380264393351104
947,False,G,CalkinsMadame,0.5,51243709,3,0.5467779658364907
948,False,G,KiewitJacobi,0.6,3017578,0,0.5344520316126371
949,False,G,NolanSimpson,0.6,85043330,1,0.5397131988666286
950,False,G,AfghanistanCrusoe,0.6,52384424,2,0.5536319595220628
951,False,G,SaoSandburg,0.6,18508746,3,0.5576898117163929
952,False,G,MukdenLloyd,0.7,48025045,0,0.5464846466756488
953,False,G,WacoPease,0.7,86891452,1,0.5532156075860192
954,False,G,DiegoPepsiCo,0.7,63148508,2,0.5633810100222149
955,False,G,PearceBamako,0.7,26970817,3,0.5695831465662842
956,False,G,AndesVaughn,0.8,93427316,0,0.5362864756697181
957,False,G,AchillesBohr,0.8,32764637,1,0.55238522245734
958,False,G,McClureAltair,0.8,70499083,2,0.5617480970599388
959,False,G,ValkyrieStapleton,0.8,22777586,3,0.5764642313818852
960,True,G,HirschBeauregard,0.1,58582396,0,0.26277125482900043
961,True,G,BraniffLouis,0.1,27417431,1,0.29878518185024755
962,True,G,SocratesHelmholtz,0.1,33294226,2,0.3114577423688648
963,True,G,JoyceBenedict,0.1,22847363,3,0.3288112165820373
964,True,G,GorenAmericana,0.2,43861512,0,0.3785941802499117
965,True,G,CarboneTulsa,0.2,23018705,1,0.3986448872216352
966,True,G,KentLloyd,0.2,18311873,2,0.4052359103902463
967,True,G,ReeseChinamen,0.2,65834681,3,0.41620008165043093
968,True,G,AtlantisOdessa,0.3,89175738,0,0.4247181514370546
969,True,G,MatthewLufthansa,0.3,17138502,1,0.4524128134631165
970,True,G,ScrippsPurcell,0.3,7390261,2,0.4670598605871544
971,True,G,MarkhamNikolai,0.3,10838801,3,0.48004490271492845
972,True,G,HolstBabcock,0.4,5189623,0,0.4499825578740217
973,True,G,PhyllisMorrill,0.4,61547844,1,0.47064434602168587
974,True,G,AfghanWendell,0.4,33815812,2,0.48386906173339933
975,True,G,MediciTacoma,0.4,51306486,3,0.5031996449819103
976,True,G,ArthurPillsbury,0.5,63828734,0,0.48121872737520344
977,True,G,DebussyOscar,0.5,15301709,1,0.4997621700456178
978,True,G,HaroldCreon,0.5,42537382,2,0.5093412922116919
979,True,G,AquariusGerhard,0.5,41037693,3,0.5234649470526914
980,True,G,FredericksburgHalstead,0.6,14930810,0,0.49794767673145274
981,True,G,SimsHesse,0.6,97166759,1,0.5197535331646739
982,True,G,LatviaBeckman,0.6,16793181,2,0.517614275209661
983,True,G,MarlboroJoel,0.6,96143753,3,0.5335918154009341
984,True,G,PoolePickering,0.7,14760299,0,0.5066847520855203
985,True,G,TulaneKruse,0.7,72554608,1,0.5274069489199906
986,True,G,FloridianMorrill,0.7,66078953,2,0.5360894205394519
987,True,G,ClaudiaSeptember,0.7,59702777,3,0.5357486033374901
988,True,G,GreeneAlhambra,0.8,65783069,0,0.5108651648314589
989,True,G,AnkaraIlona,0.8,70990299,1,0.5348674336801695
990,True,G,MarquetteDillon,0.8,13210868,2,0.5460880459019776
991,True,G,AngeloRubin,0.8,91905705,3,0.5462766758373492
992,False,G,DwyerJudith,0.1,27763658,0,0.2941632649663256
993,False,G,ThuleAnderson,0.1,98870490,1,0.30723126821480923
994,False,G,InvernessVikram,0.1,93529571,2,0.3316236309129138
995,False,G,PeaseOrion,0.1,30500084,3,0.34349452949626597
996,False,G,StevenCartesian,0.2,77271575,0,0.42907826804608207
997,False,G,RussoEdgar,0.2,16694965,1,0.4242392738508813
998,False,G,MissyPusey,0.2,82764274,2,0.45600565348912636
999,False,G,AuschwitzMuscovy,0.2,31119086,3,0.46042072498583597
1000,False,G,HubbellAdolphus,0.3,43136278,0,0.4691511988113791
1001,False,G,XerxesKelvin,0.3,38600607,1,0.49420367275227617
1002,False,G,BakeliteKenney,0.3,10703953,2,0.5081197195047171
1003,False,G,EthiopiaCulver,0.3,71159344,3,0.517123638849985
1004,False,G,BabelPasadena,0.4,52903867,0,0.49278272725459576
1005,False,G,MephistophelesDee,0.4,53510569,1,0.5123201704809774
1006,False,G,SonomaWisconsin,0.4,1051786,2,0.5258551019367667
1007,False,G,DusenburyRowland,0.4,72520248,3,0.536633172072088
1008,False,G,O'ConnorAeneas,0.5,85617215,0,0.5140181257947751
1009,False,G,IslamicRiviera,0.5,74049878,1,0.5296682453181116
1010,False,G,OrkneyCheyenne,0.5,57550458,2,0.5387286570434067
1011,False,G,RowenaPaine,0.5,62118326,3,0.5512330881560511
1012,False,G,PosnerTempleton,0.6,78259720,0,0.5269803699709075
1013,False,G,PauletteBengali,0.6,26862920,1,0.5410885660832891
1014,False,G,SimlaDolores,0.6,75964350,2,0.5516074161942476
1015,False,G,FloydCharlie,0.6,68651998,3,0.5643195415389098
1016,False,G,PoseidonPaul,0.7,13051259,0,0.5384513357634171
1017,False,G,StamfordPerseid,0.7,74732885,1,0.5507756498483257
1018,False,G,AriesWilkinson,0.7,1915349,2,0.5656822106333873
1019,False,G,JacobusNagoya,0.7,28902724,3,0.570557264250198
1020,False,G,ChristinaSchumacher,0.8,44307254,0,0.5397533709760196
1021,False,G,ValparaisoVanderbilt,0.8,43016059,1,0.5519150964863561
1022,False,G,BalkanBrussels,0.8,33633309,2,0.5614967602855013
1023,False,G,GershwinCarmen,0.8,12364211,3,0.5743062069067473
1024,True,G,BridgeportTim,0.1,81679742,0,0.26540519664305906
1025,True,G,MackinacArmenia,0.1,65934985,1,0.30273238560754917
1026,True,G,AureliusMiami,0.1,17750258,2,0.3123097777182168
1027,True,G,BunsenSieglinda,0.1,21970389,3,0.3323955605124177
1028,True,G,HiramHawaii,0.2,56494135,0,0.37707355894257377
1029,True,G,DurwardKernighan,0.2,69308327,1,0.4073665137112831
1030,True,G,JerichoAviv,0.2,49962864,2,0.3987637282957136
1031,True,G,DetroitJacobite,0.2,48218614,3,0.4177212098376889
1032,True,G,BrasiliaNaples,0.3,85543494,0,0.4240316560871126
1033,True,G,McIntoshAugean,0.3,3875507,1,0.45791468187721085
1034,True,G,McClellanDelhi,0.3,45062443,2,0.478748466018068
1035,True,G,JeresTim,0.3,429595,3,0.47892178734402346
1036,True,G,RalstonChadwick,0.4,75920378,0,0.4488558884372533
1037,True,G,SanfordRiley,0.4,27501812,1,0.47391010623122265
1038,True,G,CaseyGoff,0.4,57396169,2,0.49937495364508927
1039,True,G,PalmyraAuschwitz,0.4,77737903,3,0.5104796601188633
1040,True,G,BessOnondaga,0.5,10675940,0,0.48305677120262547
1041,True,G,CedricKatharine,0.5,1583649,1,0.4955460480002315
1042,True,G,KroneckerKeller,0.5,21393904,2,0.511881352078213
1043,True,G,ShearerTunis,0.5,50581995,3,0.5224937386228539
1044,True,G,LilianSudan,0.6,28378489,0,0.4992790239732825
1045,True,G,CallahanQuezon,0.6,4616379,1,0.517429091603487
1046,True,G,ReginaTibetan,0.6,89105957,2,0.5231022317426672
1047,True,G,ThomisticHitchcock,0.6,36211128,3,0.5384445277967381
1048,True,G,DunedinPalladian,0.7,52580630,0,0.5053567152581021
1049,True,G,SevilleGemma,0.7,76022284,1,0.5282206762421578
1050,True,G,PittsburghFermi,0.7,63932869,2,0.5413210859526626
1051,True,G,ScarsdaleCyclops,0.7,25349762,3,0.5426541995156366
1052,True,G,BodleianMenlo,0.8,99293385,0,0.5183880593803901
1053,True,G,ParaguayDickson,0.8,22283581,1,0.5334156282010308
1054,True,G,DanubianPosner,0.8,90329082,2,0.540143441786137
1055,True,G,BatemanKhrushchev,0.8,40013369,3,0.5463381962600259
1056,False,G,GuamMcCallum,0.1,63210182,0,0.29383439406304296
1057,False,G,RinehartNordhoff,0.1,43353443,1,0.3135899376734889
1058,False,G,UnivacDaphne,0.1,29248731,2,0.3302926067650529
1059,False,G,WorcestershireNixon,0.1,57010619,3,0.34254072810694863
1060,False,G,CarruthersMecca,0.2,82246338,0,0.4266626010299012
1061,False,G,JollaTenneco,0.2,29317673,1,0.44565754344806785
1062,False,G,RosaCyclops,0.2,17657591,2,0.4440260004997266
1063,False,G,AllenComanche,0.2,60567553,3,0.46592183973761636
1064,False,G,WinifredBerkshire,0.3,31440930,0,0.4750050612127894
1065,False,G,MycenaeNakayama,0.3,92728951,1,0.4888778118659498
1066,False,G,BurmeseBessie,0.3,95972912,2,0.502355652111651
1067,False,G,EmilioOsborn,0.3,90432332,3,0.5175905617500738
1068,False,G,PittJimenez,0.4,42847618,0,0.49801357705545063
1069,False,G,WhitehorseFarrell,0.4,78579152,1,0.5092177530150745
1070,False,G,AthensFerber,0.4,45742035,2,0.5232591685205037
1071,False,G,CarthageMacGregor,0.4,18035580,3,0.5407942182235075
1072,False,G,ManamaSicilian,0.5,89045079,0,0.512379144493091
1073,False,G,GatlinburgMelanesia,0.5,65259489,1,0.525160256173191
1074,False,G,MaeByrd,0.5,76736677,2,0.5427590883771907
1075,False,G,JanusKowloon,0.5,74990673,3,0.5489271394362496
1076,False,G,SchuylkillO'Connell,0.6,59774725,0,0.5182188173708472
1077,False,G,PekingSacramento,0.6,59204531,1,0.5479769240718133
1078,False,G,FloydFritz,0.6,23902718,2,0.5520582872206925
1079,False,G,JungianDavies,0.6,71815409,3,0.5611153490909786
1080,False,G,KarlBergman,0.7,91271149,0,0.5397837470028597
1081,False,G,SpiegelWilliamsburg,0.7,52470234,1,0.5523871110565646
1082,False,G,GarthRedmond,0.7,2454806,2,0.5648529820518223
1083,False,G,HanselCoates,0.7,15614935,3,0.5705186726884978
1084,False,G,ConstantinopleCuster,0.8,12018147,0,0.5421448091126749
1085,False,G,TobyLisbon,0.8,49608781,1,0.547923021413957
1086,False,G,BocaRockies,0.8,19359737,2,0.5623017704025159
1087,False,G,GandhianJohansen,0.8,37507925,3,0.5671620935544014
1088,True,G,EllenBonneville,0.1,11350274,0,0.2600577912180919
1089,True,G,ArgusBeijing,0.1,93045701,1,0.298999693161061
1090,True,G,RayleighMarietta,0.1,74866673,2,0.3105886255461567
1091,True,G,LangmuirGranville,0.1,52043401,3,0.3279126838404647
1092,True,G,HughesWhipple,0.2,33518263,0,0.37436862845945434
1093,True,G,AylesburyMoses,0.2,23159323,1,0.387757016449349
1094,True,G,EssenAbner,0.2,53524224,2,0.4139390846356536
1095,True,G,AtroposNoreen,0.2,63899044,3,0.4154303384800366
1096,True,G,SmithsonSharpe,0.3,39069333,0,0.4266050764249449
1097,True,G,NellieMiddlebury,0.3,38835170,1,0.4501296355832985
1098,True,G,BolshevistSweden,0.3,99079712,2,0.4685635274070153
1099,True,G,BabelHalsey,0.3,55904807,3,0.47470496728112593
1100,True,G,ErlenmeyerCetus,0.4,72797838,0,0.4539649609792161
1101,True,G,WilcoxFabian,0.4,73699351,1,0.47852036201653514
1102,True,G,VietnameseLoren,0.4,43577437,2,0.48997458386634607
1103,True,G,RamoAvernus,0.4,86123145,3,0.49939615223393297
1104,True,G,BernieceAllan,0.5,93621481,0,0.4843102606299773
1105,True,G,WeierstrassLillian,0.5,48403202,1,0.5105623706691327
1106,True,G,ElishaUlan,0.5,13531772,2,0.5097886474191514
1107,True,G,CahillGuggenheim,0.5,54657322,3,0.5149959650242993
1108,True,G,GarveyPalmyra,0.6,90780735,0,0.5024669378841207
1109,True,G,BobbieAckerman,0.6,65969877,1,0.517994701138873
1110,True,G,DykePh.D,0.6,23643122,2,0.5321133407746219
1111,True,G,DiegoMcCall,0.6,17291118,3,0.5290350481515579
1112,True,G,SalTorrance,0.7,557495,0,0.5060705274037811
1113,True,G,VailGarrett,0.7,19823146,1,0.5289427739795473
1114,True,G,WinslowBrazil,0.7,83798853,2,0.5373431987759315
1115,True,G,ShakespeareNarragansett,0.7,71675013,3,0.5434930318527245
1116,True,G,MexicoJoliet,0.8,42712721,0,0.5065362358048556
1117,True,G,ArmourHan,0.8,11746122,1,0.5337290577350252
1118,True,G,ParetoElinor,0.8,43474139,2,0.5416459170384189
1119,True,G,ElizabethanShedir,0.8,10285132,3,0.5417327490555912
1120,False,G,ClaudioHammond,0.1,27318109,0,0.2953735970725982
1121,False,G,IndianapolisLathrop,0.1,26109106,1,0.3102965295834076
1122,False,G,FairfieldStokes,0.1,78390025,2,0.33240252547269034
1123,False,G,WalshAtropos,0.1,18726554,3,0.33781573877118887
1124,False,G,ViennaLincoln,0.2,44182586,0,0.4176893350212152
1125,False,G,AgamemnonFisk,0.2,88570046,1,0.4357682974485126
1126,False,G,ToshibaKoenigsberg,0.2,21211086,2,0.44469378609692
1127,False,G,SmytheAcapulco,0.2,77597435,3,0.4659521867454019
1128,False,G,ChristmasPlato,0.3,86750628,0,0.4726870356823375
1129,False,G,LouisDodson,0.3,59939152,1,0.4872045585582918
1130,False,G,BonnevilleYaqui,0.3,14912363,2,0.5044365207159793
1131,False,G,SandburgNorthrup,0.3,65282142,3,0.5158509832805146
1132,False,G,WacoAndersen,0.4,45888865,0,0.4930859995452097
1133,False,G,AlamoMcAllister,0.4,92355846,1,0.5108286637867394
1134,False,G,SchubertKentucky,0.4,50846166,2,0.5287643647437182
1135,False,G,WhalenSteiner,0.4,71727510,3,0.5375538480149251
1136,False,G,UtahBrenner,0.5,75969342,0,0.5253602563321228
1137,False,G,BernardinoChicago,0.5,88849520,1,0.5314296975747534
1138,False,G,RussellHoratio,0.5,59826390,2,0.5371897297590134
1139,False,G,RushmoreMalraux,0.5,73298085,3,0.5525704129531644
1140,False,G,MackeyValois,0.6,11492113,0,0.5303947250696485
1141,False,G,GallupChautauqua,0.6,17926210,1,0.5446611218099497
1142,False,G,YukonMontclair,0.6,31322141,2,0.5542322045637359
1143,False,G,CassiusFinley,0.6,50894039,3,0.5601519820025407
1144,False,G,BennyBromfield,0.7,90274758,0,0.538961860378346
1145,False,G,TanzaniaEnrico,0.7,69729941,1,0.5503942139571729
1146,False,G,McKeonBasque,0.7,35262463,2,0.5539848579746395
1147,False,G,SweeneyNewark,0.7,4138668,3,0.5681579813769353
1148,False,G,CzerniakThor,0.8,82790174,0,0.5469167452068315
1149,False,G,SciHebraic,0.8,88187574,1,0.5548361177971805
1150,False,G,EarthmanArtemis,0.8,93213292,2,0.5630258938434503
1151,False,G,LutherKlux,0.8,68899000,3,0.5756126934137752
1152,True,G,MekongNewark,0.1,23757786,0,0.2648981901543247
1153,True,G,MaharashtraHolland,0.1,73844034,1,0.30278019959668073
1154,True,G,NancyJuanita,0.1,82886201,2,0.3197874108205867
1155,True,G,FlaglerOlson,0.1,59329763,3,0.3299896240747433
1156,True,G,KateRae,0.2,77628222,0,0.38025463243921886
1157,True,G,HoudiniCroatia,0.2,77656035,1,0.4094466909520355
1158,True,G,VidaAlastair,0.2,9555159,2,0.4101015263554226
1159,True,G,AntoinetteErickson,0.2,88327254,3,0.41539029499241803
1160,True,G,ChristophTerpsichore,0.3,39224860,0,0.42512741045160984
1161,True,G,DaughertySandia,0.3,21701399,1,0.4526020469547818
1162,True,G,BennyYates,0.3,80851357,2,0.47636802794962474
1163,True,G,GilliganJon,0.3,71502188,3,0.4800162069403969
1164,True,G,SaxonTrevelyan,0.4,74165484,0,0.45450886757042097
1165,True,G,MacKenzieHal,0.4,9621089,1,0.4776717472752353
1166,True,G,MacMahonEduardo,0.4,37560756,2,0.49163973152049345
1167,True,G,EmilioGrenoble,0.4,51229206,3,0.5035682951468372
1168,True,G,ChopinScottish,0.5,30910630,0,0.4877521956803928
1169,True,G,KirbyCassandra,0.5,96302920,1,0.5052582981483947
1170,True,G,GallagherLipton,0.5,17682588,2,0.5052199938306148
1171,True,G,PenroseZomba,0.5,89630293,3,0.5171278099125537
1172,True,G,TrumbullCushman,0.6,18395437,0,0.4992214792718444
1173,True,G,EtruriaAquila,0.6,28602916,1,0.5213274470705491
1174,True,G,StuyvesantOsgood,0.6,69542849,2,0.5208802721622275
1175,True,G,HodgesBamako,0.6,67476785,3,0.5283402951850714
1176,True,G,GettyParmesan,0.7,59788066,0,0.5034470934278462
1177,True,G,BacchusMayflower,0.7,24685647,1,0.5282810930420396
1178,True,G,ArabicDutton,0.7,86637752,2,0.5378816720086368
1179,True,G,TaiwanTeutonic,0.7,39016241,3,0.5421346478706398
1180,True,G,AgeeRubaiyat,0.8,25393509,0,0.520028443519795
1181,True,G,DohertyCameroon,0.8,44339665,1,0.5388662505120324
1182,True,G,WinslowHolst,0.8,94946211,2,0.5336400581284093
1183,True,G,ClytemnestraPiscataway,0.8,77771499,3,0.5478651421248861
1184,False,G,GoletaChatham,0.1,55668144,0,0.2957118698535715
1185,False,G,FormosaCharlemagne,0.1,5814960,1,0.3079840553476572
1186,False,G,AllanHanlon,0.1,61056501,2,0.33376783394672
1187,False,G,PrometheusSparta,0.1,78098649,3,0.340312133807172
1188,False,G,BlanchardCanadian,0.2,81910024,0,0.4333050716365072
1189,False,G,HydeRaul,0.2,56839821,1,0.43088073159490914
1190,False,G,SchuylkillIsolde,0.2,67439252,2,0.448528519323033
1191,False,G,AzerbaijanJanuary,0.2,94616548,3,0.4607187389448818
1192,False,G,BrontosaurusYorkshire,0.3,29921275,0,0.4739679184902147
1193,False,G,VandenbergArgentinian,0.3,93985362,1,0.48981840561498496
1194,False,G,WoodlawnAfrikaner,0.3,8694776,2,0.5013404837213956
1195,False,G,CecropiaRaul,0.3,78613008,3,0.5200761235039815
1196,False,G,ScottFrederic,0.4,34276903,0,0.49375373036777814
1197,False,G,CarthageSalem,0.4,96027456,1,0.5162963354481572
1198,False,G,LoisSidney,0.4,61225042,2,0.5215946192421865
1199,False,G,JewishBantu,0.4,99758689,3,0.5374144956110521
1200,False,G,BurroughsLaban,0.5,35160491,0,0.5109529420654818
1201,False,G,WassermanBenz,0.5,15011410,1,0.530757738081352
1202,False,G,EmanuelBristol,0.5,80806531,2,0.5367799261039019
1203,False,G,BlancheCecilia,0.5,80181229,3,0.5497786948427641
1204,False,G,EarthmenToronto,0.6,16639875,0,0.5291461071982693
1205,False,G,BolshoiWheller,0.6,30021863,1,0.5338291335364435
1206,False,G,PericlesSingapore,0.6,53331810,2,0.5451373810856038
1207,False,G,BartholomewSalesian,0.6,78123832,3,0.5605619120024058
1208,False,G,PucciniDorado,0.7,56905120,0,0.5347379097191095
1209,False,G,RockefellerMoliere,0.7,6612163,1,0.5460850721859842
1210,False,G,JovanovichAerobacter,0.7,12844616,2,0.5606540610600115
1211,False,G,HobokenBundestag,0.7,2445922,3,0.5716011956822199
1212,False,G,JacobsonCanfield,0.8,35833566,0,0.54408258414974
1213,False,G,MuskegonChevrolet,0.8,57791759,1,0.5557892627351385
1214,False,G,GrosvenorJosephine,0.8,47300967,2,0.5649946745634604
1215,False,G,RowlandFerdinand,0.8,41013752,3,0.5654637028870957
1216,True,G,ClausenCamden,0.1,5279886,0,0.26348159155047746
1217,True,G,BensonFritz,0.1,81616868,1,0.30192079004391964
1218,True,G,BucharestRockies,0.1,73613683,2,0.3145058507946125
1219,True,G,MohammedCarolina,0.1,53313328,3,0.32528435167685543
1220,True,G,JuanKobayashi,0.2,96208529,0,0.3684501935718533
