,HessLyon,ScotsmenSpica,PeruvianFinnegan,SophieAlec,SchweitzerYonkers,MildredBritish,BobbieEdmonton,BelaAntilles,ScotiaThomistic,CarletonSutton,BrahmsianAchaean,HolmesDeneb,ClydeBalboa,CarruthersPeruvian,InterpolSanchez
17083341,65,56.0,13.0,12.0,19.0,63,53.0,13.0,11.0,9.0,67,57.0,9.0,12.0,10.0
17086412,69,60.0,51.0,25.0,26.0,73,58.0,45.0,34.0,10.0,71,38.0,52.0,39.0,12.0
17087885,32,63.0,52.0,29.0,8.0,40,31.0,29.0,30.0,26.0,47,61.0,13.0,29.0,12.0
17102002,13,7.0,29.0,18.0,32.0,56,13.0,42.0,15.0,7.0,74,22.0,28.0,7.0,9.0
17105218,14,11.0,12.0,8.0,11.0,13,14.0,12.0,7.0,10.0,14,12.0,9.0,10.0,7.0
17105842,12,56.0,10.0,,,75,53.0,10.0,,,13,57.0,28.0,,
17105977,10,9.0,8.0,7.0,7.0,8,10.0,34.0,6.0,5.0,9,10.0,30.0,8.0,5.0
17107661,39,47.0,6.0,4.0,24.0,46,35.0,7.0,27.0,4.0,28,39.0,29.0,26.0,4.0
17108278,16,16.0,15.0,30.0,13.0,75,17.0,15.0,12.0,10.0,13,13.0,12.0,11.0,12.0
17109286,14,12.0,51.0,25.0,,13,14.0,12.0,12.0,,14,14.0,49.0,39.0,
17110007,14,12.0,12.0,11.0,10.0,13,14.0,12.0,10.0,9.0,14,14.0,9.0,12.0,10.0
17110024,14,12.0,12.0,11.0,11.0,13,14.0,12.0,37.0,15.0,14,14.0,9.0,14.0,7.0
17110189,14,12.0,12.0,11.0,10.0,13,14.0,12.0,10.0,9.0,14,14.0,9.0,12.0,10.0
17123466,10,9.0,8.0,7.0,7.0,9,10.0,8.0,6.0,5.0,10,10.0,7.0,8.0,5.0
17125520,31,31.0,26.0,14.0,42.0,30,63.0,55.0,47.0,20.0,34,27.0,50.0,33.0,11.0
17132009,59,41.0,6.0,38.0,24.0,67,8.0,7.0,27.0,20.0,4,51.0,29.0,33.0,4.0
17140424,77,62.0,36.0,17.0,2.0,21,47.0,44.0,36.0,12.0,60,48.0,43.0,5.0,0.0
17147410,55,49.0,41.0,18.0,32.0,54,44.0,42.0,15.0,13.0,57,46.0,42.0,17.0,14.0
17147698,67,58.0,50.0,39.0,38.0,69,55.0,51.0,43.0,34.0,69,64.0,51.0,38.0,31.0
17150791,24,23.0,20.0,21.0,17.0,24,23.0,21.0,17.0,14.0,25,21.0,19.0,19.0,15.0
17165286,24,23.0,20.0,21.0,17.0,24,23.0,21.0,17.0,14.0,25,21.0,19.0,19.0,15.0
17165621,9,8.0,7.0,6.0,6.0,8,9.0,25.0,6.0,21.0,9,9.0,6.0,24.0,19.0
17165711,53,50.0,44.0,35.0,29.0,52,45.0,38.0,31.0,31.0,56,52.0,47.0,41.0,21.0
17165755,14,12.0,12.0,11.0,10.0,13,14.0,12.0,10.0,9.0,14,14.0,53.0,12.0,10.0
17166682,31,31.0,27.0,24.0,42.0,30,63.0,28.0,47.0,19.0,34,27.0,25.0,23.0,20.0
17170215,10,9.0,8.0,7.0,9.0,9,10.0,8.0,6.0,7.0,10,10.0,7.0,8.0,8.0
17173852,65,56.0,13.0,23.0,4.0,63,53.0,13.0,22.0,6.0,26,57.0,23.0,10.0,7.0
17173922,65,56.0,13.0,23.0,4.0,63,53.0,13.0,22.0,6.0,26,57.0,46.0,10.0,7.0
17176767,60,51.0,34.0,28.0,27.0,58,48.0,36.0,29.0,25.0,62,35.0,40.0,27.0,22.0
17176781,71,51.0,34.0,28.0,27.0,77,48.0,36.0,29.0,25.0,62,35.0,40.0,27.0,22.0
17176808,75,40.0,11.0,16.0,11.0,40,13.0,11.0,9.0,8.0,47,62.0,13.0,7.0,27.0
17176819,30,61.0,11.0,16.0,11.0,40,13.0,11.0,9.0,8.0,47,62.0,13.0,7.0,27.0
17176866,5,5.0,5.0,0.0,0.0,4,5.0,5.0,0.0,0.0,6,5.0,4.0,6.0,0.0
17176882,5,5.0,5.0,0.0,0.0,4,5.0,5.0,0.0,0.0,6,5.0,4.0,6.0,0.0
17176911,58,52.0,43.0,37.0,36.0,71,51.0,47.0,38.0,32.0,70,53.0,48.0,36.0,30.0
17176927,58,52.0,43.0,37.0,36.0,64,51.0,47.0,38.0,32.0,64,53.0,48.0,36.0,30.0
17177005,14,12.0,12.0,11.0,33.0,62,14.0,12.0,10.0,15.0,14,14.0,44.0,21.0,16.0
17177103,60,51.0,34.0,28.0,27.0,58,48.0,36.0,29.0,25.0,61,35.0,40.0,27.0,22.0
17177115,71,51.0,34.0,28.0,27.0,40,48.0,36.0,29.0,25.0,47,35.0,40.0,27.0,22.0
17177419,65,56.0,46.0,37.0,36.0,63,53.0,47.0,38.0,32.0,67,55.0,48.0,36.0,30.0
17223643,9,9.0,8.0,7.0,7.0,9,10.0,8.0,6.0,5.0,9,10.0,7.0,8.0,5.0
17223685,10,38.0,14.0,,,8,11.0,14.0,,,10,11.0,28.0,,
17224013,9,8.0,31.0,,,8,9.0,19.0,,,9,9.0,16.0,,
17237305,42,34.0,14.0,14.0,18.0,15,16.0,14.0,4.0,33.0,33,50.0,5.0,7.0,9.0
17244655,22,20.0,2.0,2.0,9.0,22,2.0,19.0,2.0,7.0,23,19.0,2.0,2.0,8.0
17247877,25,63.0,52.0,0.0,5.0,76,60.0,13.0,17.0,0.0,75,61.0,53.0,8.0,5.0
17276867,77,65.0,53.0,42.0,40.0,74,62.0,54.0,48.0,35.0,77,63.0,55.0,44.0,32.0
17277623,13,30.0,48.0,9.0,22.0,56,27.0,6.0,21.0,7.0,74,18.0,8.0,29.0,11.0
17278502,43,17.0,16.0,20.0,14.0,39,18.0,33.0,16.0,11.0,73,7.0,17.0,22.0,19.0
17280216,12,53.0,10.0,8.0,19.0,14,12.0,13.0,10.0,9.0,12,47.0,46.0,12.0,10.0
17295912,40,17.0,32.0,30.0,1.0,18,18.0,38.0,12.0,1.0,43,22.0,12.0,1.0,1.0
17297936,46,13.0,21.0,8.0,19.0,7,59.0,22.0,7.0,6.0,72,15.0,20.0,14.0,11.0
17298108,46,15.0,14.0,14.0,18.0,7,59.0,14.0,4.0,15.0,72,15.0,11.0,26.0,11.0
17300165,58,50.0,22.0,35.0,36.0,72,45.0,43.0,35.0,32.0,66,52.0,21.0,34.0,30.0
17304269,6,26.0,14.0,4.0,4.0,67,5.0,7.0,4.0,3.0,7,5.0,22.0,4.0,6.0
17306107,14,53.0,12.0,11.0,10.0,62,50.0,12.0,10.0,9.0,14,14.0,52.0,39.0,10.0
17315288,63,53.0,44.0,32.0,37.0,61,50.0,48.0,39.0,28.0,65,59.0,49.0,21.0,25.0
17321919,33,29.0,25.0,25.0,,44,7.0,26.0,34.0,,18,7.0,13.0,7.0,
17323054,65,56.0,13.0,23.0,19.0,63,53.0,13.0,22.0,6.0,26,57.0,46.0,10.0,7.0
17324637,39,37.0,19.0,27.0,5.0,35,35.0,34.0,16.0,4.0,40,37.0,30.0,22.0,5.0
17324711,33,7.0,28.0,29.0,33.0,12,13.0,29.0,29.0,26.0,47,13.0,13.0,29.0,7.0
17326213,45,21.0,31.0,6.0,24.0,45,22.0,4.0,6.0,4.0,49,9.0,31.0,24.0,4.0
17326218,69,60.0,51.0,25.0,26.0,46,58.0,45.0,34.0,10.0,71,38.0,52.0,39.0,12.0
17327188,57,47.0,39.0,33.0,31.0,55,40.0,40.0,6.0,29.0,58,45.0,41.0,32.0,26.0
17328580,30,7.0,21.0,16.0,11.0,29,13.0,14.0,23.0,24.0,8,62.0,24.0,7.0,9.0
17328632,17,35.0,16.0,20.0,14.0,39,19.0,33.0,13.0,11.0,46,30.0,14.0,15.0,13.0
17330632,70,57.0,29.0,14.0,12.0,12,59.0,32.0,41.0,33.0,79,60.0,28.0,26.0,9.0
17334530,13,30.0,48.0,16.0,11.0,56,13.0,14.0,23.0,24.0,74,62.0,24.0,7.0,11.0
17335266,28,28.0,42.0,23.0,4.0,28,28.0,24.0,11.0,6.0,30,25.0,23.0,10.0,7.0
17336347,63,53.0,44.0,32.0,37.0,61,50.0,48.0,39.0,28.0,65,47.0,49.0,21.0,25.0
17340931,73,32.0,35.0,29.0,28.0,41,37.0,37.0,30.0,26.0,60,36.0,34.0,28.0,23.0
17340955,14,12.0,12.0,11.0,10.0,62,14.0,12.0,10.0,9.0,14,14.0,49.0,21.0,10.0
17340973,28,28.0,42.0,12.0,19.0,28,53.0,24.0,11.0,9.0,30,57.0,9.0,12.0,10.0
17351780,4,3.0,24.0,2.0,4.0,3,15.0,3.0,2.0,2.0,3,2.0,38.0,4.0,2.0
17352470,44,1.0,1.0,1.0,1.0,6,1.0,1.0,1.0,1.0,39,1.0,1.0,1.0,1.0
17352824,18,15.0,28.0,14.0,,15,16.0,29.0,16.0,,16,8.0,11.0,14.0,
17353986,37,13.0,29.0,8.0,10.0,66,59.0,32.0,7.0,6.0,2,60.0,20.0,14.0,9.0
17354392,21,22.0,31.0,19.0,5.0,42,34.0,27.0,8.0,5.0,38,19.0,30.0,18.0,8.0
17354403,13,57.0,29.0,14.0,11.0,56,59.0,32.0,41.0,33.0,13,58.0,11.0,7.0,9.0
17354414,15,61.0,14.0,14.0,18.0,7,16.0,14.0,4.0,33.0,13,15.0,11.0,7.0,9.0
17355745,4,3.0,3.0,3.0,3.0,3,15.0,3.0,3.0,2.0,3,2.0,3.0,3.0,3.0
17355757,67,58.0,38.0,32.0,37.0,69,55.0,48.0,39.0,28.0,69,59.0,37.0,31.0,25.0
17355860,54,47.0,6.0,4.0,18.0,67,8.0,7.0,4.0,20.0,72,51.0,32.0,26.0,4.0
17355864,25,63.0,52.0,23.0,39.0,76,60.0,10.0,44.0,6.0,75,61.0,53.0,40.0,7.0
17355872,6,4.0,23.0,4.0,21.0,5,6.0,4.0,4.0,20.0,7,6.0,22.0,4.0,4.0
17355892,4,0.0,0.0,2.0,4.0,0,0.0,3.0,0.0,3.0,5,0.0,0.0,0.0,5.0
17356024,65,13.0,13.0,12.0,19.0,63,59.0,32.0,7.0,15.0,26,60.0,20.0,14.0,7.0
17356442,13,13.0,29.0,8.0,10.0,66,59.0,32.0,7.0,6.0,12,60.0,20.0,14.0,9.0
17356450,3,3.0,3.0,3.0,3.0,3,15.0,3.0,3.0,2.0,3,2.0,3.0,3.0,3.0
17356454,4,3.0,3.0,3.0,3.0,3,15.0,3.0,3.0,2.0,3,2.0,3.0,3.0,3.0
17356467,37,13.0,29.0,,,66,59.0,14.0,,,2,60.0,28.0,,
17357979,65,56.0,13.0,12.0,33.0,63,53.0,13.0,11.0,15.0,26,57.0,46.0,12.0,7.0
17358864,14,12.0,12.0,8.0,4.0,13,14.0,12.0,7.0,6.0,14,14.0,44.0,10.0,7.0
17358891,12,57.0,29.0,41.0,12.0,66,54.0,32.0,41.0,33.0,2,58.0,28.0,44.0,9.0
17359101,4,5.0,5.0,2.0,4.0,0,0.0,3.0,0.0,3.0,5,0.0,4.0,6.0,5.0
17359111,11,30.0,48.0,15.0,,56,13.0,44.0,36.0,,18,62.0,43.0,7.0,
17359133,4,3.0,3.0,2.0,4.0,3,15.0,3.0,2.0,18.0,3,2.0,3.0,13.0,8.0
17359501,33,40.0,34.0,30.0,27.0,40,48.0,29.0,29.0,25.0,47,35.0,26.0,27.0,22.0
17360010,23,22.0,31.0,27.0,7.0,23,33.0,20.0,6.0,5.0,24,20.0,30.0,22.0,5.0
17360022,7,62.0,32.0,38.0,6.0,36,47.0,44.0,17.0,11.0,41,19.0,43.0,18.0,8.0
17360030,9,36.0,,,,9,33.0,,,,9,31.0,,,
17360034,18,60.0,51.0,,,16,58.0,45.0,,,71,38.0,52.0,,
17360038,29,29.0,25.0,30.0,13.0,17,7.0,30.0,12.0,8.0,32,26.0,17.0,15.0,12.0
17360042,9,8.0,8.0,7.0,,8,9.0,8.0,6.0,,9,9.0,7.0,8.0,
17360070,10,9.0,8.0,7.0,7.0,9,10.0,8.0,6.0,5.0,10,10.0,6.0,8.0,5.0
17360076,9,9.0,8.0,7.0,7.0,9,10.0,8.0,6.0,5.0,9,10.0,30.0,8.0,5.0
17360225,9,8.0,7.0,7.0,6.0,8,9.0,2.0,6.0,5.0,9,9.0,6.0,8.0,5.0
17360254,9,8.0,7.0,7.0,9.0,8,9.0,8.0,6.0,7.0,9,9.0,6.0,8.0,8.0
17360262,30,30.0,26.0,38.0,28.0,29,29.0,55.0,23.0,20.0,33,62.0,24.0,33.0,2.0
17360266,69,60.0,51.0,25.0,39.0,73,58.0,45.0,34.0,10.0,71,38.0,52.0,39.0,12.0
17360282,30,30.0,48.0,16.0,11.0,29,29.0,14.0,23.0,24.0,33,62.0,24.0,7.0,11.0
17360286,9,8.0,31.0,7.0,5.0,8,9.0,8.0,6.0,4.0,9,9.0,6.0,8.0,5.0
17360296,30,30.0,26.0,16.0,42.0,29,29.0,55.0,23.0,24.0,33,62.0,50.0,43.0,27.0
17360404,12,11.0,10.0,8.0,19.0,11,12.0,10.0,7.0,9.0,12,12.0,9.0,10.0,10.0
17360593,36,33.0,4.0,26.0,25.0,32,32.0,31.0,25.0,22.0,36,29.0,27.0,25.0,6.0
17361566,39,37.0,31.0,27.0,24.0,35,35.0,34.0,28.0,4.0,40,37.0,30.0,22.0,5.0
17361757,49,38.0,9.0,38.0,16.0,36,11.0,9.0,8.0,7.0,43,11.0,32.0,18.0,2.0
17362538,69,60.0,51.0,25.0,26.0,73,58.0,45.0,34.0,10.0,71,38.0,52.0,39.0,12.0
17373283,61,52.0,46.0,37.0,36.0,71,51.0,47.0,38.0,32.0,70,55.0,48.0,36.0,30.0
17378455,15,15.0,28.0,,,15,31.0,26.0,,,16,28.0,17.0,,
17378475,18,15.0,14.0,14.0,26.0,47,8.0,26.0,16.0,10.0,50,8.0,11.0,26.0,4.0
17378483,29,29.0,25.0,30.0,13.0,17,7.0,30.0,12.0,8.0,32,26.0,17.0,15.0,12.0
17378548,39,37.0,30.0,38.0,5.0,46,8.0,7.0,6.0,4.0,28,39.0,29.0,8.0,5.0
17378648,46,61.0,14.0,14.0,11.0,7,59.0,14.0,41.0,33.0,72,60.0,11.0,14.0,9.0
17379298,46,15.0,14.0,8.0,10.0,15,59.0,32.0,7.0,6.0,4,60.0,20.0,14.0,9.0
17379360,76,62.0,5.0,,,70,0.0,0.0,,,79,48.0,0.0,,
17379372,40,38.0,30.0,15.0,26.0,43,36.0,34.0,28.0,4.0,73,34.0,32.0,41.0,4.0
17379420,70,57.0,14.0,14.0,24.0,12,54.0,32.0,4.0,20.0,79,58.0,5.0,4.0,4.0
17380080,45,21.0,19.0,27.0,5.0,45,22.0,20.0,28.0,4.0,49,20.0,30.0,22.0,5.0
17380092,59,33.0,30.0,4.0,24.0,35,32.0,31.0,27.0,20.0,29,29.0,29.0,25.0,4.0
17380309,46,28.0,42.0,10.0,4.0,28,28.0,24.0,37.0,6.0,30,25.0,23.0,10.0,7.0
17380319,65,56.0,13.0,8.0,19.0,63,53.0,13.0,7.0,9.0,26,57.0,9.0,12.0,10.0
17380345,70,13.0,21.0,14.0,,12,54.0,14.0,11.0,,4,62.0,20.0,4.0,
17380936,4,0.0,0.0,2.0,2.0,0,0.0,0.0,0.0,3.0,5,0.0,0.0,0.0,0.0
17383431,13,7.0,29.0,8.0,11.0,12,59.0,32.0,41.0,33.0,13,60.0,20.0,14.0,9.0
17384874,17,35.0,16.0,5.0,14.0,39,19.0,33.0,13.0,11.0,46,30.0,14.0,16.0,13.0
17414715,2,2.0,2.0,2.0,0.0,27,2.0,2.0,2.0,18.0,21,18.0,2.0,2.0,2.0
17415321,4,5.0,5.0,33.0,6.0,0,0.0,0.0,0.0,3.0,5,5.0,0.0,7.0,6.0
17415439,44,19.0,17.0,17.0,2.0,34,20.0,17.0,14.0,12.0,39,17.0,15.0,25.0,0.0
17420035,22,20.0,18.0,2.0,9.0,22,2.0,19.0,2.0,7.0,23,19.0,2.0,2.0,8.0
17423125,4,5.0,5.0,2.0,4.0,0,0.0,5.0,2.0,2.0,5,5.0,4.0,9.0,8.0
17423412,24,19.0,20.0,5.0,2.0,24,24.0,21.0,14.0,11.0,25,21.0,15.0,16.0,0.0
17425996,39,37.0,30.0,27.0,24.0,35,35.0,34.0,27.0,4.0,28,39.0,29.0,22.0,6.0
17430685,9,8.0,7.0,7.0,6.0,8,9.0,8.0,6.0,5.0,9,9.0,6.0,8.0,5.0
17434825,27,27.0,49.0,34.0,35.0,68,4.0,9.0,42.0,23.0,54,24.0,39.0,37.0,28.0
17435815,65,56.0,13.0,12.0,19.0,63,53.0,10.0,11.0,6.0,26,57.0,46.0,10.0,7.0
17437719,39,41.0,6.0,4.0,13.0,46,8.0,7.0,27.0,4.0,28,39.0,29.0,26.0,4.0
17437725,31,31.0,27.0,24.0,23.0,30,63.0,28.0,24.0,19.0,34,27.0,25.0,23.0,20.0
17438424,42,34.0,6.0,4.0,18.0,47,16.0,7.0,4.0,20.0,50,50.0,5.0,26.0,4.0
17448356,12,11.0,10.0,8.0,19.0,11,12.0,10.0,7.0,15.0,12,12.0,9.0,10.0,7.0
17454636,12,63.0,52.0,23.0,39.0,11,60.0,10.0,44.0,15.0,75,61.0,53.0,40.0,7.0
17455871,46,61.0,11.0,14.0,18.0,7,13.0,14.0,4.0,20.0,8,15.0,24.0,7.0,11.0
17464168,10,9.0,8.0,7.0,7.0,9,10.0,8.0,6.0,5.0,10,10.0,7.0,8.0,5.0
17466463,8,63.0,52.0,10.0,39.0,76,60.0,10.0,45.0,8.0,8,13.0,10.0,11.0,7.0
17468727,9,8.0,8.0,7.0,,8,10.0,8.0,6.0,,9,10.0,7.0,8.0,
17473163,23,9.0,8.0,30.0,13.0,23,22.0,2.0,6.0,8.0,24,26.0,7.0,15.0,12.0
17484564,12,11.0,10.0,8.0,10.0,11,12.0,10.0,7.0,9.0,12,12.0,9.0,10.0,10.0
17488886,23,9.0,18.0,2.0,,23,22.0,19.0,2.0,,24,20.0,18.0,9.0,
17513284,56,22.0,18.0,7.0,9.0,53,21.0,19.0,6.0,5.0,22,19.0,30.0,8.0,2.0
17525174,36,33.0,30.0,26.0,25.0,32,32.0,31.0,25.0,22.0,36,29.0,27.0,25.0,6.0
17529547,6,6.0,23.0,13.0,31.0,5,6.0,18.0,20.0,29.0,7,6.0,22.0,13.0,17.0
17535542,65,56.0,13.0,12.0,19.0,63,53.0,13.0,11.0,9.0,26,57.0,9.0,12.0,10.0
17537254,70,4.0,6.0,4.0,24.0,47,54.0,7.0,4.0,20.0,79,39.0,1.0,4.0,4.0
17541953,10,9.0,8.0,7.0,7.0,9,10.0,8.0,6.0,5.0,10,10.0,7.0,8.0,5.0
17543765,70,,,,,28,,,,,4,,,,
17557290,42,41.0,49.0,4.0,24.0,67,8.0,9.0,27.0,20.0,4,51.0,32.0,33.0,28.0
17574013,65,56.0,10.0,12.0,,11,12.0,10.0,7.0,,12,57.0,9.0,7.0,
17587452,46,61.0,14.0,14.0,4.0,67,25.0,14.0,7.0,6.0,72,15.0,24.0,4.0,11.0
17587710,35,41.0,6.0,26.0,31.0,67,8.0,7.0,4.0,22.0,4,51.0,22.0,26.0,6.0
17587726,46,26.0,6.0,8.0,39.0,7,8.0,26.0,7.0,10.0,4,8.0,11.0,4.0,9.0
17587730,8,7.0,11.0,14.0,11.0,7,13.0,11.0,9.0,10.0,8,13.0,11.0,7.0,9.0
17588623,45,21.0,19.0,7.0,5.0,45,22.0,20.0,26.0,4.0,49,20.0,31.0,24.0,8.0
17589475,70,11.0,10.0,,,12,12.0,10.0,,,26,12.0,9.0,,
17591442,36,46.0,30.0,24.0,24.0,32,46.0,28.0,24.0,19.0,36,29.0,29.0,23.0,20.0
17591687,39,33.0,4.0,26.0,25.0,35,35.0,31.0,25.0,22.0,40,29.0,27.0,25.0,6.0
17629213,18,15.0,14.0,14.0,11.0,78,8.0,26.0,4.0,20.0,50,8.0,11.0,26.0,4.0
17639784,42,34.0,9.0,38.0,18.0,15,16.0,44.0,4.0,7.0,19,50.0,5.0,18.0,2.0
17641913,21,20.0,18.0,19.0,2.0,19,21.0,19.0,2.0,7.0,20,19.0,16.0,18.0,8.0
17647621,70,13.0,52.0,8.0,11.0,12,12.0,10.0,7.0,20.0,26,13.0,10.0,11.0,9.0
17654514,28,28.0,42.0,23.0,4.0,28,28.0,24.0,22.0,6.0,30,25.0,23.0,10.0,7.0
17654519,28,28.0,42.0,23.0,4.0,28,28.0,24.0,22.0,6.0,30,25.0,23.0,10.0,7.0
17654617,57,47.0,39.0,33.0,31.0,55,40.0,40.0,5.0,29.0,58,45.0,41.0,32.0,26.0
17654624,10,9.0,8.0,7.0,7.0,9,10.0,8.0,6.0,5.0,10,10.0,7.0,8.0,5.0
17654634,69,60.0,51.0,25.0,26.0,73,58.0,45.0,34.0,10.0,71,38.0,52.0,39.0,12.0
17654638,34,36.0,7.0,6.0,6.0,38,33.0,25.0,26.0,21.0,45,31.0,31.0,24.0,19.0
17654645,34,21.0,25.0,,,45,22.0,30.0,,,49,20.0,17.0,,
17654967,15,15.0,14.0,14.0,18.0,15,16.0,14.0,4.0,33.0,16,15.0,5.0,14.0,11.0
17654973,18,18.0,14.0,14.0,,31,31.0,26.0,16.0,,16,8.0,17.0,7.0,
17654991,15,15.0,14.0,14.0,18.0,15,16.0,14.0,4.0,10.0,16,15.0,11.0,14.0,9.0
17655000,15,15.0,14.0,14.0,18.0,15,16.0,14.0,4.0,10.0,16,15.0,11.0,14.0,11.0
17656886,28,28.0,42.0,23.0,4.0,28,28.0,24.0,22.0,6.0,30,25.0,23.0,12.0,7.0
17658602,15,15.0,14.0,14.0,18.0,15,16.0,14.0,4.0,10.0,16,60.0,11.0,14.0,9.0
17658672,9,8.0,7.0,7.0,5.0,8,9.0,8.0,6.0,4.0,9,9.0,6.0,8.0,5.0
17658884,52,25.0,16.0,25.0,29.0,33,26.0,33.0,18.0,11.0,37,23.0,35.0,16.0,21.0
17658907,35,26.0,30.0,26.0,31.0,27,40.0,31.0,27.0,4.0,28,29.0,27.0,26.0,6.0
17658927,54,26.0,30.0,26.0,24.0,27,40.0,31.0,25.0,4.0,58,29.0,27.0,25.0,6.0
17658943,35,26.0,30.0,26.0,24.0,27,4.0,7.0,27.0,22.0,28,45.0,39.0,33.0,6.0
17658948,18,18.0,16.0,20.0,8.0,18,19.0,33.0,16.0,11.0,19,22.0,17.0,15.0,11.0
17658978,16,16.0,15.0,30.0,13.0,75,17.0,15.0,12.0,8.0,17,16.0,12.0,11.0,12.0
17659014,65,28.0,42.0,23.0,11.0,28,28.0,24.0,44.0,10.0,26,25.0,23.0,12.0,7.0
17659219,6,4.0,23.0,4.0,31.0,5,6.0,4.0,5.0,29.0,58,6.0,22.0,4.0,26.0
17660233,46,15.0,14.0,14.0,18.0,7,16.0,14.0,4.0,10.0,72,15.0,11.0,14.0,9.0
17663944,28,28.0,42.0,14.0,10.0,28,59.0,24.0,41.0,6.0,72,60.0,20.0,10.0,9.0
17671219,35,26.0,30.0,4.0,24.0,32,4.0,7.0,27.0,20.0,28,39.0,29.0,33.0,4.0
17671375,36,33.0,30.0,26.0,25.0,32,32.0,31.0,25.0,22.0,36,29.0,27.0,25.0,6.0
17696578,21,22.0,18.0,19.0,9.0,53,21.0,2.0,2.0,7.0,22,37.0,18.0,18.0,8.0
17698681,4,5.0,5.0,2.0,4.0,0,0.0,0.0,0.0,3.0,5,0.0,0.0,6.0,6.0
17728571,4,3.0,24.0,3.0,22.0,3,27.0,3.0,3.0,2.0,5,2.0,3.0,9.0,18.0
17728605,3,3.0,24.0,3.0,,3,15.0,3.0,3.0,,3,2.0,3.0,9.0,
17728632,11,10.0,24.0,7.0,,10,27.0,6.0,6.0,,11,18.0,41.0,8.0,
17728695,69,60.0,51.0,25.0,39.0,73,58.0,45.0,34.0,10.0,71,38.0,52.0,39.0,12.0
17728723,15,63.0,52.0,20.0,8.0,56,16.0,26.0,16.0,10.0,74,38.0,13.0,7.0,11.0
17728730,13,7.0,15.0,41.0,39.0,56,17.0,15.0,36.0,7.0,74,16.0,5.0,7.0,11.0
17728781,13,62.0,10.0,38.0,19.0,56,59.0,32.0,11.0,15.0,74,12.0,46.0,7.0,9.0
17728896,56,9.0,8.0,,,53,11.0,34.0,,,22,10.0,18.0,,
17728922,29,29.0,25.0,20.0,14.0,17,7.0,30.0,12.0,11.0,32,26.0,17.0,15.0,13.0
17729020,10,9.0,8.0,7.0,7.0,9,10.0,8.0,6.0,5.0,10,10.0,7.0,8.0,5.0
17729088,10,9.0,8.0,7.0,7.0,9,10.0,8.0,6.0,5.0,10,10.0,7.0,8.0,5.0
17729110,23,22.0,18.0,19.0,16.0,23,22.0,20.0,2.0,7.0,24,20.0,18.0,18.0,8.0
17729161,10,9.0,8.0,7.0,6.0,9,10.0,8.0,6.0,5.0,10,10.0,7.0,8.0,19.0
17729167,56,38.0,19.0,20.0,9.0,53,21.0,34.0,2.0,7.0,22,19.0,18.0,18.0,8.0
17729195,9,36.0,7.0,7.0,,8,33.0,2.0,6.0,,9,31.0,6.0,8.0,
17729335,30,15.0,14.0,6.0,28.0,29,31.0,26.0,16.0,26.0,74,8.0,13.0,29.0,11.0
17729347,15,18.0,14.0,25.0,18.0,15,31.0,26.0,16.0,10.0,16,8.0,13.0,7.0,11.0
17729410,10,9.0,8.0,7.0,7.0,9,10.0,8.0,6.0,5.0,10,10.0,7.0,8.0,5.0
17729418,10,9.0,,,,9,10.0,,,,10,10.0,,,
17729424,10,9.0,8.0,7.0,7.0,9,10.0,8.0,6.0,5.0,10,10.0,7.0,8.0,5.0
17729888,49,20.0,9.0,19.0,9.0,53,11.0,19.0,8.0,7.0,21,19.0,16.0,18.0,8.0
17729973,18,18.0,19.0,20.0,18.0,18,22.0,26.0,16.0,7.0,19,8.0,5.0,18.0,11.0
17732031,34,36.0,7.0,6.0,6.0,38,33.0,25.0,26.0,21.0,45,31.0,31.0,24.0,19.0
17732076,18,18.0,14.0,14.0,8.0,15,19.0,26.0,16.0,10.0,19,8.0,17.0,29.0,23.0
17732085,56,38.0,9.0,38.0,16.0,53,11.0,9.0,8.0,7.0,22,11.0,18.0,18.0,2.0
17732256,12,13.0,10.0,8.0,4.0,66,59.0,10.0,7.0,6.0,12,60.0,9.0,10.0,7.0
17732270,29,29.0,25.0,30.0,9.0,17,7.0,2.0,2.0,7.0,32,26.0,18.0,18.0,8.0
17732291,3,44.0,24.0,9.0,22.0,3,27.0,6.0,21.0,2.0,3,18.0,3.0,9.0,18.0
17732311,12,13.0,44.0,8.0,4.0,15,59.0,32.0,7.0,6.0,12,12.0,20.0,14.0,11.0
17732334,37,62.0,32.0,41.0,13.0,56,17.0,49.0,36.0,4.0,74,54.0,5.0,26.0,4.0
17732346,15,61.0,14.0,14.0,11.0,56,59.0,14.0,41.0,33.0,16,60.0,11.0,14.0,9.0
17732737,18,29.0,25.0,30.0,6.0,17,18.0,2.0,2.0,29.0,32,26.0,18.0,24.0,5.0
17732791,11,10.0,24.0,9.0,22.0,3,27.0,6.0,21.0,18.0,3,18.0,8.0,9.0,18.0
17736641,12,11.0,10.0,8.0,39.0,11,12.0,10.0,7.0,6.0,12,12.0,9.0,10.0,7.0
17736654,12,11.0,10.0,8.0,19.0,11,12.0,10.0,7.0,6.0,12,12.0,9.0,10.0,7.0
17736748,14,12.0,,,,13,25.0,,,,14,14.0,,,
17736755,12,12.0,10.0,8.0,,11,14.0,12.0,7.0,,14,14.0,20.0,10.0,
17740547,4,3.0,3.0,3.0,3.0,3,15.0,3.0,3.0,2.0,3,2.0,3.0,3.0,3.0
17743170,49,2.0,24.0,9.0,16.0,20,27.0,6.0,21.0,18.0,21,18.0,38.0,9.0,2.0
